SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
al,br,277,315.0,2e-17,16051504,Brara.G00520,0.335,2.2769,64
al,br,245,34121.0,7e-96,16055111,Brara.E02172,0.057,0.6494,96
al,br,245,34121.0,8e-108,16064098,Brara.E02487,0.1303,0.4752,116
al,br,245,34121.0,3e-74,16039009,Brara.E02619,0.071,0.512,50
al,br,245,34121.0,2e-139,16058993,Brara.E02695,0.1025,0.4831,63
al,br,245,34121.0,1e-88,16056127,Brara.E02969,0.2684,0.7167,103
al,br,224,14707.0,2e-76,16055111,Brara.C03783,0.0846,0.7099,96
al,br,224,14707.0,2e-111,16064098,Brara.C03619,0.1405,0.563,116
al,br,224,14707.0,1e-87,16039009,Brara.C03562,0.0973,0.4531,50
al,br,224,14707.0,3e-113,16058993,Brara.C03513,0.1188,0.5378,63
al,br,224,14707.0,2e-62,16056127,Brara.C03348,0.2825,0.6216,103
al,br,211,22402.0,1e-95,16034060,Brara.A02663,0.086,0.5327,56
al,br,211,22402.0,2e-17,16051504,Brara.A02664,0.3359,1.925,64
al,br,211,22402.0,2e-78,16055111,Brara.A02830,0.1015,0.6744,96
al,br,211,22402.0,5e-106,16064098,Brara.A03039,0.1098,0.3685,116
al,br,211,22402.0,1e-72,16039009,Brara.A03156,0.1205,0.5494,50
al,br,211,22402.0,2e-134,16058993,Brara.A03203,0.0972,0.4284,63
al,br,211,22402.0,4e-92,16056127,Brara.A03436,0.2113,0.5695,103
al,br,185,5393.0,2e-112,16046837,Brara.I01326,0.0799,0.4985,3
al,br,170,11305.0,2e-120,16055412,Brara.G02121,0.0864,0.3999,97
al,br,170,11305.0,4e-110,16046025,Brara.G02224,0.091,0.355,84
al,br,170,11305.0,6e-44,16049306,Brara.G02359,0.2919,0.8573,151
al,br,170,11305.0,8e-48,16039336,Brara.G02420,0.0889,0.5297,136
al,br,170,11305.0,5e-88,16040660,Brara.G02517,0.2643,0.84,79
al,br,166,12574.0,4e-35,16049306,Brara.G03123,0.3202,0.6881,151
al,br,166,12574.0,4e-71,16040660,Brara.G02798,0.2707,0.7317,79
al,br,165,12726.0,2e-125,16055412,Brara.G03555,0.111,0.444,97
al,br,165,12726.0,2e-105,16046025,Brara.G03354,0.0738,0.2739,84
al,br,151,869.0,7e-109,16046025,Brara.B02236,0.053,0.2747,84
al,br,144,2911.0,7e-79,16050904,Brara.B02410,0.1496,0.5122,193
al,br,144,2911.0,1e-107,16055412,Brara.B02302,0.0847,0.4276,97
al,br,143,9464.0,9e-45,16039336,Brara.B01950,0.0987,0.6067,136
al,br,143,9464.0,2e-80,16040660,Brara.B01799,0.2993,0.6118,79
al,br,130,12450.0,1e-72,16057440,Brara.J00420,0.1448,0.4752,137
al,br,130,12450.0,8e-46,16060035,Brara.J00250,0.0618,0.5325,99
al,br,130,12450.0,3e-29,16051247,Brara.J00210,0.3258,0.67,189
al,br,128,357.0,3e-94,16057317,Brara.I03370,0.103,0.558,184
al,br,120,2399.0,9e-53,16050588,Brara.I05083,0.2952,0.7595,153
al,br,119,7781.0,7e-79,16038809,Brara.I04935,0.075,0.3195,85
al,br,118,9969.0,4e-75,16057440,Brara.I05419,0.0847,0.5929,137
al,br,118,9969.0,8e-53,16060035,Brara.I05496,0.0605,0.45,99
al,br,117,13016.0,2e-26,16050412,Brara.I02948,0.6126,1.6966,67
al,br,117,13016.0,1e-98,16064617,Brara.I02966,0.0987,0.287,117
al,br,117,13016.0,1e-54,16051596,Brara.I03088,0.2594,0.4299,185
al,br,98,5703.0,2e-130,16050440,Brara.H00115,0.1079,0.5309,135
al,br,98,5703.0,2e-62,16055963,Brara.H00147,0.1353,0.4399,100
al,br,97,32202.0,5e-83,16050412,Brara.H01997,0.1038,0.5255,67
al,br,97,32202.0,5e-96,16064617,Brara.H02016,0.0745,0.3391,117
al,br,97,32202.0,2e-137,16049546,Brara.H02084,0.0888,0.3162,152
al,br,97,32202.0,4e-35,16053776,Brara.H02229,0.1714,1.3094,98
al,br,97,32202.0,4e-82,16038809,Brara.H02538,0.0692,0.4266,85
al,br,78,6696.0,2e-80,16050412,Brara.G00808,0.1266,0.4623,67
al,br,78,6696.0,7e-107,16064617,Brara.G00819,0.0654,0.2922,117
al,br,78,6696.0,5e-41,16053776,Brara.G01019,0.1253,0.9157,98
al,br,71,465.0,3e-135,16049546,Brara.G00900,0.0821,0.4326,152
al,br,60,2708.0,9e-79,16050588,Brara.F00821,0.2176,0.6307,153
al,br,59,7874.0,1e-43,16055963,Brara.F00133,0.2036,0.583,100
al,br,59,7874.0,5e-56,16050903,Brara.F00298,0.1289,0.7717,183
al,br,52,17331.0,2e-83,16038809,Brara.F01050,0.0437,0.3531,85
al,br,40,3863.0,4e-38,16055963,Brara.E01545,0.2835,0.563,100
al,cp,163,421.0,2e-70,16046837,evm.TU.supercontig_79.40,0.4301,2.7323,3
al,cp,3,1165.0,3e-56,16038809,evm.TU.supercontig_10.232,0.0,0.0,85
al,fv,634,956.0,3e-12,16044833,mrna24044,0.4707,2.1431,46
al,fv,318,468.0,3e-33,16060134,mrna04911,0.7152,0.0,23
al,fv,296,2477.0,2e-27,16045650,mrna13783,0.7165,1.9436,149
al,fv,272,420.0,5e-35,16063451,mrna11086,0.3438,2.0607,2
al,fv,137,2338.0,4e-47,16046837,mrna32084,0.389,1.8816,3
al,fv,108,1289.0,8e-41,16046025,mrna08479,0.4453,2.5655,84
al,gm,1709,873.0,1e-10,16041660,Glyma.16G148700,1.5011,2.8052,197
al,gm,1232,1209.0,6e-25,16044381,Glyma.16G046300,0.4645,0.0,34
al,gm,860,1131.0,2e-34,16063451,Glyma.19G213100,0.3839,1.0971,2
al,gm,751,1402.0,1e-26,16063451,Glyma.10G016500,0.327,2.0804,2
al,gm,692,563.0,1e-36,16060134,Glyma.03G112700,0.8241,2.481,23
al,gm,675,799.0,1e-26,16063451,Glyma.02G016100,0.3317,2.3292,2
al,gm,525,616.0,5e-26,16042247,Glyma.10G036600,0.3954,1.5816,7
al,gm,451,537.0,2e-24,16042247,Glyma.03G162600,0.4035,1.6659,7
al,gr,201,579.0,2e-49,16046837,Gorai.004G133800,0.3869,2.6436,3
al,gr,444,389.0,1e-27,16063451,Gorai.004G051600,0.2772,1.2814,2
al,gr,452,1109.0,4e-27,16063451,Gorai.004G142800,0.3388,1.8494,2
al,gr,453,854.0,5e-58,16060134,Gorai.004G165800,0.4608,2.2531,23
al,gr,488,630.0,2e-57,16060134,Gorai.008G108500,0.4972,2.0801,23
al,gr,929,1125.0,2e-21,16051749,Gorai.011G114900,0.5342,2.4251,113
al,gr,945,2089.0,8e-08,16044833,Gorai.003G023200,0.7099,2.5263,46
al,lj,33,260.0,5e-43,16046837,chr2.CM0060.390.nc,0.4778,2.9983,3
al,lj,41,340.0,7e-34,16046837,chr4.CM0025.250.nd,0.4943,-1.0,3
al,lj,70,756.0,6e-19,16039009,chr3.CM0282.830.nc,0.5553,1.7295,50
al,lj,147,253.0,2e-22,16041864,chr4.CM0175.50.nd,0.6285,2.8671,83
al,mt,429,616.0,1e-16,16054235,Medtr4g111915,0.4938,1.5014,82
al,mt,256,223.0,2e-28,16046046,Medtr1g070020,0.6622,0.0,80
al,mt,230,561.0,1e-26,16042247,Medtr7g096810,0.3995,1.6288,7
al,mt,12,327.0,2e-24,16060035,Medtr1g074230,0.2955,2.5347,99
al,mt,8,257.0,2e-24,16060035,Medtr1g074230,0.2955,2.5347,99
al,pt,844,204.0,2e-25,16057906,Potri.014G046700,0.0,0.0,33
al,pt,471,4916.0,1e-25,16063451,Potri.014G126100,0.3059,2.377,2
al,pt,401,4480.0,2e-25,16063451,Potri.002G201600,0.3211,1.8644,2
al,pt,153,764.0,3e-15,16034002,Potri.015G054500,0.0,0.0,195
al,rc,195,3358.0,4e-50,16046837,30190.m010825,0.5101,2.1602,3
al,rc,207,311.0,3e-16,16051504,29603.m000510,0.3482,1.8932,64
al,rc,345,735.0,1e-21,16063451,29986.m001656,0.3067,1.6106,2
al,rc,369,4121.0,3e-34,16060134,30174.m008755,0.5301,2.3026,23
al,rc,537,552.0,2e-22,16044381,30131.m006951,0.3781,2.3436,34
al,sl,415,329.0,2e-38,16059223,Solyc01g090300.2,0.0,0.0,42
al,sl,317,695.0,2e-26,16063451,Solyc09g075420.2,0.4179,4.9013,2
al,sl,239,1692.0,1e-53,16034060,Solyc09g089930.1,0.4175,2.3737,56
al,sl,239,1692.0,2e-30,16042247,Solyc09g089920.1,0.4127,2.6891,7
al,sl,174,2314.0,5e-53,16046837,Solyc08g082210.2,0.0,0.0,3
al,st,28,408.0,9e-56,16050440,PGSC0003DMC400016094,0.4008,2.1752,135
al,st,170,2018.0,7e-49,16046837,PGSC0003DMC400021478,0.4132,-1.0,3
al,st,171,383.0,2e-24,16046837,PGSC0003DMC400010351,0.4751,-1.0,3
al,st,328,296.0,2e-21,16063451,PGSC0003DMC400055027,0.3083,-1.0,2
al,st,440,353.0,3e-31,16059223,PGSC0003DMC400045201,0.4748,-1.0,42
al,st,619,342.0,4e-23,16054384,PGSC0003DMC400025076,0.5089,1.427,106
al,ta,263,8163.0,5e-24,16063451,Thecc1EG004710,0.3337,1.5112,2
al,ta,263,8163.0,1e-52,16052108,Thecc1EG005203,0.5313,2.8556,51
al,ta,240,1571.0,3e-23,16039009,Thecc1EG031608,0.2914,2.9324,50
al,ta,134,2989.0,7e-58,16046837,Thecc1EG016452,0.4384,2.1435,3
al,vv,187,2062.0,3e-43,16046837,GSVIVT01019519001,0.4209,2.0702,3
al,vv,351,1787.0,3e-23,16060134,GSVIVT01018270001,0.5617,2.1578,23
al,vv,402,2273.0,4e-26,16063451,GSVIVT01028050001,0.3293,1.7968,2
al,vv,540,3828.0,2e-22,16044381,GSVIVT01032961001,0.3969,-1.0,34
al,vv,560,341.0,6e-29,16063224,GSVIVT01013905001,0.7598,2.5408,107
al,vv,671,272.0,4e-22,16057906,GSVIVT01018271001,0.5814,2.6581,33
al,vv,776,385.0,1e-23,16039277,GSVIVT01013918001,0.5012,-1.0,110
at,at,268,2076.0,4e-64,AT4G11140,AT4G23750,0.2679,0.9787,66
at,at,248,2044.0,9e-68,AT3G50260,AT5G67190,0.1301,1.3643,101
at,at,153,2166.0,4e-97,AT2G22200,AT4G39780,0.2079,0.8008,65
at,br,757,10805.0,2e-93,AT5G05410,Brara.J02660,0.2231,0.6905,102
at,br,756,29254.0,2e-114,AT5G19790,Brara.J01611,0.0686,0.5197,82
at,br,756,29254.0,3e-165,AT5G18560,Brara.J01713,0.0827,0.3064,145
at,br,756,29254.0,1e-133,AT5G18450,Brara.J01724,0.1065,0.4379,115
at,br,756,29254.0,7e-69,AT5G13910,Brara.J02053,0.0618,0.4291,34
at,br,756,29254.0,4e-56,AT5G13330,Brara.J02098,0.0974,0.5603,83
at,br,756,29254.0,7e-103,AT5G11190,Brara.J02251,0.0566,0.4886,186
at,br,754,536.0,3e-121,AT5G51190,Brara.J00612,0.0928,0.4739,142
at,br,753,1747.0,3e-106,AT5G07580,Brara.J02528,0.0932,0.4416,107
at,br,753,1747.0,9e-100,AT5G07310,Brara.J02507,0.0752,0.2702,105
at,br,752,17730.0,1e-124,AT5G53290,Brara.J00833,0.1648,0.42,111
at,br,745,718.0,9e-63,AT5G67190,Brara.I03383,0.1376,1.0621,101
at,br,742,5439.0,2e-106,AT5G25390,Brara.I00546,0.1045,0.3721,104
at,br,735,6238.0,2e-119,AT5G64750,Brara.I00797,0.1319,0.6215,113
at,br,735,6238.0,2e-98,AT5G61590,Brara.I00667,0.0625,0.351,110
at,br,734,6604.0,7e-94,AT5G47230,Brara.I01985,0.1118,0.5303,81
at,br,734,6604.0,3e-78,AT5G47220,Brara.I01983,0.1408,0.5509,109
at,br,734,6604.0,4e-36,AT5G43410,Brara.I01789,0.0504,0.6131,140
at,br,722,2891.0,1e-51,AT5G67000,Brara.G01204,0.2394,0.4877,190
at,br,713,917.0,5e-77,AT5G61890,Brara.F02040,0.0868,0.3613,106
at,br,710,8924.0,1e-84,AT5G47230,Brara.F03559,0.1151,0.543,81
at,br,710,8924.0,4e-80,AT5G47220,Brara.F03560,0.1256,0.5494,109
at,br,701,7427.0,9e-112,AT5G25390,Brara.F02737,0.1092,0.3451,104
at,br,701,7427.0,7e-76,AT5G25190,Brara.F02721,0.0814,0.5191,144
at,br,700,8401.0,5e-51,AT5G65130,Brara.F02385,0.2308,0.4526,141
at,br,700,8401.0,6e-136,AT5G64750,Brara.F02347,0.1029,0.5435,113
at,br,665,11785.0,6e-102,AT5G53290,Brara.C01398,0.1795,0.5467,111
at,br,655,2671.0,2e-107,AT5G61600,Brara.C04275,0.0859,0.4472,139
at,br,655,2671.0,1e-95,AT5G61590,Brara.C04274,0.0618,0.3064,110
at,br,654,26769.0,8e-105,AT5G19790,Brara.C00893,0.1051,0.4307,82
at,br,654,26769.0,7e-161,AT5G18560,Brara.C00832,0.0878,0.3167,145
at,br,654,26769.0,1e-123,AT5G18450,Brara.C00826,0.1098,0.3573,115
at,br,654,26769.0,2e-70,AT5G13910,Brara.C00589,0.0831,0.3769,34
at,br,654,26769.0,3e-55,AT5G13330,Brara.C00560,0.1095,0.495,83
at,br,654,26769.0,2e-101,AT5G07310,Brara.C00289,0.0765,0.3632,105
at,br,654,26769.0,9e-100,AT5G05410,Brara.C00211,0.1711,0.7486,102
at,br,652,269.0,6e-92,AT5G61600,Brara.B03764,0.1365,0.5166,139
at,br,649,420.0,2e-82,AT5G47230,Brara.B02931,0.1382,0.5261,81
