SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
al,br,117,13016.0,3e-83,16051489,Brara.I03288,0.0667,0.4327,42
al,br,111,400.0,3e-89,16049179,Brara.I01206,0.1667,0.8674,19
al,br,99,3293.0,2e-52,16053734,Brara.H00430,0.1233,0.7195,74
al,br,97,32202.0,5e-82,16046387,Brara.H02264,0.0679,0.4195,65
al,br,97,32202.0,4e-54,16047249,Brara.H02380,0.1038,0.6868,20
al,br,97,32202.0,3e-98,16049179,Brara.H02647,0.1094,0.5398,19
al,br,97,32202.0,2e-49,16042859,Brara.H02645,0.1425,0.5445,73
al,br,80,2107.0,7e-63,16047249,Brara.G02253,0.2724,0.9232,20
al,br,78,6696.0,3e-88,16051489,Brara.G01025,0.0736,0.4462,42
al,br,66,3076.0,7e-63,16047249,Brara.G03313,0.3176,1.4857,20
al,br,60,2708.0,1e-101,16049179,Brara.F00844,0.1103,0.4046,19
al,br,52,17331.0,5e-64,16047249,Brara.F01354,0.1675,0.8322,20
al,br,47,454.0,5e-74,16058590,Brara.E01832,0.0856,0.4198,48
al,cp,128,466.0,7e-44,16066091,evm.TU.supercontig_21.63,0.4146,1.6911,28
al,gr,428,742.0,1e-51,16057751,Gorai.002G241800,0.256,-1.0,30
al,gr,493,871.0,7e-46,16057751,Gorai.009G407200,0.3292,-1.0,30
al,gr,964,624.0,6e-61,16041832,Gorai.006G046200,0.3254,2.2057,29
al,gr,965,558.0,2e-38,16059380,Gorai.006G197200,0.4642,2.6029,24
al,gr,973,750.0,7e-38,16059380,Gorai.007G010200,0.5095,2.343,24
al,mt,578,1426.0,1e-48,16041832,Medtr1g101600,0.4128,2.0332,29
al,st,89,398.0,4e-42,16049179,PGSC0003DMC400022161,0.4663,2.3474,19
al,st,174,317.0,7e-43,16046571,PGSC0003DMC400022161,0.442,-1.0,19
al,st,505,333.0,1e-43,16047360,PGSC0003DMC400032373,0.3842,-1.0,36
at,at,248,2044.0,9e-68,AT3G50260,AT5G67190,0.1301,1.3643,34
at,at,1,3999.0,2e-98,AT1G12610,AT1G63030,0.1507,0.8619,19
at,at,0,7500.0,1e-63,AT1G19210,AT1G74930,0.3103,0.7311,20
at,br,756,29254.0,1e-71,AT5G21960,Brara.J01502,0.1928,0.5252,37
at,br,756,29254.0,7e-117,AT5G11590,Brara.J02216,0.0826,0.5536,36
at,br,752,17730.0,2e-90,AT5G52020,Brara.J00758,0.1016,0.4613,24
at,br,752,17730.0,2e-106,AT5G51990,Brara.J00757,0.109,0.5929,29
at,br,745,718.0,9e-63,AT5G67190,Brara.I03383,0.1376,1.0621,34
at,br,742,5439.0,9e-98,AT5G25810,Brara.I00528,0.1208,0.5071,92
at,br,665,11785.0,2e-71,AT5G52020,Brara.C01453,0.1573,0.6415,24
at,br,654,26769.0,2e-78,AT5G21960,Brara.C00977,0.1522,0.5279,37
at,br,626,1252.0,3e-76,AT5G52020,Brara.B01523,0.1037,0.5203,24
at,br,622,27175.0,6e-82,AT5G21960,Brara.B00943,0.1198,0.5356,37
at,br,622,27175.0,2e-103,AT5G11590,Brara.B00415,0.1154,0.566,36
at,br,588,1989.0,1e-76,AT4G32800,Brara.K00687,0.1385,0.6456,32
at,br,582,5112.0,3e-113,AT4G25470,Brara.K00197,0.119,0.6208,44
at,br,537,12079.0,7e-80,AT4G32800,Brara.H01292,0.148,0.5061,32
at,br,537,12079.0,2e-77,AT4G31060,Brara.H01375,0.1086,0.3086,46
at,br,537,12079.0,1e-92,AT4G25470,Brara.H01574,0.1637,0.7267,44
at,br,488,3556.0,1e-93,AT4G16750,Brara.C04525,0.0751,0.3254,45
at,br,469,5460.0,3e-94,AT4G16750,Brara.A01860,0.0659,0.4396,45
at,br,468,18954.0,8e-74,AT4G32800,Brara.A00511,0.1923,0.4582,32
at,br,468,18954.0,5e-100,AT4G31060,Brara.A00653,0.1076,0.3101,46
at,br,465,873.0,6e-81,AT4G36900,Brara.A00159,0.0812,0.4027,67
at,br,440,27087.0,3e-95,AT3G60490,Brara.I04175,0.1047,0.4298,43
at,br,440,27087.0,4e-78,AT3G50260,Brara.I03383,0.0948,0.468,34
at,br,421,11963.0,1e-82,AT3G60490,Brara.G01887,0.1114,0.4377,43
at,br,389,38891.0,5e-65,AT3G16280,Brara.E02527,0.1035,0.4651,70
at,br,255,15208.0,4e-74,AT2G35700,Brara.E00876,0.119,0.65,35
at,br,240,37626.0,2e-80,AT2G36450,Brara.D02223,0.0978,0.3375,30
at,br,240,37626.0,3e-71,AT2G35700,Brara.D02156,0.1026,0.6582,35
at,br,240,37626.0,7e-84,AT2G25820,Brara.D01564,0.1837,0.6105,68
at,br,240,37626.0,2e-91,AT2G23340,Brara.D01390,0.0723,0.4658,66
at,br,232,22206.0,1e-96,AT2G44940,Brara.C02274,0.1848,0.4451,33
at,br,232,22206.0,2e-76,AT2G36450,Brara.C01833,0.1067,0.3382,30
at,br,232,22206.0,2e-73,AT2G35700,Brara.C01790,0.1495,0.7995,35
at,br,216,2375.0,1e-83,AT1G01250,Brara.J00058,0.0675,0.3364,47
at,br,213,438.0,2e-67,AT1G44830,Brara.J00642,0.0979,0.5013,72
at,br,197,585.0,9e-86,AT1G33760,Brara.I02582,0.1412,0.6649,48
at,br,193,749.0,5e-94,AT1G63030,Brara.I05105,0.1736,0.9333,19
at,br,190,2495.0,2e-105,AT1G12610,Brara.I05105,0.0922,0.5055,19
at,br,189,3597.0,1e-81,AT1G22810,Brara.I03288,0.0861,0.5494,42
at,br,186,8002.0,9e-90,AT1G19210,Brara.I04750,0.1366,0.634,20
at,br,178,410.0,3e-93,AT1G12610,Brara.I01206,0.1877,1.0241,19
at,br,170,775.0,5e-84,AT1G01250,Brara.I05601,0.0947,0.3751,47
at,br,165,2488.0,3e-116,AT1G63030,Brara.I01206,0.0628,0.5046,19
at,br,159,916.0,3e-89,AT1G63030,Brara.H02647,0.1805,0.97,19
at,br,154,4089.0,3e-75,AT1G46768,Brara.H00430,0.1248,0.7611,74
at,br,152,25329.0,7e-77,AT1G21910,Brara.H02264,0.0741,0.4237,65
at,br,152,25329.0,8e-58,AT1G19210,Brara.H02380,0.0959,0.7351,20
at,br,152,25329.0,7e-53,AT1G12630,Brara.H02645,0.1115,0.533,73
at,br,152,25329.0,7e-101,AT1G12610,Brara.H02647,0.1101,0.637,19
at,br,124,2342.0,3e-67,AT1G19210,Brara.G02253,0.2554,1.0527,20
at,br,123,2421.0,7e-82,AT1G22810,Brara.G01025,0.0935,0.5424,42
at,br,120,11868.0,7e-63,AT1G74930,Brara.G02253,0.1721,0.5052,20
at,br,120,11868.0,8e-31,AT1G71450,Brara.G02403,0.2781,0.6931,38
at,br,105,3178.0,1e-67,AT1G19210,Brara.G03313,0.2728,1.3944,20
at,br,104,11071.0,2e-79,AT1G77640,Brara.G03526,0.0945,0.4103,64
at,br,104,11071.0,8e-90,AT1G77200,Brara.G03500,0.1291,0.4172,71
at,br,104,11071.0,2e-64,AT1G74930,Brara.G03313,0.1562,0.6508,20
at,br,103,14649.0,4e-76,AT1G71520,Brara.G03053,0.147,0.6027,28
at,br,97,844.0,9e-95,AT1G63030,Brara.F00844,0.1642,0.7101,19
at,br,94,2682.0,2e-107,AT1G12610,Brara.F00844,0.11,0.4667,19
at,br,80,18036.0,2e-67,AT1G19210,Brara.F01354,0.1671,0.7925,20
at,br,33,274.0,3e-75,AT1G71520,Brara.B01960,0.1906,0.5332,28
at,br,33,274.0,2e-105,AT1G71450,Brara.B01961,0.1318,0.2998,38
at,cp,60,465.0,1e-44,AT1G71520,evm.TU.supercontig_21.63,0.4147,1.9012,28
at,fv,91,211.0,6e-58,AT1G71450,mrna27021,0.3123,2.1344,38
at,gr,1011,621.0,3e-37,AT5G52020,Gorai.007G010200,0.5368,2.3622,24
at,gr,985,780.0,1e-39,AT5G52020,Gorai.006G197200,0.5075,3.1153,24
at,gr,407,1011.0,7e-44,AT2G36450,Gorai.009G407200,0.0,0.0,30
at,gr,314,1177.0,3e-46,AT2G36450,Gorai.002G241800,0.0,0.0,30
at,mt,519,1469.0,5e-45,AT5G51990,Medtr1g101600,0.4445,2.246,29
at,vv,401,232.0,3e-20,AT3G50260,GSVIVT01002262001,0.8138,1.9761,34
ar,at,288,359.0,4e-15,scaffold00099.14,AT1G71520,0.5558,0.0,28
ar,ar,4,215.0,1e-29,scaffold00007.392,scaffold00025.300,0.0,0.0,54
ar,br,228,356.0,3e-14,scaffold00099.14,Brara.G03053,0.4927,0.0,28
ar,cp,300,652.0,1e-14,scaffold00099.14,evm.TU.supercontig_21.63,0.0,0.0,28
ar,cp,131,263.0,3e-32,scaffold00025.300,evm.TU.supercontig_91.65,0.0,0.0,54
ar,gm,796,851.0,9e-43,scaffold00069.106,Glyma.20G155100,0.4031,2.3233,8
ar,gm,793,757.0,3e-39,scaffold00069.106,Glyma.16G199000,0.5196,3.3641,8
ar,gm,790,729.0,2e-41,scaffold00069.106,Glyma.10G239400,0.353,0.0,8
ar,gm,788,884.0,3e-42,scaffold00069.106,Glyma.09G147200,0.7608,2.307,8
ar,gm,524,914.0,1e-36,scaffold00040.196,Glyma.19G192400,0.4295,2.2062,2
ar,gm,522,519.0,3e-29,scaffold00040.196,Glyma.13G151900,0.4051,0.0,2
ar,gm,513,1021.0,3e-29,scaffold00040.196,Glyma.10G066900,0.4185,0.0,2
ar,gm,511,947.0,2e-36,scaffold00040.196,Glyma.03G191800,0.4071,2.8999,2
ar,gm,313,494.0,2e-40,scaffold00021.214,Glyma.19G256800,0.4955,0.0,51
ar,gm,293,454.0,8e-42,scaffold00021.214,Glyma.03G258200,0.5197,0.0,51
ar,gr,506,463.0,5e-26,scaffold00099.26,Gorai.009G266600,0.0,0.0,16
ar,gr,498,262.0,8e-46,scaffold00089.56,Gorai.011G157500,0.0,0.0,15
ar,gr,451,717.0,2e-25,scaffold00069.105,Gorai.004G208000,0.4712,2.1018,3
ar,gr,450,491.0,2e-29,scaffold00069.105,Gorai.003G162600,0.0,0.0,3
ar,gr,367,648.0,9e-43,scaffold00056.41,Gorai.009G050200,0.0,0.0,11
ar,gr,74,203.0,2e-33,scaffold00007.391,Gorai.009G037000,0.0,0.0,4
ar,gr,65,263.0,2e-35,scaffold00007.391,Gorai.010G091100,0.0,0.0,4
ar,gr,64,238.0,8e-42,scaffold00007.391,Gorai.001G016800,0.0,0.0,4
ar,mt,364,224.0,1e-38,scaffold00069.106,Medtr6g465420,0.6864,0.0,8
ar,mt,142,482.0,9e-45,scaffold00021.214,Medtr7g117690,0.4496,2.0024,51
ar,mt,50,354.0,1e-34,scaffold00007.391,Medtr2g043020,0.5842,0.0,4
ar,os,292,649.0,4e-21,scaffold00069.106,LOC_Os09g35030,0.6651,2.0299,8
ar,pt,643,692.0,5e-41,scaffold00099.104,Potri.019G067400,0.5483,1.7781,95
ar,pt,642,349.0,5e-22,scaffold00099.26,Potri.019G075500,0.5895,3.0294,16
ar,pt,626,343.0,4e-42,scaffold00089.56,Potri.017G055400,0.6705,3.837,15
ar,pt,625,342.0,1e-39,scaffold00089.56,Potri.001G315300,0.7799,1.7706,15
ar,pt,570,536.0,4e-41,scaffold00069.106,Potri.015G136400,0.0,0.0,8
ar,pt,565,498.0,6e-48,scaffold00069.106,Potri.012G134100,0.4911,2.5762,8
ar,pt,564,971.0,4e-27,scaffold00069.105,Potri.003G121200,0.4054,2.1708,3
ar,pt,561,1129.0,3e-31,scaffold00069.105,Potri.001G110500,0.4105,2.8448,3
ar,pt,371,922.0,2e-64,scaffold00040.194,Potri.009G147700,0.0,0.0,79
ar,pt,366,881.0,4e-59,scaffold00040.194,Potri.004G187000,0.0,0.0,79
ar,pt,272,1661.0,3e-32,scaffold00025.300,Potri.006G080300,0.7043,2.5347,54
ar,pt,78,445.0,1e-38,scaffold00007.391,Potri.006G138700,0.0,0.0,4
ar,rc,321,342.0,2e-41,scaffold00089.56,29904.m002941,0.6414,2.3187,15
ar,rc,50,401.0,1e-38,scaffold00007.391,29739.m003716,0.3888,0.0,4
ar,sl,381,831.0,3e-43,scaffold00111.25,Solyc01g090560.2,0.0,0.0,53
ar,sl,255,277.0,4e-44,scaffold00056.41,Solyc08g066660.1,0.0,0.0,11
ar,sl,48,363.0,2e-31,scaffold00007.391,Solyc07g042230.1,0.0,0.0,4
ar,st,232,273.0,2e-44,scaffold00056.41,PGSC0003DMC400003986,0.0,0.0,11
ar,st,322,208.0,5e-35,scaffold00089.56,PGSC0003DMC400054524,0.5807,1.7081,15
ar,st,346,665.0,3e-43,scaffold00111.25,PGSC0003DMC400045166,0.0,0.0,53
ar,ta,384,823.0,4e-23,scaffold00099.26,Thecc1EG036269,0.5749,0.0,16
ar,ta,375,303.0,3e-43,scaffold00089.56,Thecc1EG020321,0.5814,2.9375,15
ar,ta,61,424.0,1e-40,scaffold00007.391,Thecc1EG037486,0.5509,0.0,4
ar,vv,308,1215.0,9e-23,scaffold00069.106,GSVIVT01010631001,0.0,0.0,8
ar,vv,343,300.0,7e-50,scaffold00089.56,GSVIVT01021060001,0.6548,6.5092,15
ar,zm,228,407.0,1e-26,scaffold00069.106,GRMZM2G069126,0.5969,2.0386,8
ar,zm,227,279.0,1e-28,scaffold00069.106,GRMZM2G380377,0.5666,2.3507,8
br,br,360,7288.0,3e-85,Brara.C01790,Brara.E00876,0.1181,0.5007,35
br,br,349,4596.0,1e-109,Brara.C02274,Brara.E00471,0.1343,0.3315,33
br,br,337,13703.0,6e-107,Brara.C02274,Brara.D02719,0.1059,0.2524,33
br,br,337,13703.0,4e-91,Brara.C01833,Brara.D02223,0.0505,0.1967,30
br,br,337,13703.0,1e-84,Brara.C01790,Brara.D02156,0.132,0.5055,35
br,br,317,24033.0,2e-81,Brara.B00943,Brara.J01502,0.1381,0.3949,37
br,br,317,24033.0,9e-116,Brara.B00415,Brara.J02216,0.1137,0.507,36
br,br,308,661.0,2e-71,Brara.B01523,Brara.J00758,0.0781,0.2906,24
br,br,92,7711.0,3e-68,Brara.A00653,Brara.H01375,0.1598,0.3809,46
br,br,92,7711.0,2e-109,Brara.A00511,Brara.H01292,0.0979,0.3722,32
br,br,25,2338.0,4e-99,Brara.A01860,Brara.C04525,0.0643,0.2876,45
br,br,831,5712.0,1e-90,Brara.I05601,Brara.J00058,0.0906,0.2343,47
br,br,818,416.0,4e-91,Brara.I01206,Brara.I05105,0.1769,0.8474,19
br,br,815,1552.0,2e-67,Brara.I01208,Brara.I01413,0.1095,0.3595,41
br,br,798,1093.0,1e-115,Brara.H01292,Brara.K00687,0.1354,0.3708,32
br,br,792,2022.0,9e-96,Brara.H01574,Brara.K00197,0.119,0.4854,44
br,br,775,343.0,1e-86,Brara.H02647,Brara.I01206,0.1788,1.0563,19
br,br,759,10282.0,8e-115,Brara.H02647,Brara.I05105,0.0743,0.4628,19
br,br,759,10282.0,4e-58,Brara.H02380,Brara.I04750,0.1275,0.5133,20
br,br,739,347.0,3e-59,Brara.G03313,Brara.I04750,0.425,1.0321,20
br,br,714,664.0,4e-63,Brara.G02253,Brara.I04750,0.3313,1.035,20
br,br,712,1963.0,4e-96,Brara.G01190,Brara.I00861,0.0885,0.2299,69
br,br,710,5757.0,2e-89,Brara.G01052,Brara.I03346,0.1235,0.3391,93
br,br,710,5757.0,3e-81,Brara.G01025,Brara.I03288,0.0672,0.3724,42
br,br,709,10531.0,5e-100,Brara.G01887,Brara.I04175,0.0852,0.3283,43
br,br,681,5462.0,2e-73,Brara.G02253,Brara.G03313,0.1155,0.4142,20
br,br,657,421.0,7e-94,Brara.F00844,Brara.I01206,0.1658,0.7164,19
br,br,648,6390.0,2e-68,Brara.F01354,Brara.I04750,0.1202,0.5148,20
br,br,633,1365.0,2e-127,Brara.F00844,Brara.I05105,0.0536,0.3441,19
br,br,622,7666.0,6e-53,Brara.F01354,Brara.H02380,0.1383,0.6944,20
br,br,613,1653.0,1e-95,Brara.F00844,Brara.H02647,0.0773,0.5383,19
br,br,605,2120.0,1e-48,Brara.F01354,Brara.G02253,0.3072,1.0445,20
br,br,594,2579.0,2e-46,Brara.F01354,Brara.G03313,0.2865,1.4153,20
br,br,466,11469.0,1e-75,Brara.D02156,Brara.E00876,0.1718,0.4284,35
br,br,457,5718.0,2e-97,Brara.D02719,Brara.E00471,0.1167,0.3434,33
br,br,440,23370.0,4e-80,Brara.C01453,Brara.J00758,0.1014,0.3378,24
br,br,440,23370.0,1e-74,Brara.C00977,Brara.J01502,0.165,0.3915,37
br,br,262,276.0,5e-80,Brara.B01960,Brara.G03053,0.0842,0.4001,28
br,br,246,282.0,2e-34,Brara.B01961,Brara.G02403,0.2871,0.6511,38
br,br,189,382.0,7e-73,Brara.B01523,Brara.C01453,0.1045,0.363,24
br,br,181,20401.0,2e-90,Brara.B00943,Brara.C00977,0.1399,0.4443,37
br,br,163,1595.0,2e-106,Brara.A00511,Brara.K00687,0.0902,0.4303,32
br,cp,621,425.0,1e-43,Brara.G03053,evm.TU.supercontig_21.63,0.4295,1.3779,28
br,rc,707,359.0,1e-21,Brara.H01575,30147.m014311,0.7531,0.0,1
cp,fv,293,1263.0,3e-36,evm.TU.supercontig_36.40,mrna11145,0.408,1.7444,7
cp,fv,217,408.0,1e-47,evm.TU.supercontig_21.69,mrna27017,0.3271,1.9733,16
cp,gm,1508,698.0,2e-42,evm.TU.supercontig_89.67,Glyma.17G143900,0.3842,1.6047,5
cp,gm,1507,578.0,3e-43,evm.TU.supercontig_89.67,Glyma.11G035100,0.4365,0.0,5
cp,gm,1506,659.0,9e-45,evm.TU.supercontig_89.67,Glyma.05G062100,0.3661,1.9001,5
cp,gm,1381,272.0,9e-46,evm.TU.supercontig_74.85,Glyma.17G131800,0.2767,1.6139,17
cp,gm,1378,272.0,1e-45,evm.TU.supercontig_74.85,Glyma.05G049800,0.2914,1.6558,17
cp,gm,1340,392.0,2e-54,evm.TU.supercontig_7.260,Glyma.06G085700,0.1272,1.4144,26
cp,gm,1336,392.0,8e-57,evm.TU.supercontig_7.260,Glyma.04G084000,0.1312,1.3512,26
cp,gm,1104,2160.0,9e-53,evm.TU.supercontig_5.68,Glyma.19G192400,0.2546,1.4498,2
cp,gm,1098,1790.0,2e-48,evm.TU.supercontig_5.68,Glyma.13G151900,0.3603,2.1473,2
cp,gm,1089,2627.0,7e-49,evm.TU.supercontig_5.68,Glyma.10G066900,0.3225,3.232,2
cp,gm,1081,2841.0,6e-54,evm.TU.supercontig_5.68,Glyma.03G191800,0.2564,1.5102,2
cp,gm,932,434.0,2e-39,evm.TU.supercontig_36.40,Glyma.14G147500,0.3051,1.7696,7
cp,gm,930,786.0,8e-41,evm.TU.supercontig_36.40,Glyma.13G081600,0.329,2.1376,7
cp,gm,69,260.0,3e-48,evm.TU.supercontig_101.36,Glyma.07G110000,0.3112,0.0,6
cp,gm,68,254.0,4e-47,evm.TU.supercontig_101.36,Glyma.03G116700,0.3148,0.0,6
cp,gr,1004,556.0,3e-64,evm.TU.supercontig_89.67,Gorai.004G196700,0.3297,2.4771,5
cp,gr,1003,410.0,5e-57,evm.TU.supercontig_89.67,Gorai.003G175100,0.3477,1.7188,5
cp,gr,908,275.0,6e-56,evm.TU.supercontig_74.85,Gorai.008G243700,0.2997,2.0703,17
cp,gr,904,434.0,2e-64,evm.TU.supercontig_74.83,Gorai.003G162700,0.0,0.0,3
cp,gr,710,2101.0,3e-64,evm.TU.supercontig_5.64,Gorai.009G406800,0.265,4.4273,2
cp,gr,701,580.0,3e-55,evm.TU.supercontig_5.68,Gorai.002G159400,0.1911,2.265,2
cp,gr,700,1849.0,1e-54,evm.TU.supercontig_5.64,Gorai.002G241700,0.0,0.0,2
cp,gr,588,863.0,3e-49,evm.TU.supercontig_36.40,Gorai.009G244500,0.3219,2.947,7
cp,gr,582,272.0,1e-48,evm.TU.supercontig_36.40,Gorai.002G220900,0.0,0.0,7
cp,gr,578,817.0,7e-54,evm.TU.supercontig_36.40,Gorai.010G048900,0.2919,2.1882,7
cp,gr,427,419.0,2e-67,evm.TU.supercontig_21.69,Gorai.009G266600,0.2141,1.7982,16
cp,gr,45,267.0,5e-43,evm.TU.supercontig_101.36,Gorai.008G107700,0.3216,2.3083,6
cp,gr,44,344.0,2e-45,evm.TU.supercontig_101.36,Gorai.007G087100,0.2688,1.7476,6
cp,gr,43,224.0,5e-48,evm.TU.supercontig_101.36,Gorai.004G165300,0.0,0.0,6
cp,mt,590,212.0,6e-45,evm.TU.supercontig_74.83,Medtr5g010930,0.4293,2.123,3
cp,mt,589,270.0,3e-50,evm.TU.supercontig_74.85,Medtr4g102670,0.3157,1.5979,17
cp,mt,458,697.0,1e-39,evm.TU.supercontig_5.64,Medtr2g085015,0.3972,0.0,2
