SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
gm,sl,605,2450.0,1e-16,Glyma.08G075900,Solyc01g104780.2,0.5879,3.1643,5
gm,sl,336,974.0,6e-28,Glyma.05G121200,Solyc01g104780.2,0.3974,3.9282,5
gm,ta,620,787.0,7e-28,Glyma.09G195300,Thecc1EG000013,0.5906,1.8013,3
gm,ta,555,227.0,6e-20,Glyma.08G075900,Thecc1EG006449,0.5493,1.4383,5
gm,ta,323,229.0,9e-26,Glyma.05G121200,Thecc1EG006449,0.4124,1.5977,5
gm,vv,334,289.0,3e-30,Glyma.05G121200,GSVIVT01029754001,0.408,1.0588,5
gm,vv,586,208.0,6e-31,Glyma.08G075900,GSVIVT01029754001,0.4533,1.267,5
gr,gr,196,291.0,8e-62,Gorai.002G013500,Gorai.012G139700,0.1615,0.6842,14
gr,pt,1128,3959.0,5e-82,Gorai.009G253300,Potri.005G190800,0.1012,1.4458,1
gr,pt,1105,4729.0,2e-82,Gorai.009G253300,Potri.002G069400,0.1287,1.1377,1
gr,ta,318,3148.0,2e-51,Gorai.002G013500,Thecc1EG007546,0.1341,0.8427,14
gr,ta,214,5688.0,1e-81,Gorai.012G139700,Thecc1EG007546,0.135,0.6358,14
gr,vv,909,590.0,3e-83,Gorai.009G253300,GSVIVT01034896001,0.0993,1.2305,1
lj,lj,21,375.0,1e-50,chr4.CM0337.590.nc,chr6.CM0314.610.nc,0.4111,2.0567,13
lj,st,175,594.0,1e-52,chr4.CM0337.590.nc,PGSC0003DMC400051865,0.2984,2.2336,13
lj,st,228,801.0,1e-60,chr6.CM0314.610.nc,PGSC0003DMC400051865,0.2989,0.9754,13
lj,st,228,801.0,1e-48,chr6.CM0314.680.nc,PGSC0003DMC400051820,0.2805,2.14,4
mt,mt,109,3451.0,2e-60,Medtr2g008110,Medtr4g094325,0.3217,1.7715,4
mt,mt,57,628.0,8e-106,Medtr1g099010,Medtr6g034975,0.1056,0.6645,1
mt,os,10,246.0,2e-27,Medtr1g099010,LOC_Os11g06310,0.506,0.0,1
mt,pt,694,412.0,1e-88,Medtr6g034975,Potri.005G190800,0.1595,1.8646,1
mt,pt,690,507.0,7e-92,Medtr6g034975,Potri.002G069400,0.1336,1.5675,1
mt,pt,27,1471.0,2e-105,Medtr1g099010,Potri.005G190800,0.1762,1.4705,1
mt,pt,7,1353.0,3e-108,Medtr1g099010,Potri.002G069400,0.1573,1.2518,1
mt,ta,581,5689.0,3e-20,Medtr8g072450,Thecc1EG000013,0.5019,1.8346,3
os,os,80,12731.0,2e-45,LOC_Os02g43030,LOC_Os04g45520,0.2061,0.3778,7
os,pt,99,201.0,3e-07,LOC_Os12g08870,Potri.002G069400,0.0,0.0,1
os,ta,95,342.0,6e-14,LOC_Os11g06310,Thecc1EG035533,0.4598,0.0,1
os,zm,164,1313.0,5e-53,LOC_Os02g43030,GRMZM2G001035,0.2577,0.6129,7
os,zm,170,2885.0,7e-56,LOC_Os02g43030,AC234521.1_FG004,0.2483,0.5822,7
os,zm,192,28751.0,2e-44,LOC_Os02g43030,GRMZM2G409358,0.2308,0.5539,7
os,zm,275,9651.0,4e-58,LOC_Os04g45520,GRMZM2G001035,0.1664,0.2696,7
os,zm,276,7865.0,1e-59,LOC_Os04g59020,AC214046.4_FG005,0.1687,0.3193,15
os,zm,284,593.0,8e-56,LOC_Os04g59020,GRMZM2G434557,0.1433,0.3818,15
os,zm,290,14871.0,4e-59,LOC_Os04g45520,AC234521.1_FG004,0.1224,0.2501,7
os,zm,299,4986.0,6e-54,LOC_Os04g45520,GRMZM2G409358,0.2413,0.5125,7
pt,pt,147,27640.0,8e-111,Potri.002G069400,Potri.005G190800,0.0379,0.2299,1
pt,pt,69,3308.0,3e-101,Potri.001G456000,Potri.011G146100,0.0618,0.1891,9
pt,rc,753,559.0,6e-67,Potri.011G146100,29682.m000583,0.2196,0.5307,9
pt,rc,36,395.0,2e-84,Potri.001G456000,29682.m000583,0.2557,0.5529,9
pt,sl,143,319.0,1e-52,Potri.002G069400,Solyc04g051180.1,0.1923,1.5485,1
pt,st,282,379.0,4e-91,Potri.005G190800,PGSC0003DMC400006178,0.1639,1.6955,1
pt,st,131,306.0,2e-88,Potri.002G069400,PGSC0003DMC400006178,0.1587,1.313,1
pt,ta,321,8527.0,2e-96,Potri.005G190800,Thecc1EG035533,0.1129,0.8857,1
pt,ta,162,10153.0,1e-97,Potri.002G069400,Thecc1EG035533,0.1162,0.7087,1
rc,st,148,354.0,1e-58,29682.m000583,PGSC0003DMC400016666,0.4069,1.2572,9
rc,ta,173,395.0,4e-15,29682.m000582,Thecc1EG000013,0.5682,1.5283,3
sl,st,48,37935.0,5e-168,Solyc02g068260.1,PGSC0003DMC400016665,0.0403,0.0855,19
st,vv,8,291.0,3e-54,PGSC0003DMC400022224,GSVIVT01029754001,0.2292,1.0708,5
ta,vv,148,245.0,1e-55,Thecc1EG006449,GSVIVT01029754001,0.3327,2.154,5
ta,vv,48,391.0,7e-33,Thecc1EG000013,GSVIVT01026421001,1.0474,2.6319,3
zm,zm,112,1099.0,2e-52,AC234521.1_FG004,GRMZM2G409358,0.2585,0.5038,7
zm,zm,101,350.0,2e-97,AC234521.1_FG004,GRMZM2G001035,0.0522,0.1616,7
zm,zm,81,583.0,3e-50,GRMZM2G001035,GRMZM2G409358,0.2623,0.5553,7
