SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
al,gm,1032,1425.0,8e-178,16041164,Glyma.19G020800,0.3182,1.8691,21
al,gm,1032,1425.0,2e-133,16048474,Glyma.19G017300,0.3444,1.4111,7
al,gm,1011,986.0,0.0,16062494,Glyma.17G156300,0.1668,4.2676,14
al,gm,994,1109.0,2e-106,16041164,Glyma.13G064100,0.1724,2.1451,21
al,gm,971,1081.0,0.0,16062494,Glyma.11G043800,0.1719,0.0,14
al,gm,957,388.0,0.0,16063973,Glyma.10G270600,0.2458,3.7541,50
al,gm,921,571.0,0.0,16062494,Glyma.05G110400,0.1621,4.2524,14
al,gm,877,1977.0,0.0,16062494,Glyma.01G197800,0.1678,2.9561,14
al,gm,839,547.0,0.0,16052088,Glyma.17G226100,0.1103,2.1741,125
al,gm,815,587.0,0.0,16052088,Glyma.14G098600,0.1127,2.8067,125
al,gm,636,1431.0,0.0,16056688,Glyma.19G030400,0.259,2.6869,8
al,gm,623,1201.0,0.0,16056688,Glyma.18G267000,0.2618,2.8169,8
al,gm,572,1317.0,0.0,16056688,Glyma.13G056200,0.2596,3.5282,8
al,gm,496,756.0,0.0,16056688,Glyma.08G246100,0.2558,2.8502,8
al,gm,426,206.0,0.0,16038262,Glyma.20G120700,0.4404,2.8046,50
al,gm,405,440.0,0.0,16036853,Glyma.17G103400,0.3105,2.8545,23
al,gm,398,683.0,0.0,16049328,Glyma.16G015000,0.3204,2.2916,115
al,gm,372,823.0,0.0,16046727,Glyma.13G365900,0.3238,3.6049,65
al,gm,321,555.0,0.0,16036853,Glyma.06G197600,0.3385,3.898,23
al,gm,306,1037.0,0.0,16036853,Glyma.05G024000,0.3188,4.7687,23
al,gm,296,706.0,0.0,16036853,Glyma.04G165400,0.3375,3.2854,23
al,gm,247,786.0,0.0,16065605,Glyma.18G050700,0.2647,1.7663,15
al,gm,206,620.0,0.0,16065605,Glyma.14G206200,0.293,2.0196,15
al,gm,70,479.0,3e-156,16050020,Glyma.06G090700,0.6336,0.0,52
al,gm,23,549.0,0.0,16065605,Glyma.02G237300,0.2998,1.7033,15
al,gr,10,388.0,0.0,16064924,Gorai.010G040600,0.4814,1.9742,105
al,gr,73,563.0,0.0,16038260,Gorai.004G204100,0.2488,2.3248,13
al,gr,122,614.0,0.0,16038260,Gorai.008G241300,0.237,2.7685,13
al,gr,138,435.0,0.0,16037622,Gorai.009G237700,0.4607,3.4278,98
al,gr,184,481.0,2e-174,16044905,Gorai.013G094500,0.3028,-1.0,75
al,gr,202,782.0,0.0,16050883,Gorai.004G204100,0.2572,4.668,13
al,gr,226,417.0,1e-177,16044905,Gorai.008G176800,0.2822,-1.0,75
al,gr,227,1449.0,0.0,16050883,Gorai.008G241300,0.246,2.9911,13
al,gr,247,251.0,0.0,16049243,Gorai.009G287800,0.3271,3.2684,149
al,gr,248,235.0,0.0,16046727,Gorai.009G127900,0.2743,-1.0,65
al,gr,295,218.0,0.0,16059683,Gorai.013G250700,0.2066,-1.0,28
al,gr,297,548.0,1e-174,16052342,Gorai.013G046700,0.281,1.6846,27
al,gr,303,256.0,0.0,16044161,Gorai.013G036900,0.3096,1.9845,2
al,gr,315,220.0,2e-165,16052342,Gorai.002G009100,0.3001,1.6991,27
al,gr,332,306.0,0.0,16044161,Gorai.005G243800,0.3398,2.0171,2
al,gr,347,535.0,0.0,16056688,Gorai.006G010100,0.2071,2.5899,8
al,gr,359,399.0,0.0,16056688,Gorai.007G083000,0.2142,2.5019,8
al,gr,373,211.0,0.0,16044161,Gorai.008G029000,0.3108,1.9607,2
al,gr,385,241.0,0.0,16059683,Gorai.009G072100,0.2261,2.4698,28
al,gr,511,1425.0,0.0,16041164,Gorai.001G256400,0.2686,2.6117,21
al,gr,802,469.0,0.0,16039031,Gorai.013G036900,0.3397,1.8185,2
al,gr,822,2925.0,0.0,16042144,Gorai.003G011000,0.2025,1.9955,94
al,gr,843,449.0,0.0,16039031,Gorai.005G243800,0.3785,2.2918,2
al,gr,859,1838.0,0.0,16042144,Gorai.007G196700,0.208,1.7229,94
al,gr,876,577.0,0.0,16039031,Gorai.008G029000,0.3344,2.0687,2
al,gr,945,2089.0,0.0,16060212,Gorai.003G034200,0.3338,2.844,127
al,lj,11,476.0,0.0,16038260,chr2.CM0304.260.nc,0.2462,2.2199,13
al,lj,34,665.0,0.0,16050883,chr2.CM0304.260.nc,0.2587,2.8558,13
al,lj,40,234.0,1e-37,16046727,chr3.LjT23O13.90.nd,0.3896,-1.0,65
al,lj,80,674.0,8e-117,16052342,chr5.CM0200.1400.nc,0.2986,2.0562,27
al,lj,113,221.0,6e-94,16048474,chr2.CM0081.420.nd,-1.0,-1.0,7
al,lj,161,260.0,0.0,16066099,chr1.CM0032.260.nc,0.2576,3.3865,40
al,lj,181,655.0,0.0,16059684,chr3.CM0160.850.nd,0.2906,2.8574,24
al,lj,218,273.0,2e-17,16043054,chr2.CM0249.380.nd,0.4494,1.4182,64
al,mt,345,225.0,0.0,16046709,Medtr3g093930,0.2559,2.297,20
al,mt,234,361.0,2e-94,16041463,Medtr7g092740,0.4247,1.7577,78
al,mt,143,426.0,0.0,16050883,Medtr5g011410,0.2654,2.7175,13
al,mt,133,664.0,0.0,16036853,Medtr4g109170,0.3337,3.5144,23
al,mt,112,838.0,0.0,16046727,Medtr2g103940,0.3507,0.0,65
al,mt,74,473.0,0.0,16038260,Medtr5g011410,0.2559,2.875,13
al,pt,984,539.0,0.0,16046486,Potri.015G132200,0.1578,2.8219,79
al,pt,959,587.0,0.0,16046486,Potri.012G130400,0.1598,3.1673,79
al,pt,909,972.0,5e-20,16043054,Potri.005G117800,0.0,0.0,64
al,pt,904,403.0,3e-96,16057500,Potri.004G232300,0.3974,1.7218,283
al,pt,832,443.0,0.0,16037643,Potri.011G163700,0.1852,1.8119,103
al,pt,819,1694.0,0.0,16039031,Potri.009G116300,0.0,0.0,2
al,pt,776,1683.0,0.0,16039031,Potri.004G155100,0.3603,4.1302,2
al,pt,751,340.0,0.0,16037643,Potri.001G465800,0.1975,1.6882,103
al,pt,707,234.0,0.0,16039368,Potri.015G132200,0.1608,1.9196,79
al,pt,684,279.0,0.0,16039368,Potri.012G130400,0.1565,2.1555,79
al,pt,586,360.0,0.0,16046709,Potri.019G058600,0.2274,1.7292,20
al,pt,581,1422.0,0.0,16041164,Potri.017G080300,0.2879,1.5788,21
al,pt,581,1422.0,0.0,16048474,Potri.017G074400,0.0,0.0,7
al,pt,378,1229.0,0.0,16056688,Potri.017G094400,0.2114,2.4333,8
al,pt,334,461.0,0.0,16044161,Potri.009G116300,0.3251,1.9581,2
al,pt,332,1418.0,6e-165,16052342,Potri.009G097100,0.2543,1.8552,27
al,pt,291,301.0,0.0,16056688,Potri.004G120500,0.215,2.408,8
al,pt,288,474.0,0.0,16044161,Potri.004G155100,0.3134,1.8177,2
al,pt,258,585.0,2e-167,16052342,Potri.001G301400,0.279,2.5708,27
al,pt,247,728.0,0.0,16036853,Potri.015G061600,0.2488,2.0559,23
al,pt,212,1080.0,2e-173,16044905,Potri.008G096400,0.2755,2.8392,75
al,pt,182,2264.0,0.0,16050883,Potri.003G117500,0.2507,2.4675,13
al,pt,167,789.0,0.0,16050883,Potri.001G114500,0.2515,4.4652,13
al,pt,141,290.0,0.0,16037792,Potri.013G098900,0.0,0.0,59
al,pt,42,902.0,0.0,16038260,Potri.003G117500,0.2485,2.0858,13
al,pt,9,1061.0,0.0,16038260,Potri.001G114500,0.2484,2.3461,13
al,rc,21,339.0,0.0,16036296,29680.m001721,0.2319,3.095,4
al,rc,114,521.0,0.0,16040885,30170.m013627,0.2678,-1.0,45
al,rc,127,1279.0,0.0,16038260,30190.m011060,0.2601,2.115,13
al,rc,159,1190.0,6e-155,16046727,29841.m002870,0.2781,-1.0,65
al,rc,175,256.0,0.0,16049243,30074.m001369,0.3254,-1.0,149
al,rc,190,4419.0,0.0,16047816,30170.m014376,0.2548,5.3191,77
al,rc,192,907.0,5e-146,16044905,30174.m009099,0.2977,2.608,75
al,rc,195,3358.0,0.0,16050883,30190.m011060,0.2618,2.9294,13
al,rc,228,816.0,7e-130,16052342,29801.m003109,0.2954,2.7324,27
al,rc,247,275.0,0.0,16056688,29905.m000429,0.2269,-1.0,8
al,rc,282,326.0,3e-145,16059683,30169.m006404,0.247,-1.0,28
al,rc,336,366.0,0.0,16061081,29827.m002612,0.1558,1.5736,96
al,rc,340,578.0,0.0,16040693,29904.m003011,0.2282,-1.0,25
al,rc,415,1000.0,0.0,16048474,29822.m003433,0.2298,2.0815,7
al,rc,415,1000.0,7e-152,16041164,29822.m003491,0.2753,1.5983,21
al,rc,547,367.0,0.0,16051352,30147.m014283,0.2484,2.6605,54
al,rc,711,1358.0,0.0,16035909,30147.m014245,0.2813,3.1193,74
al,rc,727,383.0,1e-140,16055243,30178.m000884,0.1803,2.9112,33
al,rc,727,383.0,2e-60,16045195,30178.m000883,0.4678,2.0988,33
al,sl,610,263.0,0.0,16057445,Solyc04g077010.2,0.3113,2.9826,53
al,sl,578,954.0,5e-18,16043054,Solyc02g084610.1,0.3995,2.8407,64
al,sl,488,1533.0,0.0,16039031,Solyc01g109650.2,0.0,0.0,2
al,sl,387,283.0,0.0,16046709,Solyc06g048620.2,0.271,2.2094,20
al,sl,195,1072.0,0.0,16063852,Solyc01g106500.2,0.0,0.0,55
al,sl,192,388.0,0.0,16044161,Solyc01g109650.2,0.3366,2.0699,2
al,sl,188,1187.0,9e-133,16052342,Solyc01g107670.2,0.0,0.0,27
al,sl,174,2314.0,0.0,16050883,Solyc08g079740.2,0.0,0.0,13
al,sl,165,454.0,0.0,16036853,Solyc06g069650.2,0.0,0.0,23
al,sl,148,336.0,3e-123,16044905,Solyc04g005390.1,0.0,0.0,75
al,sl,91,926.0,0.0,16038260,Solyc08g079740.2,0.2903,4.148,13
al,sl,42,458.0,0.0,16040885,Solyc04g076990.2,0.0,0.0,45
al,sl,10,257.0,8e-168,16048094,Solyc01g011040.2,0.1927,2.1672,139
al,st,19,224.0,0.0,16057967,PGSC0003DMC400054963,0.2414,2.3988,36
al,st,40,259.0,0.0,16057967,PGSC0003DMC400022697,0.2635,1.9572,36
al,st,43,418.0,0.0,16040885,PGSC0003DMC400008852,0.3286,-1.0,45
al,st,48,303.0,0.0,16064924,PGSC0003DMC400030947,0.462,3.2423,105
al,st,64,1576.0,0.0,16033945,PGSC0003DMC400039234,0.2933,1.3856,32
al,st,85,249.0,0.0,16057967,PGSC0003DMC400016577,0.3485,-1.0,36
al,st,95,457.0,0.0,16038260,PGSC0003DMC400007020,0.2888,2.8671,13
al,st,113,266.0,0.0,16045708,PGSC0003DMC400040148,0.186,2.8708,70
al,st,151,416.0,0.0,16050059,PGSC0003DMC400039234,0.2969,1.6301,32
al,st,163,351.0,0.0,16036853,PGSC0003DMC400055807,0.3308,-1.0,23
al,st,186,749.0,2e-64,16052342,PGSC0003DMC400044869,0.3484,3.0422,27
al,st,187,441.0,0.0,16044161,PGSC0003DMC400001419,0.3367,1.9524,2
al,st,358,1215.0,0.0,16062494,PGSC0003DMC400053337,0.1901,-1.0,14
al,st,362,843.0,0.0,16048474,PGSC0003DMC400002331,0.2916,2.8533,7
al,st,365,421.0,0.0,16048474,PGSC0003DMC400012295,0.2569,1.9094,7
al,st,511,1761.0,0.0,16039031,PGSC0003DMC400001419,0.4503,4.2543,2
al,st,603,1887.0,0.0,16034638,PGSC0003DMC400053337,0.176,-1.0,14
al,st,603,1887.0,0.0,16060212,PGSC0003DMC400053339,0.4025,-1.0,127
al,st,606,935.0,1e-15,16043054,PGSC0003DMC400006322,0.4003,2.194,64
al,ta,585,1352.0,1e-17,16043054,Thecc1EG000264,0.4013,2.1478,64
al,ta,505,1924.0,0.0,16039031,Thecc1EG006887,0.3224,2.3413,2
al,ta,501,7332.0,0.0,16042144,Thecc1EG000240,0.1929,1.7484,94
al,ta,365,1201.0,1e-178,16041164,Thecc1EG018411,0.2865,2.4427,21
al,ta,344,342.0,0.0,16046709,Thecc1EG045491,0.2012,1.8679,20
al,ta,258,823.0,4e-146,16056346,Thecc1EG001820,0.3376,2.4685,95
al,ta,247,356.0,0.0,16059683,Thecc1EG040566,0.2032,2.3766,28
al,ta,201,933.0,0.0,16056688,Thecc1EG018773,0.1982,2.0945,8
al,ta,193,471.0,0.0,16044161,Thecc1EG006887,0.2963,1.8623,2
al,ta,190,1400.0,1e-174,16052342,Thecc1EG007126,0.2632,1.6173,27
al,ta,151,417.0,0.0,16046727,Thecc1EG027211,0.2907,0.0,65
al,ta,144,1188.0,0.0,16038262,Thecc1EG019365,0.4032,2.6733,50
al,ta,134,2989.0,0.0,16050883,Thecc1EG016111,0.2388,2.6108,13
al,ta,120,1938.0,1e-173,16044905,Thecc1EG011525,0.282,0.0,75
al,ta,37,1156.0,0.0,16038260,Thecc1EG016111,0.2297,2.997,13
al,vv,0,2468.0,1e-90,16033945,GSVIVT01020131001,0.2962,2.5262,32
al,vv,4,415.0,7e-133,16048094,GSVIVT01012205001,0.1777,1.4301,139
al,vv,20,1290.0,0.0,16057967,GSVIVT01021118001,0.221,2.2009,36
al,vv,109,2334.0,0.0,16065605,GSVIVT01024538001,0.2433,1.517,15
al,vv,139,2467.0,7e-77,16050059,GSVIVT01020131001,0.2937,3.443,32
al,vv,173,1722.0,0.0,16047816,GSVIVT01009941001,0.2598,-1.0,77
al,vv,235,280.0,7e-71,16056688,GSVIVT01032908001,0.4616,4.9708,8
al,vv,241,803.0,7e-71,16056688,GSVIVT01032908001,0.4616,4.9708,8
al,vv,267,793.0,2e-122,16052342,GSVIVT01003169001,0.3355,1.9001,27
al,vv,281,297.0,3e-151,16049862,GSVIVT01029044001,0.2204,3.5774,153
al,vv,380,1122.0,0.0,16040693,GSVIVT01029038001,0.2145,3.003,25
al,vv,425,1967.0,0.0,16038591,GSVIVT01011586001,0.236,-1.0,68
al,vv,441,1420.0,0.0,16046709,GSVIVT01032670001,0.2031,1.9801,20
al,vv,448,4565.0,5e-150,16041164,GSVIVT01011374001,0.2989,2.0885,21
al,vv,455,269.0,5e-133,16048474,GSVIVT01032570001,0.2892,-1.0,7
