SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
br,br,622,7666.0,5e-175,Brara.F01493,Brara.H02305,0.1506,0.3138,3
br,br,600,372.0,2e-178,Brara.F01493,Brara.G01081,0.1704,0.3318,3
br,fv,805,366.0,3e-130,Brara.I01023,mrna12982,1.4241,2.6742,1
br,ta,982,431.0,1e-135,Brara.I01023,Thecc1EG000019,0.3991,1.9585,1
br,ta,951,425.0,5e-119,Brara.H02305,Thecc1EG034809,0.3699,1.6765,3
br,ta,856,329.0,3e-120,Brara.G01081,Thecc1EG034809,0.3571,1.3434,3
br,ta,738,546.0,1e-101,Brara.F01493,Thecc1EG034809,0.4279,1.6418,3
cp,pt,507,397.0,2e-65,evm.TU.supercontig_26.2,Potri.005G257300,0.3844,0.9544,7
cp,pt,496,396.0,0.0,evm.TU.supercontig_26.2,Potri.002G003700,0.3324,0.8713,7
fv,gr,145,616.0,5e-124,mrna17116,Gorai.012G137700,0.3483,1.3731,5
fv,gr,45,3089.0,5e-150,mrna12982,Gorai.003G000800,0.4221,1.084,1
fv,pt,133,1454.0,6e-131,mrna17116,Potri.004G208900,0.3984,1.2671,5
fv,rc,17,392.0,2e-168,mrna12982,29682.m000576,0.3786,0.969,1
fv,ta,67,1305.0,4e-138,mrna17116,Thecc1EG007605,0.4009,1.1017,5
gm,gm,63,751.0,0.0,Glyma.01G156400,Glyma.09G195700,0.1832,0.6536,1
gm,gm,86,22032.0,0.0,Glyma.01G156400,Glyma.11G088400,0.0259,0.1296,1
gm,gm,105,542.0,0.0,Glyma.01G156400,Glyma.16G114800,0.1815,0.6026,1
gm,gm,437,31732.0,0.0,Glyma.04G014100,Glyma.06G013900,0.0298,0.0966,2
gm,gm,1010,748.0,0.0,Glyma.09G195700,Glyma.11G088400,0.1696,0.5548,1
gm,gm,1040,410.0,0.0,Glyma.09G195700,Glyma.16G114800,0.0449,0.1033,1
gm,gm,1208,583.0,0.0,Glyma.11G088400,Glyma.16G114800,0.1759,0.5617,1
gm,gr,860,3685.0,5e-179,Glyma.11G088400,Gorai.003G000800,0.3184,1.2426,1
gm,gr,701,261.0,3e-156,Glyma.09G195700,Gorai.003G000800,0.4077,1.1675,1
gm,gr,451,656.0,7e-163,Glyma.06G013900,Gorai.002G112400,0.2827,1.0336,2
gm,gr,278,1990.0,8e-156,Glyma.04G014100,Gorai.002G112400,0.3054,0.9603,2
gm,gr,25,3287.0,0.0,Glyma.01G156400,Gorai.003G000800,0.3422,1.2631,1
gm,lj,772,213.0,9e-48,Glyma.16G114800,LjT03D05.300.nd,1.3558,1.747,1
gm,lj,263,700.0,0.0,Glyma.06G013900,chr1.CM0150.370.nc,0.1152,0.4053,2
gm,lj,171,782.0,0.0,Glyma.04G014100,chr1.CM0150.370.nc,0.1343,0.4111,2
gm,mt,870,316.0,4e-160,Glyma.16G114800,Medtr5g024920,0.3066,0.7305,1
gm,mt,627,19795.0,0.0,Glyma.11G088400,Medtr5g024920,0.1958,0.6078,1
gm,mt,518,413.0,4e-154,Glyma.09G195700,Medtr5g024920,0.31,0.7033,1
gm,mt,305,7110.0,0.0,Glyma.06G013900,Medtr3g116200,0.1318,0.3746,2
gm,mt,212,7355.0,0.0,Glyma.04G014100,Medtr3g116200,0.1446,0.3662,2
gm,mt,34,16992.0,0.0,Glyma.01G156400,Medtr5g024920,0.2079,0.6176,1
gm,rc,26,355.0,0.0,Glyma.01G156400,29682.m000576,0.2975,1.1204,1
gm,rc,330,9601.0,3e-171,Glyma.04G014100,30170.m013806,0.2677,1.1653,2
gm,rc,485,9559.0,3e-177,Glyma.06G013900,30170.m013806,0.2495,1.2302,2
gm,rc,701,316.0,4e-178,Glyma.09G195700,29682.m000576,0.3401,1.2921,1
gm,rc,902,356.0,0.0,Glyma.11G088400,29682.m000576,0.3028,1.2881,1
gm,rc,1294,270.0,5e-178,Glyma.16G114800,29682.m000576,0.3284,1.2146,1
gm,sl,447,6826.0,3e-157,Glyma.06G013900,Solyc04g082820.2,0.282,1.5961,2
gm,sl,287,6943.0,7e-153,Glyma.04G014100,Solyc04g082820.2,0.3131,1.6549,2
gm,st,183,5738.0,5e-146,Glyma.04G014100,PGSC0003DMC400017674,0.1595,1.4451,2
gm,st,276,5455.0,3e-150,Glyma.06G013900,PGSC0003DMC400017674,0.1595,1.5173,2
gm,ta,1183,501.0,3e-155,Glyma.16G114800,Thecc1EG000019,0.4117,1.0847,1
gm,ta,787,11473.0,3e-173,Glyma.11G088400,Thecc1EG000019,0.3255,1.1614,1
gm,ta,620,787.0,5e-150,Glyma.09G195700,Thecc1EG000019,0.3862,1.2466,1
gm,ta,0,10532.0,1e-174,Glyma.01G156400,Thecc1EG000019,0.3388,1.0723,1
gm,vv,52,394.0,0.0,Glyma.01G156400,GSVIVT01026435001,0.0682,1.0763,1
gm,vv,265,2204.0,4e-151,Glyma.04G014100,GSVIVT01013439001,0.2904,1.1147,2
gm,vv,420,2203.0,1e-153,Glyma.06G013900,GSVIVT01013439001,0.2812,1.0006,2
gm,vv,723,313.0,6e-167,Glyma.09G195700,GSVIVT01026435001,0.1195,0.9045,1
gm,vv,889,314.0,0.0,Glyma.11G088400,GSVIVT01026435001,0.0667,1.0273,1
gm,vv,1276,328.0,2e-168,Glyma.16G114800,GSVIVT01026435001,0.1018,0.9047,1
gr,mt,361,1330.0,4e-120,Gorai.003G000800,Medtr5g024920,0.4605,1.315,1
gr,mt,298,955.0,2e-160,Gorai.002G112400,Medtr3g116200,0.2601,1.349,2
gr,pt,278,221.0,6e-154,Gorai.012G137700,Potri.004G208900,0.3696,1.1431,5
gr,rc,413,5126.0,0.0,Gorai.002G112400,30170.m013806,0.245,0.9528,2
gr,sl,304,3361.0,2e-148,Gorai.002G112400,Solyc04g082820.2,0.3325,1.2452,2
gr,st,186,2555.0,1e-139,Gorai.002G112400,PGSC0003DMC400017674,0.1953,1.2723,2
gr,ta,367,10196.0,0.0,Gorai.003G000800,Thecc1EG000019,0.1341,0.345,1
gr,ta,214,5688.0,0.0,Gorai.012G137700,Thecc1EG007605,0.096,0.4146,5
gr,vv,336,2030.0,1e-156,Gorai.002G112400,GSVIVT01013439001,0.3175,0.9214,2
lj,mt,70,573.0,1e-177,chr1.CM0150.370.nc,Medtr3g116200,0.1237,0.4285,2
lj,mt,10,310.0,1e-47,LjT03D05.300.nd,Medtr5g024920,1.1803,1.484,1
lj,pt,9,271.0,2e-14,LjT03D05.300.nd,Potri.011G145500,1.0188,1.5226,1
lj,rc,8,271.0,1e-26,LjT03D05.300.nd,29682.m000576,1.1906,1.8849,1
lj,rc,57,387.0,8e-131,chr1.CM0150.370.nc,30170.m013806,0.2781,1.2661,2
lj,st,35,342.0,2e-112,chr1.CM0150.370.nc,PGSC0003DMC400017674,0.1227,1.636,2
lj,vv,10,230.0,1e-12,LjT03D05.300.nd,GSVIVT01026435001,1.3322,1.3832,1
lj,vv,65,505.0,2e-119,chr1.CM0150.370.nc,GSVIVT01013439001,0.2951,1.0857,2
mt,rc,434,392.0,8e-134,Medtr5g024920,29682.m000576,0.5991,1.131,1
mt,rc,275,5320.0,5e-168,Medtr3g116200,30170.m013806,0.2465,1.3573,2
mt,sl,192,3176.0,2e-152,Medtr3g116200,Solyc04g082820.2,0.293,1.866,2
mt,st,201,3201.0,2e-144,Medtr3g116200,PGSC0003DMC400017674,0.1949,1.9849,2
mt,ta,399,9963.0,2e-109,Medtr5g024920,Thecc1EG000019,0.4996,1.1397,1
mt,vv,220,1952.0,6e-143,Medtr3g116200,GSVIVT01013439001,0.2786,1.096,2
mt,vv,423,293.0,4e-126,Medtr5g024920,GSVIVT01026435001,0.168,1.0099,1
os,zm,398,2432.0,0.0,LOC_Os06g41730,GRMZM5G883993,0.1733,0.7112,8
os,zm,387,5995.0,0.0,LOC_Os06g41730,GRMZM2G180654,0.1614,0.753,8
os,zm,176,10256.0,0.0,LOC_Os02g48370,GRMZM2G110109,0.1553,0.5571,9
os,zm,192,28751.0,1e-177,LOC_Os02g48370,GRMZM2G421899,0.2046,0.6024,9
ph,ph,267,277.0,0.0,Phpat.009G095600,Phpat.015G092700,0.1437,0.5888,12
pt,pt,147,27640.0,7e-118,Potri.002G003700,Potri.005G257300,0.1878,0.3736,7
pt,pt,69,3308.0,1e-141,Potri.001G456500,Potri.011G145400,0.0496,0.2054,11
pt,ta,224,1108.0,2e-157,Potri.004G208900,Thecc1EG007605,0.3872,0.9435,5
rc,sl,584,12480.0,2e-157,30170.m013806,Solyc04g082820.2,0.3304,1.4896,2
rc,st,598,14095.0,2e-119,30170.m013806,PGSC0003DMC400017674,0.1643,1.4328,2
rc,ta,173,395.0,4e-173,29682.m000576,Thecc1EG000019,0.3488,1.0043,1
rc,vv,167,352.0,5e-149,29682.m000576,GSVIVT01026435001,0.07,0.8259,1
rc,vv,609,4555.0,1e-131,30170.m013806,GSVIVT01013439001,0.3202,0.9039,2
sl,st,592,12916.0,7e-81,Solyc12g094730.1,PGSC0003DMC400051036,0.0781,0.1207,10
sl,st,181,15535.0,0.0,Solyc04g082820.2,PGSC0003DMC400017674,0.0186,0.0701,2
sl,vv,230,2593.0,2e-144,Solyc04g082820.2,GSVIVT01013439001,0.3489,1.2503,2
st,vv,279,3240.0,1e-112,PGSC0003DMC400017674,GSVIVT01013439001,0.182,0.9628,2
ta,vv,48,391.0,1e-155,Thecc1EG000019,GSVIVT01026435001,0.096,0.8448,1
zm,zm,199,1489.0,0.0,GRMZM2G110109,GRMZM2G421899,0.081,0.1346,9
zm,zm,308,314.0,0.0,GRMZM2G180654,GRMZM5G883993,0.0496,0.1762,8
