SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
at,ta,344,2205.0,0.0,AT3G57130,Thecc1EG024428,0.1273,0.0,1
at,vv,368,605.0,0.0,AT3G57130,GSVIVT01033571001,0.0,0.0,1
ar,gm,621,347.0,1e-135,scaffold00053.65,Glyma.19G131000,0.3715,2.2429,2
ar,gm,618,346.0,2e-156,scaffold00053.65,Glyma.03G128600,0.3212,3.027,2
ar,mt,285,260.0,1e-155,scaffold00053.65,Medtr7g090020,0.3377,0.0,2
br,br,709,10531.0,0.0,Brara.G01726,Brara.I03942,0.0682,0.3791,1
br,br,506,12330.0,0.0,Brara.D00304,Brara.I03942,0.0575,0.3678,1
br,br,484,6671.0,0.0,Brara.D00304,Brara.G01726,0.0823,0.3662,1
br,br,457,5718.0,0.0,Brara.D02523,Brara.E00218,0.0236,0.3695,3
br,fv,891,561.0,0.0,Brara.I03942,mrna21905,0.1617,3.0927,1
br,gm,787,227.0,0.0,Brara.G01726,Glyma.02G188700,0.2001,0.0,1
br,gm,425,291.0,0.0,Brara.D00304,Glyma.02G188700,0.1868,3.1497,1
br,gr,215,335.0,0.0,Brara.D00304,Gorai.006G133600,0.0,0.0,1
br,pt,1073,621.0,0.0,Brara.I03942,Potri.016G040500,0.151,3.1667,1
br,pt,988,1207.0,0.0,Brara.I03942,Potri.006G043400,0.0,0.0,1
br,pt,835,316.0,0.0,Brara.G01726,Potri.016G040500,0.1867,6.01,1
br,pt,769,530.0,0.0,Brara.G01726,Potri.006G043400,0.1755,5.5458,1
br,pt,455,374.0,0.0,Brara.D00304,Potri.016G040500,0.1962,3.3451,1
br,pt,416,751.0,0.0,Brara.D00304,Potri.006G043400,0.2038,3.692,1
br,sl,831,630.0,0.0,Brara.I03942,Solyc10g079750.1,0.0,0.0,1
br,sl,647,437.0,0.0,Brara.G01726,Solyc10g079750.1,0.0,0.0,1
br,sl,354,427.0,0.0,Brara.D00304,Solyc10g079750.1,0.0,0.0,1
br,ta,1095,1747.0,0.0,Brara.I03942,Thecc1EG024428,0.1509,0.0,1
br,ta,829,801.0,0.0,Brara.G01726,Thecc1EG024428,0.1813,0.0,1
br,ta,482,1081.0,0.0,Brara.D00304,Thecc1EG024428,0.1833,0.0,1
br,vv,1036,489.0,0.0,Brara.I03942,GSVIVT01033571001,0.0,0.0,1
br,vv,795,370.0,0.0,Brara.G01726,GSVIVT01033571001,0.0,0.0,1
br,vv,438,527.0,1e-172,Brara.D00304,GSVIVT01033571001,0.1646,3.8702,1
cp,gm,1103,766.0,0.0,evm.TU.supercontig_5.187,Glyma.19G131000,0.1295,2.5371,2
cp,gm,1080,798.0,0.0,evm.TU.supercontig_5.187,Glyma.03G128600,0.1075,2.0949,2
cp,lj,131,267.0,0.0,evm.TU.supercontig_5.187,chr1.CM0009.200.nc,0.0,0.0,2
cp,mt,463,767.0,0.0,evm.TU.supercontig_5.187,Medtr7g090020,0.12,2.2479,2
cp,sl,428,234.0,0.0,evm.TU.supercontig_5.187,Solyc04g040220.2,0.139,1.844,2
cp,st,399,458.0,0.0,evm.TU.supercontig_5.187,PGSC0003DMC400014353,0.1504,1.746,2
cp,st,391,277.0,0.0,evm.TU.supercontig_5.187,PGSC0003DMC400018797,0.1306,1.7239,2
fv,gr,799,597.0,0.0,mrna21905,Gorai.006G133600,0.0,0.0,1
fv,mt,404,441.0,0.0,mrna21905,Medtr1g051025,0.1409,1.8419,1
fv,pt,784,877.0,0.0,mrna21905,Potri.016G040500,0.1268,2.6405,1
fv,pt,689,1144.0,0.0,mrna21905,Potri.006G043400,0.0,0.0,1
fv,sl,507,353.0,0.0,mrna21905,Solyc10g079750.1,0.0,0.0,1
fv,st,516,470.0,2e-141,mrna21905,PGSC0003DMC400051982,0.0,0.0,1
fv,ta,386,888.0,0.0,mrna21905,Thecc1EG024428,0.1265,4.2692,1
fv,vv,438,906.0,0.0,mrna21905,GSVIVT01033571001,0.0724,1.4803,1
gm,gm,409,42241.0,0.0,Glyma.03G128600,Glyma.19G131000,0.0172,0.2472,2
gm,gr,1467,210.0,0.0,Glyma.19G131000,Gorai.002G226700,0.0,0.0,2
gm,gr,190,248.0,0.0,Glyma.03G128600,Gorai.002G226700,0.0,0.0,2
gm,lj,902,276.0,0.0,Glyma.19G131000,chr1.CM0009.200.nc,0.0717,1.0519,2
gm,lj,119,276.0,0.0,Glyma.03G128600,chr1.CM0009.200.nc,0.065,0.9404,2
gm,mt,1037,30694.0,0.0,Glyma.19G131000,Medtr7g090020,0.0924,1.6224,2
gm,mt,172,26798.0,0.0,Glyma.03G128600,Medtr7g090020,0.081,1.9342,2
gm,mt,66,302.0,0.0,Glyma.02G188700,Medtr1g051025,0.0878,1.8707,1
gm,rc,233,239.0,0.0,Glyma.03G128600,29941.m000229,0.1066,0.0,2
gm,sl,1532,222.0,6e-176,Glyma.19G131000,Solyc04g040220.2,0.0,0.0,2
gm,sl,205,231.0,0.0,Glyma.03G128600,Solyc04g040220.2,0.0,0.0,2
gm,sl,168,360.0,0.0,Glyma.02G188700,Solyc10g079750.1,0.0,0.0,1
gm,st,111,546.0,8e-121,Glyma.02G188700,PGSC0003DMC400051982,0.0,0.0,1
gm,st,157,898.0,0.0,Glyma.03G128600,PGSC0003DMC400014353,0.0,0.0,2
gm,st,989,1015.0,4e-172,Glyma.19G131000,PGSC0003DMC400014353,0.0,0.0,2
gr,pt,843,445.0,0.0,Gorai.006G133600,Potri.016G040500,0.0767,0.8409,1
gr,pt,784,1371.0,0.0,Gorai.006G133600,Potri.006G043400,0.0648,0.9566,1
gr,ta,587,3687.0,0.0,Gorai.006G133600,Thecc1EG024428,0.0218,0.3069,1
gr,vv,671,384.0,0.0,Gorai.006G133600,GSVIVT01033571001,0.0636,0.9686,1
lj,vv,29,258.0,1e-159,chr1.CM0009.300.nc,GSVIVT01033571001,0.0657,2.2491,1
mt,pt,45,297.0,0.0,Medtr1g051025,Potri.006G043400,0.1312,1.7055,1
mt,sl,497,261.0,0.0,Medtr7g090020,Solyc04g040220.2,0.1444,1.7508,2
mt,st,494,370.0,0.0,Medtr7g090020,PGSC0003DMC400014353,0.1605,2.1976,2
mt,ta,65,284.0,0.0,Medtr1g051025,Thecc1EG024428,0.0925,1.6892,1
os,os,60,11071.0,0.0,LOC_Os11g04600,LOC_Os12g04410,0.0027,0.0403,4
os,zm,8,22067.0,3e-179,LOC_Os01g72020,GRMZM2G039867,0.0464,0.3724,5
os,zm,41,14958.0,0.0,LOC_Os01g72020,GRMZM2G060723,0.0407,0.3011,5
os,zm,97,330.0,0.0,LOC_Os11g04600,GRMZM2G022606,0.0511,0.4012,4
os,zm,103,2149.0,0.0,LOC_Os11g04600,GRMZM2G026556,0.0737,0.5173,4
os,zm,135,875.0,0.0,LOC_Os12g04410,GRMZM2G022606,0.0422,0.3953,4
os,zm,140,1214.0,0.0,LOC_Os12g04410,GRMZM2G026556,0.0758,0.495,4
ph,ph,299,458.0,0.0,Phpat.014G040900,Phpat.017G028000,0.2331,0.6678,7
pt,pt,377,5030.0,0.0,Potri.006G043400,Potri.016G040500,0.0289,0.2088,1
pt,sl,875,295.0,0.0,Potri.016G040500,Solyc10g079750.1,0.1381,2.0218,1
pt,sl,416,923.0,0.0,Potri.006G043400,Solyc10g079750.1,0.1557,1.968,1
pt,st,763,334.0,3e-127,Potri.016G040500,PGSC0003DMC400051982,0.0,0.0,1
pt,st,354,995.0,3e-144,Potri.006G043400,PGSC0003DMC400051982,0.1618,3.372,1
pt,ta,794,1192.0,0.0,Potri.016G040500,Thecc1EG024428,0.0584,0.8929,1
pt,ta,346,3194.0,0.0,Potri.006G043400,Thecc1EG024428,0.0579,0.9054,1
pt,vv,873,1276.0,0.0,Potri.016G040500,GSVIVT01033571001,0.0613,1.1413,1
pt,vv,414,1099.0,0.0,Potri.006G043400,GSVIVT01033571001,0.066,1.1581,1
sl,st,494,4930.0,0.0,Solyc10g079750.1,PGSC0003DMC400051982,0.0238,0.2297,1
sl,st,494,4930.0,0.0,Solyc10g079460.1,PGSC0003DMC400014352,0.0249,0.1366,6
sl,st,207,280.0,0.0,Solyc04g040220.2,PGSC0003DMC400018797,0.0067,0.1248,2
sl,ta,503,1456.0,0.0,Solyc10g079750.1,Thecc1EG024428,0.1741,2.4048,1
sl,vv,546,342.0,0.0,Solyc10g079750.1,GSVIVT01033571001,0.1164,2.3988,1
st,ta,567,1613.0,2e-152,PGSC0003DMC400051982,Thecc1EG024428,0.1764,3.8594,1
st,vv,636,417.0,4e-115,PGSC0003DMC400051982,GSVIVT01033571001,0.1476,1.7324,1
ta,vv,340,1279.0,0.0,Thecc1EG024428,GSVIVT01033571001,0.0625,0.9586,1
zm,zm,155,686.0,0.0,GRMZM2G039867,GRMZM2G060723,0.0302,0.1479,5
zm,zm,65,245.0,0.0,GRMZM2G022606,GRMZM2G026556,0.0523,0.2757,4
