SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
cp,mt,531,383.0,0.0,evm.TU.supercontig_6.339,Medtr5g024880,0.2356,2.1447,1
cp,rc,434,309.0,0.0,evm.TU.supercontig_6.339,29682.m000571,0.1908,1.5834,1
cp,sl,502,1347.0,0.0,evm.TU.supercontig_6.339,Solyc03g032010.2,0.0,0.0,1
cp,sl,498,4410.0,0.0,evm.TU.supercontig_6.339,Solyc02g082260.2,0.2231,2.177,1
cp,st,460,1343.0,0.0,evm.TU.supercontig_6.339,PGSC0003DMC400032562,0.2269,4.0776,1
cp,ta,420,6106.0,0.0,evm.TU.supercontig_6.339,Thecc1EG000025,0.1954,1.3832,1
cp,ta,271,476.0,0.0,evm.TU.supercontig_26.7,Thecc1EG034814,0.1315,1.2343,3
cp,vv,450,308.0,0.0,evm.TU.supercontig_6.339,GSVIVT01026444001,0.1977,1.4031,1
fv,rc,128,623.0,0.0,mrna17368,30162.m001288,0.1833,1.677,2
fv,sl,14,613.0,0.0,mrna13004,Solyc03g032010.2,0.0,0.0,1
fv,sl,7,5494.0,0.0,mrna13004,Solyc02g082260.2,0.0,0.0,1
fv,ta,314,758.0,0.0,mrna29194,Thecc1EG034814,0.2087,1.245,3
fv,ta,67,1305.0,0.0,mrna17368,Thecc1EG007601,0.1496,2.1227,2
fv,ta,0,6264.0,0.0,mrna13004,Thecc1EG000025,0.1696,1.5969,1
fv,vv,80,1113.0,0.0,mrna17368,GSVIVT01023852001,0.1345,1.4305,2
fv,vv,31,233.0,0.0,mrna13004,GSVIVT01026444001,0.1573,1.521,1
gm,gm,63,751.0,0.0,Glyma.01G156700,Glyma.09G196000,0.1439,1.0169,7
gm,gm,86,22032.0,0.0,Glyma.01G156700,Glyma.11G088000,0.0207,0.1791,7
gm,gm,248,476.0,0.0,Glyma.02G273100,Glyma.14G045900,0.0129,0.1501,12
gm,gm,1010,748.0,0.0,Glyma.09G196000,Glyma.11G088000,0.1574,1.024,7
gm,rc,1294,270.0,0.0,Glyma.16G113000,29682.m000571,0.1815,1.9792,1
gm,sl,1303,403.0,0.0,Glyma.16G113000,Solyc02g082260.2,0.2275,3.6617,1
gm,ta,1177,4947.0,0.0,Glyma.16G113000,Thecc1EG000025,0.2079,1.5774,1
gm,vv,1276,328.0,0.0,Glyma.16G113000,GSVIVT01026444001,0.16,1.7466,1
gr,gr,168,1295.0,0.0,Gorai.012G138100,Gorai.013G065200,0.0799,0.5417,2
gr,gr,196,291.0,0.0,Gorai.002G014700,Gorai.012G138100,0.0811,0.6239,2
gr,gr,203,226.0,0.0,Gorai.002G014700,Gorai.013G065200,0.0808,0.5611,2
gr,gr,231,293.0,0.0,Gorai.002G014700,Gorai.005G215500,0.0717,0.5696,2
gr,gr,505,2542.0,0.0,Gorai.005G215500,Gorai.012G138100,0.0719,0.623,2
gr,gr,521,2247.0,0.0,Gorai.005G215500,Gorai.013G065200,0.0738,0.5816,2
gr,gr,543,592.0,0.0,Gorai.005G215500,Gorai.008G013000,0.0554,0.5663,2
gr,gr,738,499.0,0.0,Gorai.008G013000,Gorai.012G138100,0.0737,0.5349,2
gr,gr,751,2789.0,0.0,Gorai.008G013000,Gorai.013G065200,0.0737,0.4918,2
gr,rc,335,225.0,0.0,Gorai.013G065200,30162.m001288,0.1468,2.0298,2
gr,ta,713,8336.0,0.0,Gorai.008G013000,Thecc1EG007601,0.049,0.5263,2
gr,ta,506,10867.0,0.0,Gorai.005G215500,Thecc1EG007601,0.0478,0.5451,2
gr,ta,318,3148.0,0.0,Gorai.002G014700,Thecc1EG007601,0.0571,0.5394,2
gr,ta,250,9940.0,0.0,Gorai.013G065200,Thecc1EG007601,0.0645,0.471,2
gr,ta,214,5688.0,0.0,Gorai.012G138100,Thecc1EG007601,0.0576,0.5055,2
gr,vv,230,413.0,0.0,Gorai.012G138100,GSVIVT01023852001,0.1551,1.8713,2
gr,vv,293,495.0,0.0,Gorai.013G065200,GSVIVT01023852001,0.1393,1.6707,2
gr,vv,578,412.0,0.0,Gorai.005G215500,GSVIVT01023852001,0.1233,2.1496,2
gr,vv,861,436.0,0.0,Gorai.008G013000,GSVIVT01023852001,0.122,1.5471,2
mt,mt,266,4661.0,0.0,Medtr5g024880,Medtr8g072640,0.1819,1.0142,1
mt,rc,625,275.0,0.0,Medtr8g072640,29682.m000571,0.1714,1.699,1
mt,rc,434,392.0,0.0,Medtr5g024880,29682.m000571,0.205,2.1112,1
mt,sl,561,325.0,0.0,Medtr8g072640,Solyc03g032010.2,0.236,2.4727,1
mt,sl,547,2738.0,0.0,Medtr8g072640,Solyc02g082260.2,0.1923,2.3466,1
mt,sl,385,441.0,0.0,Medtr5g024880,Solyc03g032010.2,0.2315,1.983,1
mt,sl,375,3377.0,0.0,Medtr5g024880,Solyc02g082260.2,0.1929,2.5048,1
mt,ta,581,5689.0,0.0,Medtr8g072640,Thecc1EG000025,0.1997,2.1781,1
mt,ta,399,9963.0,0.0,Medtr5g024880,Thecc1EG000025,0.214,2.7305,1
mt,vv,423,293.0,0.0,Medtr5g024880,GSVIVT01026444001,0.185,2.6181,1
os,os,208,8668.0,0.0,LOC_Os08g40180,LOC_Os09g31970,0.0668,0.4847,4
os,zm,504,11835.0,0.0,LOC_Os09g31970,GRMZM2G001645,0.0611,0.5193,4
os,zm,497,451.0,1e-180,LOC_Os09g31970,GRMZM2G393337,0.3817,0.6779,4
os,zm,487,6413.0,0.0,LOC_Os09g31970,GRMZM2G058095,0.0815,0.5373,4
os,zm,473,2180.0,0.0,LOC_Os08g40180,GRMZM2G001645,0.0772,0.6377,4
os,zm,456,1461.0,0.0,LOC_Os08g40180,GRMZM2G393337,0.3613,0.804,4
os,zm,449,2487.0,0.0,LOC_Os08g40180,GRMZM2G058095,0.0878,0.6388,4
os,zm,176,10256.0,4e-65,LOC_Os02g48330,GRMZM2G135085,0.2494,0.5843,8
os,zm,192,28751.0,2e-61,LOC_Os02g48330,GRMZM2G136465,0.2801,0.5235,8
ph,ph,46,252.0,0.0,Phpat.001G040700,Phpat.011G032000,0.0893,0.999,9
ph,ph,22,302.0,0.0,Phpat.001G040700,Phpat.002G152800,0.064,0.8776,9
pt,pt,261,15709.0,0.0,Potri.004G208500,Potri.009G169900,0.045,0.2549,10
pt,pt,147,27640.0,0.0,Potri.002G004000,Potri.005G257000,0.0533,0.2546,5
pt,pt,69,3308.0,0.0,Potri.001G457000,Potri.011G145000,0.0673,0.3051,11
pt,rc,397,8724.0,0.0,Potri.005G257000,30170.m013805,0.1102,0.7467,5
pt,rc,198,8590.0,0.0,Potri.002G004000,30170.m013805,0.0887,0.7658,5
pt,vv,320,3780.0,0.0,Potri.005G257000,GSVIVT01013435001,0.2338,1.1458,5
pt,vv,144,3513.0,0.0,Potri.002G004000,GSVIVT01013435001,0.2216,1.3223,5
rc,st,598,14095.0,0.0,30170.m013805,PGSC0003DMC400017516,0.1397,1.9091,5
rc,ta,542,670.0,0.0,30162.m001288,Thecc1EG007601,0.1299,1.5496,2
rc,ta,173,395.0,0.0,29682.m000571,Thecc1EG000025,0.1684,1.3449,1
rc,vv,167,352.0,0.0,29682.m000571,GSVIVT01026444001,0.1311,1.2633,1
rc,vv,593,509.0,0.0,30162.m001288,GSVIVT01023852001,0.1582,2.485,2
rc,vv,609,4555.0,0.0,30170.m013805,GSVIVT01013435001,0.2052,1.4964,5
sl,sl,81,2116.0,0.0,Solyc02g082260.2,Solyc03g032010.2,0.1083,0.9894,1
sl,st,109,3408.0,0.0,Solyc03g032010.2,PGSC0003DMC400032562,0.0245,0.075,1
sl,st,101,366.0,0.0,Solyc03g032010.2,PGSC0003DMC400024174,0.0682,0.846,1
sl,st,79,336.0,0.0,Solyc02g082260.2,PGSC0003DMC400032562,0.0873,0.8795,1
sl,st,68,1179.0,0.0,Solyc02g038740.2,PGSC0003DMC400006164,0.0093,0.1245,13
sl,st,48,37935.0,0.0,Solyc02g082260.2,PGSC0003DMC400024174,0.0073,0.0896,1
sl,ta,143,1809.0,0.0,Solyc03g032010.2,Thecc1EG000025,0.2092,2.7353,1
sl,ta,84,6326.0,0.0,Solyc02g082260.2,Thecc1EG000025,0.1824,3.5051,1
sl,vv,131,238.0,0.0,Solyc02g082260.2,GSVIVT01026444001,0.1353,2.1868,1
st,st,35,471.0,0.0,PGSC0003DMC400024174,PGSC0003DMC400032562,0.0575,0.7212,1
st,ta,139,1556.0,0.0,PGSC0003DMC400032562,Thecc1EG000025,0.1839,2.3462,1
st,ta,72,5817.0,0.0,PGSC0003DMC400024174,Thecc1EG000025,0.1209,2.6515,1
st,vv,279,3240.0,0.0,PGSC0003DMC400017516,GSVIVT01013435001,0.2441,2.5276,5
ta,vv,176,942.0,0.0,Thecc1EG007601,GSVIVT01023852001,0.1201,1.8058,2
ta,vv,48,391.0,0.0,Thecc1EG000025,GSVIVT01026444001,0.1439,1.1978,1
zm,zm,199,1489.0,0.0,GRMZM2G135085,GRMZM2G136465,0.0241,0.2074,8
zm,zm,328,996.0,0.0,GRMZM2G001645,GRMZM2G058095,0.0239,0.1584,4
