SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
cp,ta,150,3110.0,0.0,evm.TU.supercontig_16.191,Thecc1EG021226,0.2147,0.7447,1
cp,vv,273,860.0,0.0,evm.TU.supercontig_26.53,GSVIVT01009918001,0.1841,0.8749,3
cp,vv,261,1971.0,0.0,evm.TU.supercontig_23.56,GSVIVT01015355001,0.1859,1.0847,2
cp,vv,158,351.0,2e-81,evm.TU.supercontig_16.189,GSVIVT01035145001,0.3533,1.6203,1
fv,gm,678,1031.0,0.0,mrna06823,Glyma.15G149200,0.3411,1.1194,1
fv,gm,629,1419.0,0.0,mrna06823,Glyma.09G043900,0.3728,1.171,1
fv,gr,640,460.0,0.0,mrna11846,Gorai.009G026500,0.2527,1.3036,2
fv,gr,485,1184.0,0.0,mrna06823,Gorai.006G261800,0.3517,1.5706,1
fv,mt,266,1354.0,0.0,mrna06823,Medtr2g436530,0.3541,1.2447,1
fv,os,148,245.0,0.0,mrna06823,LOC_Os05g30010,0.5977,0.0,1
fv,pt,614,987.0,0.0,mrna11846,Potri.018G083600,0.2188,0.9998,2
fv,pt,443,884.0,0.0,mrna06823,Potri.008G220800,0.3122,0.9949,1
fv,pt,143,3225.0,0.0,mrna08532,Potri.005G240100,0.2017,1.0143,3
fv,pt,117,3216.0,0.0,mrna08532,Potri.002G021600,0.2029,1.0183,3
fv,rc,308,865.0,0.0,mrna11846,29912.m005488,0.2867,1.1992,2
fv,rc,241,3459.0,0.0,mrna06823,29726.m004059,0.3163,1.2209,1
fv,rc,132,3157.0,0.0,mrna08532,30170.m014192,0.1819,1.091,3
fv,sl,359,207.0,0.0,mrna11846,Solyc07g020870.1,0.3075,1.4308,2
fv,sl,240,1157.0,0.0,mrna06823,Solyc01g066740.2,0.4237,1.3562,1
fv,st,372,206.0,0.0,mrna11846,PGSC0003DMC400009060,0.3328,1.6105,2
fv,st,248,859.0,1e-127,mrna06823,PGSC0003DMC400020071,0.2964,1.2018,1
fv,ta,324,862.0,0.0,mrna11846,Thecc1EG037843,0.2296,1.1531,2
fv,ta,231,3661.0,0.0,mrna06823,Thecc1EG021226,0.3349,1.0263,1
fv,vv,281,948.0,0.0,mrna11846,GSVIVT01015355001,0.2016,0.9078,2
fv,vv,254,926.0,0.0,mrna06823,GSVIVT01035145001,0.2679,0.9717,1
fv,vv,62,1595.0,0.0,mrna08532,GSVIVT01009918001,0.1719,1.0116,3
gm,gm,571,17759.0,0.0,Glyma.05G229600,Glyma.08G037000,0.0285,0.1024,4
gm,gm,1031,1394.0,0.0,Glyma.09G043900,Glyma.15G149200,0.0179,0.104,1
gm,gm,1097,231.0,0.0,Glyma.10G194500,Glyma.12G174500,0.0983,0.1862,5
gm,gr,1214,333.0,0.0,Glyma.15G149200,Gorai.006G261800,0.3669,1.926,1
gm,gr,714,704.0,0.0,Glyma.09G043900,Gorai.006G261800,0.4209,1.9951,1
gm,lj,506,1619.0,0.0,Glyma.10G194500,chr5.CM0909.400.nc,0.0713,0.3373,5
gm,lj,394,1053.0,0.0,Glyma.08G037000,chr4.CM0617.800.nd,0.0,0.0,4
gm,lj,244,975.0,0.0,Glyma.05G229600,chr4.CM0617.800.nd,0.0,0.0,4
gm,mt,829,1051.0,0.0,Glyma.15G149200,Medtr2g436530,0.1122,0.5208,1
gm,mt,543,22949.0,0.0,Glyma.10G194500,Medtr1g090320,0.0873,0.4069,5
gm,mt,495,10623.0,0.0,Glyma.09G043900,Medtr2g436530,0.1218,0.5317,1
gm,mt,471,12145.0,0.0,Glyma.08G037000,Medtr8g103227,0.1264,0.4555,4
gm,mt,280,22714.0,0.0,Glyma.05G229600,Medtr8g103227,0.1258,0.4531,4
gm,os,428,308.0,0.0,Glyma.09G043900,LOC_Os05g30010,0.5812,3.639,1
gm,pt,1357,475.0,0.0,Glyma.15G149200,Potri.008G220800,0.3385,1.283,1
gm,pt,770,476.0,0.0,Glyma.09G043900,Potri.008G220800,0.3764,1.4079,1
gm,rc,704,1620.0,0.0,Glyma.09G043900,29726.m004059,0.3325,1.3281,1
gm,rc,1226,1384.0,0.0,Glyma.15G149200,29726.m004059,0.3458,1.2353,1
gm,sl,1229,668.0,0.0,Glyma.15G149200,Solyc01g066740.2,0.4334,1.5325,1
gm,sl,710,2019.0,0.0,Glyma.09G043900,Solyc01g066740.2,0.4149,1.6416,1
gm,st,430,565.0,2e-141,Glyma.09G043900,PGSC0003DMC400020071,0.2781,1.2815,1
gm,st,779,399.0,1e-136,Glyma.15G149200,PGSC0003DMC400020071,0.2922,1.3441,1
gm,ta,1127,1099.0,0.0,Glyma.15G149200,Thecc1EG021226,0.3434,1.1709,1
gm,ta,660,3852.0,0.0,Glyma.09G043900,Thecc1EG021226,0.3415,1.169,1
gm,vv,726,2393.0,0.0,Glyma.09G043900,GSVIVT01035145001,0.3065,1.035,1
gm,vv,1216,622.0,0.0,Glyma.15G149200,GSVIVT01035145001,0.305,0.9642,1
gr,mt,501,409.0,0.0,Gorai.006G261800,Medtr2g436530,0.3746,1.5147,1
gr,pt,1209,1040.0,0.0,Gorai.009G026500,Potri.018G083600,0.2053,0.9968,2
gr,pt,792,423.0,0.0,Gorai.006G261800,Potri.008G220800,0.3029,1.6461,1
gr,rc,662,1203.0,0.0,Gorai.006G261800,29726.m004059,0.3239,1.5,1
gr,rc,1042,2510.0,0.0,Gorai.009G026500,29912.m005488,0.2167,1.1284,2
gr,sl,529,607.0,0.0,Gorai.006G261800,Solyc01g066740.2,0.4337,2.2364,1
gr,st,335,386.0,3e-149,Gorai.006G261800,PGSC0003DMC400020071,0.2755,1.7166,1
gr,ta,850,16856.0,0.0,Gorai.009G026500,Thecc1EG037843,0.0773,0.3707,2
gr,ta,582,2065.0,0.0,Gorai.006G261800,Thecc1EG021226,0.1139,0.6666,1
gr,ta,334,5247.0,0.0,Gorai.002G254900,Thecc1EG021979,0.1083,0.8946,9
gr,vv,636,394.0,0.0,Gorai.006G261800,GSVIVT01035145001,0.2838,1.6192,1
gr,vv,890,3903.0,0.0,Gorai.009G026500,GSVIVT01015355001,0.191,1.0816,2
lj,mt,355,1556.0,0.0,chr5.CM0909.400.nc,Medtr1g090320,0.0874,0.445,5
lj,mt,307,806.0,0.0,chr4.CM0617.800.nd,Medtr8g103227,0.0,0.0,4
mt,os,48,227.0,0.0,Medtr2g436530,LOC_Os05g30010,0.529,0.0,1
mt,pt,200,580.0,0.0,Medtr2g436530,Potri.008G220800,0.3442,1.3718,1
mt,rc,128,1471.0,0.0,Medtr2g436530,29726.m004059,0.3339,1.4273,1
mt,sl,92,1592.0,0.0,Medtr2g436530,Solyc01g066740.2,0.4037,1.6493,1
mt,st,98,510.0,2e-136,Medtr2g436530,PGSC0003DMC400020071,0.2925,1.5169,1
mt,ta,125,3257.0,0.0,Medtr2g436530,Thecc1EG021226,0.4239,1.2924,1
mt,vv,148,1870.0,0.0,Medtr2g436530,GSVIVT01035145001,0.3189,1.2102,1
os,rc,183,216.0,0.0,LOC_Os05g30010,29726.m004059,0.5593,0.0,1
os,ta,309,313.0,0.0,LOC_Os05g30010,Thecc1EG021226,0.4817,0.0,1
os,vv,278,350.0,0.0,LOC_Os05g30010,GSVIVT01035145001,0.4787,5.3325,1
os,zm,11,2683.0,0.0,LOC_Os01g12930,GRMZM2G153127,0.1317,0.5165,7
os,zm,330,926.0,0.0,LOC_Os05g30010,GRMZM2G325804,0.1001,0.6039,1
pt,pt,147,27640.0,0.0,Potri.002G021600,Potri.005G240100,0.0807,0.2463,3
pt,rc,1057,2034.0,0.0,Potri.018G083600,29912.m005488,0.1731,0.7872,2
pt,rc,560,855.0,0.0,Potri.008G220800,29726.m004059,0.2208,0.7383,1
pt,rc,397,8724.0,0.0,Potri.005G240100,30170.m014192,0.2125,0.7419,3
pt,rc,198,8590.0,0.0,Potri.002G021600,30170.m014192,0.213,0.6543,3
pt,sl,481,444.0,0.0,Potri.008G220800,Solyc01g066740.2,0.4015,1.4525,1
pt,st,817,291.0,0.0,Potri.018G083600,PGSC0003DMC400009060,0.3031,1.5842,2
pt,st,416,361.0,2e-152,Potri.008G220800,PGSC0003DMC400020071,0.2411,1.3931,1
pt,ta,863,2132.0,0.0,Potri.018G083600,Thecc1EG037843,0.1798,0.9028,2
pt,ta,481,825.0,0.0,Potri.008G220800,Thecc1EG021226,0.3188,1.0096,1
pt,vv,928,2059.0,0.0,Potri.018G083600,GSVIVT01015355001,0.1685,0.8931,2
pt,vv,506,346.0,0.0,Potri.008G220800,GSVIVT01035145001,0.2923,0.9652,1
pt,vv,312,3790.0,0.0,Potri.005G240100,GSVIVT01009918001,0.1813,0.7454,3
pt,vv,146,3866.0,0.0,Potri.002G021600,GSVIVT01009918001,0.1938,0.7493,3
rc,sl,378,307.0,0.0,29912.m005488,Solyc07g020870.1,0.3196,1.4309,2
rc,sl,176,1629.0,0.0,29726.m004059,Solyc01g066740.2,0.3832,1.5503,1
rc,st,174,1357.0,1e-129,29726.m004059,PGSC0003DMC400020071,0.2534,1.6956,1
rc,st,388,308.0,9e-169,29912.m005488,PGSC0003DMC400009060,0.3334,1.353,2
rc,ta,364,5333.0,0.0,29912.m005488,Thecc1EG037843,0.1969,0.9488,2
rc,ta,196,4443.0,0.0,29726.m004059,Thecc1EG021226,0.2799,0.9745,1
rc,vv,200,1424.0,0.0,29726.m004059,GSVIVT01035145001,0.2586,0.983,1
rc,vv,381,5736.0,0.0,29912.m005488,GSVIVT01015355001,0.193,1.0964,2
rc,vv,607,13873.0,0.0,30170.m014192,GSVIVT01009918001,0.1609,0.8528,3
sl,st,346,214.0,0.0,Solyc07g020870.1,PGSC0003DMC400009060,0.0367,0.0824,2
sl,st,195,2146.0,0.0,Solyc04g057940.2,PGSC0003DMC400043921,0.0174,0.0858,8
sl,st,5,2565.0,0.0,Solyc01g066740.2,PGSC0003DMC400020071,0.0115,0.0714,1
sl,ta,52,2851.0,0.0,Solyc01g066740.2,Thecc1EG021226,0.3928,1.4729,1
sl,vv,380,361.0,0.0,Solyc07g020870.1,GSVIVT01015355001,0.2907,1.3423,2
sl,vv,49,2183.0,0.0,Solyc01g066740.2,GSVIVT01035145001,0.3207,1.4065,1
st,ta,430,268.0,0.0,PGSC0003DMC400009060,Thecc1EG037843,0.2913,1.3063,2
st,ta,47,1368.0,7e-163,PGSC0003DMC400020071,Thecc1EG021226,0.2391,1.3898,1
st,vv,62,614.0,9e-139,PGSC0003DMC400020071,GSVIVT01035145001,0.2056,1.3384,1
st,vv,448,286.0,0.0,PGSC0003DMC400009060,GSVIVT01015355001,0.2627,1.3195,2
ta,vv,450,13674.0,0.0,Thecc1EG037843,GSVIVT01015355001,0.1523,0.8487,2
ta,vv,287,3377.0,0.0,Thecc1EG021226,GSVIVT01035145001,0.2815,0.9025,1
ta,zm,193,314.0,0.0,Thecc1EG021226,GRMZM2G325804,0.4554,0.0,1
vv,zm,219,274.0,0.0,GSVIVT01035145001,GRMZM2G325804,0.4312,3.0181,1
