SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
at,gm,568,2705.0,3e-38,AT2G45820,Glyma.07G073100,0.2869,2.33,1
at,gm,515,1663.0,5e-35,AT2G45820,Glyma.03G013400,0.3111,3.4062,1
at,gr,1059,1763.0,5e-64,AT5G52270,Gorai.008G277800,0.4148,2.0973,4
at,gr,389,653.0,1e-45,AT2G45820,Gorai.008G118300,0.225,1.5517,1
at,gr,372,4410.0,1e-34,AT2G45820,Gorai.007G097700,0.2449,2.3312,1
at,gr,183,1625.0,7e-13,AT1G63295,Gorai.008G245400,0.4775,1.886,2
at,lj,31,301.0,1e-12,AT1G63295,chr4.CM0558.480.nd,0.6201,2.5273,2
at,lj,10,472.0,2e-12,AT1G63295,chr2.CM0304.820.nc,0.5214,2.1391,2
at,md,5,277.0,2e-53,AT5G52270,MDP0000152574,0.449,1.8989,4
at,mt,274,1763.0,1e-34,AT2G45820,Medtr8g031370,0.3085,0.0,1
at,pt,961,1289.0,4e-61,AT5G52270,Potri.012G140600,0.4278,1.5718,4
at,pt,389,5319.0,2e-47,AT2G45820,Potri.014G081300,0.0,0.0,1
at,pt,283,4534.0,1e-44,AT2G45820,Potri.002G157700,0.0,0.0,1
at,pt,63,2691.0,5e-11,AT1G63295,Potri.003G124400,0.4889,2.2468,2
at,pt,13,2924.0,1e-09,AT1G63295,Potri.001G107000,0.4729,2.3504,2
at,rc,239,3316.0,7e-48,AT2G45820,30174.m009002,0.2611,0.0,1
at,rc,154,2444.0,8e-09,AT1G63295,30190.m011183,0.5487,2.0687,2
at,sl,269,664.0,1e-19,AT2G45820,Solyc10g017540.2,0.5011,2.6545,1
at,sl,220,351.0,7e-28,AT2G45820,Solyc05g048820.2,0.3277,2.457,1
at,sl,181,2798.0,1e-27,AT2G45820,Solyc01g094370.2,0.3122,2.23,1
at,st,150,1127.0,1e-26,AT2G45820,PGSC0003DMC400000352,0.3227,1.7903,1
at,st,110,538.0,2e-12,AT1G63295,PGSC0003DMC400005502,0.5125,1.7947,2
at,ta,544,5707.0,9e-65,AT5G52270,Thecc1EG015158,0.4018,1.7079,4
at,ta,188,8046.0,3e-41,AT2G45820,Thecc1EG005370,0.2342,3.0759,1
at,ta,54,3120.0,2e-14,AT1G63295,Thecc1EG016219,0.4837,1.8523,2
at,vv,536,3129.0,5e-61,AT5G52270,GSVIVT01028983001,0.3053,1.9941,4
at,vv,194,2340.0,1e-40,AT2G45820,GSVIVT01026869001,0.0,0.0,1
at,vv,116,985.0,4e-10,AT1G63295,GSVIVT01019785001,0.0,0.0,2
ar,at,37,643.0,9e-22,scaffold00009.296,AT1G63295,0.4962,0.0,2
ar,br,34,452.0,8e-20,scaffold00009.296,Brara.I01224,0.5452,1.9318,2
ar,fv,57,1179.0,2e-30,scaffold00009.296,mrna32438,0.4675,2.2262,2
ar,gr,91,323.0,1e-44,scaffold00009.296,Gorai.008G245400,0.4107,5.1005,2
ar,lj,19,474.0,6e-42,scaffold00009.296,chr4.CM0558.480.nd,0.425,3.0412,2
ar,lj,18,262.0,1e-53,scaffold00009.296,chr2.CM0304.820.nc,0.0,0.0,2
ar,pt,98,1267.0,2e-48,scaffold00009.296,Potri.003G124400,0.3253,2.6943,2
ar,pt,93,1056.0,3e-40,scaffold00009.296,Potri.001G107000,0.3111,1.6691,2
ar,rc,65,1215.0,6e-35,scaffold00009.296,30190.m011183,0.3062,0.0,2
ar,st,59,203.0,2e-53,scaffold00009.296,PGSC0003DMC400005502,0.3773,2.277,2
ar,ta,70,1338.0,2e-52,scaffold00009.296,Thecc1EG016219,0.2954,0.0,2
ar,vv,64,993.0,2e-47,scaffold00009.296,GSVIVT01019785001,0.0,0.0,2
br,br,650,3516.0,2e-72,Brara.F02608,Brara.I00598,0.0516,0.2854,6
br,br,457,5718.0,6e-80,Brara.D02769,Brara.E00531,0.0559,0.298,1
br,br,419,2648.0,4e-60,Brara.C02899,Brara.I00039,0.1034,0.2913,13
br,cp,425,771.0,2e-45,Brara.E00531,evm.TU.supercontig_18.227,0.2079,2.6886,1
br,cp,349,775.0,7e-40,Brara.D02769,evm.TU.supercontig_18.227,0.1905,1.5303,1
br,fv,511,452.0,3e-35,Brara.E00531,mrna19064,0.287,2.0306,1
br,fv,394,872.0,4e-35,Brara.D02769,mrna19064,0.282,2.5715,1
br,gr,513,503.0,5e-12,Brara.I01224,Gorai.008G245400,0.0,0.0,2
br,gr,295,281.0,2e-41,Brara.E00531,Gorai.008G118300,0.2202,1.684,1
br,gr,282,424.0,3e-29,Brara.E00531,Gorai.007G097700,0.2068,1.9597,1
br,gr,226,288.0,5e-43,Brara.D02769,Gorai.008G118300,0.2008,1.9483,1
br,gr,218,285.0,4e-34,Brara.D02769,Gorai.007G097700,0.2231,2.078,1
br,gr,179,430.0,5e-66,Brara.C01435,Gorai.008G277800,0.3994,2.3444,4
br,lj,164,345.0,1e-13,Brara.I01224,chr4.CM0558.480.nd,0.6393,1.5637,2
br,lj,148,334.0,4e-14,Brara.I01224,chr2.CM0304.820.nc,0.5449,1.5856,2
br,mt,302,380.0,5e-28,Brara.D02769,Medtr8g031370,0.2983,2.215,1
br,pt,346,489.0,3e-66,Brara.C01435,Potri.012G140600,0.4039,3.2001,4
br,rc,859,1699.0,7e-10,Brara.I01224,30190.m011183,0.5474,1.4009,2
br,rc,444,2196.0,3e-45,Brara.E00531,30174.m009002,0.1914,0.0,1
br,rc,360,2052.0,8e-41,Brara.D02769,30174.m009002,0.1936,2.3327,1
br,ta,1049,1742.0,1e-16,Brara.I01224,Thecc1EG016219,0.4851,2.9984,2
br,ta,516,1142.0,2e-38,Brara.E00531,Thecc1EG005370,0.268,2.0181,1
br,ta,428,2293.0,2e-41,Brara.D02769,Thecc1EG005370,0.2664,2.6465,1
br,ta,317,2220.0,1e-70,Brara.C01435,Thecc1EG015158,0.3655,2.2317,4
br,vv,979,955.0,2e-08,Brara.I01224,GSVIVT01019785001,0.0,0.0,2
br,vv,381,1336.0,2e-37,Brara.D02769,GSVIVT01026869001,0.2508,2.3226,1
br,vv,280,648.0,9e-69,Brara.C01435,GSVIVT01028983001,0.3083,2.3158,4
cp,fv,166,1917.0,1e-60,evm.TU.supercontig_18.227,mrna19064,0.225,1.5046,1
cp,fv,34,2914.0,4e-34,evm.TU.supercontig_107.47,mrna13280,0.2123,1.3757,3
cp,gm,521,1642.0,5e-57,evm.TU.supercontig_18.227,Glyma.03G013400,0.2142,1.2941,1
cp,gm,108,2086.0,4e-50,evm.TU.supercontig_107.47,Glyma.20G158200,0.2387,4.8075,3
cp,gm,104,2328.0,4e-50,evm.TU.supercontig_107.47,Glyma.10G236300,0.1916,2.6508,3
cp,gr,325,825.0,3e-70,evm.TU.supercontig_18.227,Gorai.008G118300,0.164,1.4445,1
cp,gr,322,1338.0,2e-63,evm.TU.supercontig_18.227,Gorai.007G097700,0.1474,0.885,1
cp,gr,71,398.0,1e-49,evm.TU.supercontig_107.47,Gorai.006G197800,0.134,1.3488,3
cp,gr,69,934.0,7e-36,evm.TU.supercontig_107.47,Gorai.004G118800,0.1743,1.4147,3
cp,lj,16,551.0,4e-44,evm.TU.supercontig_107.47,chr5.CM0148.350.nc,0.2094,1.4195,3
cp,mt,228,402.0,1e-55,evm.TU.supercontig_18.227,Medtr8g031370,0.2288,1.8512,1
cp,mt,43,1873.0,1e-39,evm.TU.supercontig_107.47,Medtr1g100647,0.2196,1.9359,3
cp,pt,346,2347.0,7e-76,evm.TU.supercontig_18.227,Potri.014G081300,0.1073,1.4907,1
cp,pt,336,1622.0,1e-69,evm.TU.supercontig_18.227,Potri.002G157700,0.1258,1.2368,1
cp,rc,181,2259.0,3e-77,evm.TU.supercontig_18.227,30174.m009002,0.1315,1.3983,1
cp,rc,38,1466.0,2e-56,evm.TU.supercontig_107.47,30147.m013748,0.1035,1.7556,3
cp,sl,212,240.0,5e-48,evm.TU.supercontig_18.227,Solyc05g048820.2,0.2386,1.6367,1
cp,sl,207,1283.0,1e-46,evm.TU.supercontig_18.227,Solyc01g094370.2,0.2265,1.2388,1
cp,sl,48,747.0,3e-19,evm.TU.supercontig_107.47,Solyc06g035910.1,0.0,0.0,3
cp,sl,46,2172.0,3e-43,evm.TU.supercontig_107.47,Solyc03g025850.2,0.2438,1.629,3
cp,st,194,208.0,2e-42,evm.TU.supercontig_18.227,PGSC0003DMC400018144,0.2069,1.2705,1
cp,st,187,618.0,1e-46,evm.TU.supercontig_18.227,PGSC0003DMC400000352,0.248,1.2383,1
cp,st,34,1392.0,1e-46,evm.TU.supercontig_107.47,PGSC0003DMC400025263,0.199,1.523,3
cp,ta,180,2338.0,2e-76,evm.TU.supercontig_18.227,Thecc1EG005370,0.1134,0.7288,1
cp,ta,32,3324.0,1e-44,evm.TU.supercontig_107.47,Thecc1EG015160,0.1313,1.0891,3
cp,vv,190,729.0,6e-71,evm.TU.supercontig_18.227,GSVIVT01026869001,0.1999,1.1164,1
cp,vv,38,3102.0,2e-49,evm.TU.supercontig_107.47,GSVIVT01028980001,0.1337,1.3074,3
fv,gm,1411,3230.0,2e-42,mrna13280,Glyma.20G158200,0.3236,1.7455,3
fv,gm,1334,3513.0,3e-41,mrna13280,Glyma.10G236300,0.2896,1.8282,3
fv,gm,1309,5953.0,2e-67,mrna19064,Glyma.07G073100,0.2814,1.0217,1
fv,gm,819,3338.0,2e-44,mrna32441,Glyma.08G012800,0.524,1.6633,7
fv,gm,772,3581.0,1e-41,mrna32441,Glyma.05G205900,0.5038,2.2937,7
fv,gr,984,801.0,3e-73,mrna19064,Gorai.008G118300,0.0,0.0,1
fv,gr,968,5992.0,3e-66,mrna19064,Gorai.007G097700,0.2616,1.1801,1
fv,gr,961,1068.0,3e-45,mrna13280,Gorai.006G197800,0.2403,1.5335,3
fv,gr,935,1153.0,5e-46,mrna13280,Gorai.004G118800,0.2307,1.3335,3
fv,gr,614,4308.0,8e-31,mrna32438,Gorai.008G245400,0.4548,1.2914,2
fv,lj,229,506.0,2e-41,mrna13280,chr5.CM0148.350.nc,0.245,1.0256,3
fv,lj,162,564.0,5e-27,mrna32438,chr4.CM0558.480.nd,0.5056,1.4046,2
fv,lj,146,1629.0,7e-31,mrna32438,chr2.CM0304.820.nc,0.4234,1.5698,2
fv,mt,591,5718.0,2e-64,mrna19064,Medtr8g031370,0.2763,1.3429,1
fv,mt,540,2728.0,8e-43,mrna13280,Medtr1g100647,0.2566,1.494,3
fv,pt,917,8204.0,2e-69,mrna19064,Potri.014G081300,0.2308,1.5521,1
fv,pt,842,7187.0,4e-68,mrna19064,Potri.002G157700,0.2957,1.2551,1
fv,pt,527,7447.0,2e-31,mrna32438,Potri.003G124400,0.4451,1.2144,2
fv,pt,511,7438.0,5e-26,mrna32438,Potri.001G107000,0.4293,1.2816,2
fv,rc,520,5355.0,4e-77,mrna19064,30174.m009002,0.2178,1.3182,1
fv,rc,507,3067.0,5e-50,mrna13280,30147.m013748,0.1634,1.1121,3
fv,rc,337,7093.0,2e-24,mrna32438,30190.m011183,0.4464,1.6544,2
fv,sl,601,1134.0,3e-46,mrna19064,Solyc10g017540.2,0.4263,2.8985,1
fv,sl,585,1117.0,3e-12,mrna13280,Solyc06g035910.1,0.2693,1.5359,3
fv,sl,554,2073.0,6e-47,mrna13280,Solyc03g025850.2,0.3094,1.1166,3
fv,sl,546,4247.0,1e-57,mrna19064,Solyc01g094370.2,0.2921,2.0548,1
fv,st,566,1465.0,4e-48,mrna13280,PGSC0003DMC400025263,0.2886,1.3106,3
fv,st,555,4453.0,3e-58,mrna19064,PGSC0003DMC400000352,0.2862,1.9086,1
fv,st,374,1534.0,3e-32,mrna32438,PGSC0003DMC400005502,0.4932,1.5766,2
fv,ta,468,8270.0,4e-41,mrna13280,Thecc1EG015160,0.268,1.1474,3
fv,ta,440,9015.0,8e-77,mrna19064,Thecc1EG005370,0.2196,1.8378,1
fv,ta,282,7921.0,3e-33,mrna32438,Thecc1EG016219,0.4153,1.1821,2
fv,vv,501,5120.0,7e-44,mrna13280,GSVIVT01028980001,0.314,1.0537,3
fv,vv,483,1348.0,2e-65,mrna19064,GSVIVT01026869001,0.2649,1.1559,1
fv,vv,333,3202.0,8e-27,mrna32438,GSVIVT01019785001,0.4884,1.4094,2
gm,gm,86,22032.0,7e-111,Glyma.01G218000,Glyma.11G025200,0.0665,0.1588,11
gm,gm,326,3247.0,1e-71,Glyma.03G013400,Glyma.07G073100,0.028,0.104,1
gm,gm,571,17759.0,7e-108,Glyma.05G205900,Glyma.08G012800,0.0408,0.1164,7
gm,gm,1035,8316.0,2e-61,Glyma.09G139200,Glyma.16G189500,0.0108,0.1175,14
gm,gm,1054,12765.0,9e-75,Glyma.09G261700,Glyma.18G230500,0.0541,0.1657,10
gm,gm,1157,35199.0,2e-111,Glyma.10G236300,Glyma.20G158200,0.0402,0.0906,3
gm,gr,1562,391.0,4e-57,Glyma.20G158200,Gorai.006G197800,0.2441,2.3141,3
gm,gr,1544,551.0,4e-50,Glyma.20G158200,Gorai.004G118800,0.3448,2.6294,3
gm,gr,798,428.0,7e-76,Glyma.10G236300,Gorai.006G197800,0.2238,1.8566,3
gm,gr,771,743.0,6e-62,Glyma.10G236300,Gorai.004G118800,0.0,0.0,3
gm,gr,566,2373.0,1e-50,Glyma.07G073100,Gorai.007G097700,0.2098,1.1246,1
gm,gr,241,599.0,4e-42,Glyma.03G013400,Gorai.008G118300,0.2492,1.4359,1
gm,gr,229,1272.0,5e-42,Glyma.03G013400,Gorai.007G097700,0.2418,1.0538,1
gm,lj,967,592.0,3e-69,Glyma.20G158200,chr5.CM0148.350.nc,0.1489,0.3679,3
gm,lj,491,670.0,4e-91,Glyma.10G236300,chr5.CM0148.350.nc,0.1169,0.3389,3
gm,mt,1059,20317.0,1e-63,Glyma.20G158200,Medtr1g100647,0.1849,0.479,3
gm,mt,993,11048.0,2e-44,Glyma.18G230500,Medtr7g076730,0.1165,0.6358,10
gm,mt,627,19795.0,4e-61,Glyma.11G025200,Medtr5g010590,0.3807,0.6791,11
gm,mt,543,22949.0,6e-83,Glyma.10G236300,Medtr1g100647,0.1625,0.503,3
gm,mt,529,7936.0,4e-41,Glyma.09G261700,Medtr7g076730,0.1273,0.5568,10
gm,mt,471,12145.0,4e-60,Glyma.08G012800,Medtr8g097320,0.3953,0.6273,7
gm,mt,400,9386.0,8e-60,Glyma.07G073100,Medtr8g031370,0.0903,0.4832,1
gm,mt,280,22714.0,3e-50,Glyma.05G205900,Medtr8g097320,0.369,0.8253,7
gm,mt,185,2585.0,4e-47,Glyma.03G013400,Medtr8g031370,0.1132,0.5117,1
gm,mt,34,16992.0,2e-54,Glyma.01G218000,Medtr5g010590,0.2683,0.5594,11
gm,rc,261,3747.0,3e-48,Glyma.03G013400,30174.m009002,0.2231,1.509,1
gm,rc,579,3314.0,9e-56,Glyma.07G073100,30174.m009002,0.1951,1.3435,1
gm,rc,863,2294.0,2e-73,Glyma.10G236300,30147.m013748,0.1871,0.9711,3
gm,rc,1668,2253.0,3e-56,Glyma.20G158200,30147.m013748,0.1799,0.9906,3
gm,sl,1604,786.0,9e-18,Glyma.20G158200,Solyc06g035910.1,0.3199,2.7534,3
gm,sl,1583,1600.0,7e-59,Glyma.20G158200,Solyc03g025850.2,0.2564,1.2505,3
gm,sl,833,865.0,1e-17,Glyma.10G236300,Solyc06g035910.1,0.3866,2.7952,3
gm,sl,804,1723.0,1e-76,Glyma.10G236300,Solyc03g025850.2,0.2442,1.3327,3
gm,sl,582,774.0,8e-32,Glyma.07G073100,Solyc10g017540.2,0.398,1.4628,1
gm,sl,554,547.0,7e-37,Glyma.07G073100,Solyc05g048820.2,0.3112,1.0031,1
gm,sl,515,3105.0,4e-37,Glyma.07G073100,Solyc01g094370.2,0.291,1.3816,1
gm,sl,193,727.0,9e-32,Glyma.03G013400,Solyc01g094370.2,0.2976,1.2401,1
gm,st,494,1018.0,5e-79,Glyma.10G236300,PGSC0003DMC400025263,0.2466,1.3119,3
gm,st,1009,981.0,1e-58,Glyma.20G158200,PGSC0003DMC400025263,0.3492,1.3766,3
gm,ta,1466,3330.0,3e-52,Glyma.20G158200,Thecc1EG015160,0.286,1.6779,3
gm,ta,729,3652.0,6e-69,Glyma.10G236300,Thecc1EG015160,0.2391,1.6561,3
gm,ta,446,6511.0,9e-55,Glyma.07G073100,Thecc1EG005370,0.1971,1.2351,1
gm,ta,172,3822.0,3e-46,Glyma.03G013400,Thecc1EG005370,0.2145,1.0183,1
gm,vv,775,3696.0,9e-72,Glyma.10G236300,GSVIVT01028980001,0.1963,1.047,3
gm,vv,1551,3456.0,2e-58,Glyma.20G158200,GSVIVT01028980001,0.232,1.1303,3
gr,gr,428,219.0,4e-51,Gorai.004G118800,Gorai.006G197800,0.1163,0.6937,3
gr,gr,695,980.0,2e-67,Gorai.007G097700,Gorai.008G118300,0.0895,0.4649,1
gr,lj,274,749.0,2e-46,Gorai.008G245400,chr2.CM0304.820.nc,0.365,1.762,2
gr,lj,290,336.0,4e-47,Gorai.008G245400,chr4.CM0558.480.nd,0.4376,2.1756,2
gr,md,9,273.0,2e-91,Gorai.008G277800,MDP0000152574,0.2781,1.2282,4
gr,pt,1054,854.0,1e-71,Gorai.008G118300,Potri.014G081300,0.1195,2.0293,1
gr,pt,1048,476.0,8e-106,Gorai.008G277800,Potri.012G140600,0.2006,0.9706,4
gr,pt,987,3502.0,4e-57,Gorai.008G245400,Potri.003G124400,0.3069,1.0793,2
gr,pt,979,740.0,3e-67,Gorai.008G118300,Potri.002G157700,0.1887,1.5359,1
gr,pt,972,3798.0,6e-54,Gorai.008G245400,Potri.001G107000,0.3157,1.1516,2
gr,pt,937,5896.0,8e-56,Gorai.007G097700,Potri.014G081300,0.1349,1.39,1
gr,pt,867,5624.0,3e-51,Gorai.007G097700,Potri.002G157700,0.1543,1.0983,1
gr,rc,542,491.0,4e-36,Gorai.004G118800,30147.m013748,0.1494,1.4082,3
gr,rc,715,701.0,5e-62,Gorai.006G197800,30147.m013748,0.1344,1.0933,3
gr,rc,834,5150.0,1e-54,Gorai.007G097700,30174.m009002,0.151,1.0871,1
gr,rc,943,1292.0,1e-69,Gorai.008G118300,30174.m009002,0.1276,1.6948,1
gr,rc,953,4653.0,1e-38,Gorai.008G245400,30190.m011183,0.3018,1.3031,2
gr,ta,729,8203.0,2e-125,Gorai.008G277800,Thecc1EG015158,0.1181,0.4269,4
gr,ta,719,8671.0,2e-69,Gorai.008G245400,Thecc1EG016219,0.1901,0.4876,2
gr,ta,703,1567.0,1e-80,Gorai.008G118300,Thecc1EG005370,0.0931,0.6608,1
gr,ta,619,9007.0,1e-62,Gorai.007G097700,Thecc1EG005370,0.0632,0.3167,1
gr,ta,560,2278.0,1e-60,Gorai.006G197800,Thecc1EG015160,0.0666,0.5204,3
gr,ta,441,1540.0,1e-42,Gorai.004G118800,Thecc1EG015160,0.129,0.4678,3
gr,vv,479,1061.0,4e-41,Gorai.004G118800,GSVIVT01028980001,0.2131,1.3475,3
gr,vv,617,556.0,2e-50,Gorai.006G197800,GSVIVT01028980001,0.1297,1.5714,3
gr,vv,704,817.0,5e-48,Gorai.007G097700,GSVIVT01026869001,0.2004,0.7757,1
gr,vv,814,263.0,2e-65,Gorai.008G118300,GSVIVT01026869001,0.2187,1.4029,1
gr,vv,822,3752.0,7e-81,Gorai.008G277800,GSVIVT01028983001,0.2197,0.7563,4
gr,vv,852,245.0,8e-49,Gorai.008G245400,GSVIVT01019785001,0.3879,1.675,2
lj,lj,13,267.0,2e-44,chr2.CM0304.820.nc,chr4.CM0558.480.nd,0.357,0.7582,2
lj,mt,332,624.0,9e-77,chr5.CM0148.350.nc,Medtr1g100647,0.1489,0.3208,3
lj,pt,166,1380.0,1e-40,chr2.CM0304.820.nc,Potri.001G107000,0.4004,1.0188,2
lj,pt,167,1304.0,3e-54,chr2.CM0304.820.nc,Potri.003G124400,0.3352,0.9974,2
lj,pt,328,461.0,1e-50,chr4.CM0558.480.nd,Potri.003G124400,0.4388,1.5636,2
lj,pt,327,461.0,6e-40,chr4.CM0558.480.nd,Potri.001G107000,0.4775,1.3683,2
lj,rc,140,1920.0,4e-29,chr2.CM0304.820.nc,30190.m011183,0.3499,1.1138,2
lj,rc,249,692.0,2e-30,chr4.CM0558.480.nd,30190.m011183,0.3401,1.053,2
lj,rc,267,551.0,1e-54,chr5.CM0148.350.nc,30147.m013748,0.185,0.7832,3
lj,sl,166,507.0,6e-71,chr5.CM0148.350.nc,Solyc03g025850.2,0.243,1.0514,3
lj,st,87,746.0,5e-42,chr2.CM0304.820.nc,PGSC0003DMC400005502,0.3882,1.3158,2
lj,st,192,582.0,3e-55,chr5.CM0148.350.nc,PGSC0003DMC400025263,0.2497,1.0942,3
lj,ta,236,589.0,2e-65,chr5.CM0148.350.nc,Thecc1EG015160,0.3173,1.3079,3
lj,ta,217,620.0,7e-53,chr4.CM0558.480.nd,Thecc1EG016219,0.4637,1.2954,2
lj,ta,115,1689.0,5e-54,chr2.CM0304.820.nc,Thecc1EG016219,0.3649,1.6593,2
lj,vv,158,1260.0,6e-39,chr2.CM0304.820.nc,GSVIVT01019785001,0.3347,1.5961,2
lj,vv,283,643.0,1e-31,chr4.CM0558.480.nd,GSVIVT01019785001,0.4149,1.7866,2
lj,vv,301,624.0,2e-51,chr5.CM0148.350.nc,GSVIVT01028980001,0.1916,0.8108,3
md,ta,86,431.0,6e-104,MDP0000152574,Thecc1EG015158,0.2085,1.1647,4
md,vv,62,276.0,1e-78,MDP0000152574,GSVIVT01028983001,0.2132,1.2561,4
mt,rc,678,3131.0,3e-60,Medtr8g031370,30174.m009002,0.2448,1.8556,1
mt,rc,100,1952.0,4e-29,Medtr1g100647,30147.m013748,0.1817,0.9242,3
mt,ta,580,5819.0,9e-59,Medtr8g031370,Thecc1EG005370,0.1942,1.6993,1
mt,ta,35,2903.0,3e-20,Medtr1g100647,Thecc1EG015160,0.3188,1.7636,3
mt,vv,33,2786.0,3e-32,Medtr1g100647,GSVIVT01028980001,0.2301,1.1257,3
mt,vv,563,926.0,3e-40,Medtr8g031370,GSVIVT01026869001,0.3178,1.0932,1
os,os,66,450.0,7e-12,LOC_Os02g42880,LOC_Os10g36000,0.337,1.2949,5
os,os,80,12731.0,3e-40,LOC_Os02g42880,LOC_Os04g45070,0.2134,0.9744,5
os,os,150,1016.0,8e-22,LOC_Os04g45070,LOC_Os10g36000,0.2512,1.7226,5
os,pt,164,206.0,7e-42,LOC_Os02g57840,Potri.014G081300,0.0,0.0,1
os,rc,108,207.0,7e-43,LOC_Os02g57840,30174.m009002,0.3812,0.0,1
os,zm,78,240.0,2e-13,LOC_Os10g36000,GRMZM2G122937,0.2913,1.4892,5
os,zm,164,1313.0,3e-28,LOC_Os02g42880,GRMZM2G116538,0.2436,1.12,5
