SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
al,br,322,21403.0,8e-27,16058465,Brara.C01585,0.5661,1.2886,39
al,br,321,679.0,2e-58,16036536,Brara.A00593,0.1975,0.6883,29
al,br,310,2800.0,7e-57,16055829,Brara.J01957,0.1854,1.0969,4
al,br,257,831.0,2e-66,16066043,Brara.F00279,0.2049,0.8946,40
al,br,245,34121.0,2e-71,16057446,Brara.E02337,0.1041,0.4521,32
al,br,245,34121.0,7e-75,16055002,Brara.E02426,0.1065,0.3445,44
al,br,238,585.0,1e-84,16066043,Brara.E02142,0.0956,0.4923,40
al,br,227,2245.0,7e-63,16055829,Brara.C00667,0.2265,1.001,4
al,br,224,14707.0,8e-92,16066043,Brara.C03796,0.0877,0.4473,40
al,br,224,14707.0,6e-81,16057446,Brara.C03694,0.0882,0.4644,32
al,br,211,22402.0,4e-71,16066043,Brara.A02820,0.1081,0.2989,40
al,br,211,22402.0,3e-73,16057446,Brara.A02922,0.1147,0.4722,32
al,br,211,22402.0,1e-56,16055002,Brara.A02982,0.1277,0.4894,44
al,br,185,5393.0,1e-78,16046829,Brara.I01303,0.0758,0.4824,14
al,br,172,2942.0,2e-72,16061311,Brara.G02005,0.1812,0.7311,76
al,br,166,12574.0,9e-73,16036480,Brara.G03108,0.1223,0.4055,50
al,br,143,9464.0,9e-78,16036480,Brara.B02010,0.1156,0.4828,50
al,br,117,13016.0,1e-56,16053094,Brara.I03309,0.1625,0.3149,74
al,cp,583,313.0,0.0,16062377,evm.TU.supercontig_12.118,0.2099,2.2074,2
al,fv,456,1104.0,2e-58,16046687,mrna04386,0.3686,0.0,4
al,fv,363,754.0,3e-52,16065854,mrna25904,0.4546,2.058,5
al,fv,318,468.0,2e-06,16062262,mrna04876,0.7479,1.5956,27
al,fv,231,1363.0,4e-46,16055829,mrna04386,0.3796,1.7932,4
al,fv,135,261.0,5e-49,16046829,mrna01910,0.4195,1.636,14
al,fv,56,543.0,9e-45,16040816,mrna09442,0.4226,2.7028,77
al,gm,1265,2119.0,5e-28,16046687,Glyma.19G026900,0.7532,1.7693,4
al,gm,1205,1624.0,1e-59,16046687,Glyma.13G059500,0.3326,1.7579,4
al,gm,636,1431.0,9e-22,16055829,Glyma.19G026900,0.8026,3.1482,4
al,gm,572,1317.0,1e-48,16055829,Glyma.13G059500,0.3491,1.6785,4
al,gm,515,1114.0,9e-43,16055002,Glyma.09G166200,0.3797,1.7023,44
al,gr,289,583.0,7e-27,16055829,Gorai.012G051300,0.6069,-1.0,4
al,gr,359,399.0,2e-19,16055829,Gorai.007G080600,0.4835,-1.0,4
al,gr,511,1425.0,6e-55,16065854,Gorai.001G270000,0.3446,2.1399,5
al,gr,650,845.0,1e-35,16046687,Gorai.012G051300,0.6259,-1.0,4
al,gr,727,244.0,2e-33,16046687,Gorai.007G080600,0.3963,-1.0,4
al,gr,934,1760.0,0.0,16062377,Gorai.013G152300,0.2392,2.2792,2
al,gr,939,2246.0,0.0,16062377,Gorai.002G100600,0.2151,2.4615,2
al,mt,449,694.0,2e-33,16046687,Medtr6g013170,0.5845,3.2158,4
al,mt,299,411.0,6e-29,16041784,Medtr5g087970,0.6256,0.0,59
al,mt,224,612.0,5e-43,16055829,Medtr6g013420,0.4241,1.6625,4
al,os,59,283.0,5e-07,16062262,LOC_Os04g46130,1.0983,6.4541,27
al,pt,948,345.0,0.0,16062377,Potri.011G093700,0.244,3.2339,2
al,pt,867,1134.0,0.0,16062377,Potri.001G368300,0.2572,2.8188,2
al,pt,725,424.0,1e-16,16048016,Potri.018G128900,0.0,0.0,30
al,pt,718,1528.0,3e-32,16046687,Potri.017G088500,0.0,0.0,4
al,pt,499,1801.0,9e-57,16065854,Potri.001G332200,0.0,0.0,5
al,pt,378,1229.0,2e-24,16055829,Potri.017G088500,0.0,0.0,4
al,pt,295,377.0,1e-38,16055829,Potri.004G121100,0.0,0.0,4
al,pt,165,1779.0,2e-45,16046829,Potri.001G085100,0.4178,2.7451,14
al,rc,173,688.0,5e-40,16046829,30068.m002560,0.445,2.9646,14
al,rc,457,833.0,3e-43,16065854,30190.m010950,0.3812,3.9688,5
al,sl,397,985.0,1e-20,16041597,Solyc10g081520.1,0.0,0.0,13
al,st,206,961.0,9e-40,16057446,PGSC0003DMC400010067,0.379,-1.0,32
al,ta,627,1548.0,0.0,16062377,Thecc1EG030633,0.2177,2.5063,2
al,ta,435,862.0,5e-30,16046687,Thecc1EG018673,0.598,0.0,4
al,ta,369,2950.0,7e-54,16065854,Thecc1EG017167,0.3551,0.0,5
al,ta,201,933.0,7e-27,16055829,Thecc1EG018673,0.5445,0.0,4
al,vv,187,2062.0,1e-38,16046829,GSVIVT01019636001,0.4108,1.3547,14
al,vv,229,728.0,6e-22,16055829,GSVIVT01011475001,0.6412,-1.0,4
al,vv,448,4565.0,5e-42,16065854,GSVIVT01001807001,0.3867,-1.0,5
al,vv,540,3828.0,6e-25,16046687,GSVIVT01011475001,0.6191,1.9567,4
al,vv,797,3809.0,0.0,16062377,GSVIVT01014693001,0.2426,3.3338,2
at,at,250,1544.0,3e-58,AT3G01070,AT5G15350,0.2458,1.1915,4
at,br,756,29254.0,7e-58,AT5G20230,Brara.J01589,0.1299,0.3852,30
at,br,756,29254.0,3e-94,AT5G15350,Brara.J01957,0.0828,0.5402,4
at,br,756,29254.0,2e-81,AT5G14345,Brara.J02022,0.0983,0.4805,81
at,br,753,1747.0,7e-109,AT5G07475,Brara.J02519,0.1333,0.4947,57
at,br,752,17730.0,1e-74,AT5G53870,Brara.J00878,0.244,0.8853,54
at,br,742,5439.0,9e-72,AT5G26330,Brara.I00510,0.0773,0.4488,56
at,br,742,5439.0,2e-60,AT5G25090,Brara.I00555,0.1378,0.4483,51
at,br,701,7427.0,1e-66,AT5G25090,Brara.F02711,0.0997,0.5818,51
at,br,665,11785.0,1e-75,AT5G57920,Brara.C01164,0.1872,0.3945,75
at,br,665,11785.0,2e-57,AT5G53870,Brara.C01378,0.2287,0.8574,54
at,br,654,26769.0,5e-99,AT5G15350,Brara.C00667,0.0828,0.5004,4
at,br,654,26769.0,1e-111,AT5G07475,Brara.C00299,0.1103,0.4348,57
at,br,630,784.0,9e-73,AT5G26330,Brara.B03593,0.0952,0.4102,56
at,br,622,27175.0,5e-45,AT5G20230,Brara.B00874,0.2109,0.5099,30
at,br,622,27175.0,2e-83,AT5G14345,Brara.B00546,0.0929,0.3887,81
at,br,587,1107.0,2e-71,AT4G30590,Brara.K00539,0.1599,0.4523,53
at,br,585,824.0,9e-86,AT4G31840,Brara.K00395,0.0957,0.4474,29
at,br,582,5112.0,4e-65,AT4G27520,Brara.K00083,0.1491,0.5843,38
at,br,573,214.0,2e-71,AT4G01380,Brara.I04248,0.3089,1.042,82
at,br,537,12079.0,3e-84,AT4G31840,Brara.H01329,0.0783,0.3999,29
at,br,537,12079.0,1e-73,AT4G30590,Brara.H01402,0.1288,0.425,53
at,br,537,12079.0,7e-61,AT4G28365,Brara.H01484,0.1621,0.4029,55
at,br,476,1614.0,3e-44,AT4G27520,Brara.B01399,0.5173,1.3173,38
at,br,468,18954.0,3e-86,AT4G31840,Brara.A00593,0.066,0.4942,29
at,br,462,23260.0,3e-66,AT4G28365,Brara.A01807,0.15,0.5403,55
at,br,462,23260.0,1e-60,AT4G27520,Brara.A01722,0.2458,0.6976,38
at,br,454,830.0,8e-58,AT3G01070,Brara.J01957,0.2349,0.9532,4
at,br,440,27087.0,7e-46,AT3G60270,Brara.I04158,0.208,0.6978,110
at,br,414,1584.0,3e-67,AT3G20570,Brara.F00279,0.2192,1.0633,40
at,br,412,7037.0,5e-82,AT3G27200,Brara.F03225,0.084,0.4298,5
at,br,389,38891.0,1e-77,AT3G18590,Brara.E02337,0.1175,0.4137,32
at,br,389,38891.0,7e-60,AT3G17675,Brara.E02426,0.1141,0.2732,44
at,br,385,593.0,3e-84,AT3G20570,Brara.E02142,0.0916,0.4497,40
at,br,375,15959.0,2e-53,AT3G60280,Brara.D00172,0.2072,0.5281,43
at,br,369,711.0,3e-58,AT3G01070,Brara.C00667,0.2556,0.9214,4
at,br,356,16857.0,1e-88,AT3G20570,Brara.C03796,0.0981,0.4755,40
at,br,356,16857.0,1e-87,AT3G18590,Brara.C03694,0.0943,0.4485,32
at,br,346,5350.0,4e-70,AT3G27200,Brara.B03278,0.0953,0.4023,5
at,br,340,22367.0,4e-70,AT3G20570,Brara.A02820,0.1096,0.3289,40
at,br,340,22367.0,1e-75,AT3G18590,Brara.A02922,0.0987,0.4853,32
at,br,340,22367.0,6e-54,AT3G17675,Brara.A02982,0.1486,0.449,44
at,br,309,8522.0,4e-32,AT2G26720,Brara.I04374,0.654,2.4602,78
at,br,309,8522.0,7e-96,AT2G25060,Brara.I04450,0.0966,0.2915,104
at,br,309,8522.0,2e-44,AT2G23990,Brara.I04512,0.2715,0.534,52
at,br,260,4404.0,2e-62,AT2G02850,Brara.F03401,0.1446,0.463,58
at,br,257,4228.0,9e-34,AT2G31050,Brara.E01257,0.4683,1.2079,39
at,br,251,932.0,2e-78,AT2G32300,Brara.E01138,0.1047,0.3356,31
at,br,250,9774.0,8e-52,AT2G44790,Brara.E00460,0.1603,0.486,27
at,br,240,37626.0,4e-78,AT2G32300,Brara.D01952,0.0838,0.3117,31
at,br,240,37626.0,9e-45,AT2G23990,Brara.D01435,0.2712,0.7551,52
at,br,232,22206.0,5e-46,AT2G44790,Brara.C02272,0.148,0.4798,27
at,br,232,22206.0,1e-81,AT2G32300,Brara.C01645,0.0745,0.4334,31
at,br,232,22206.0,2e-34,AT2G31050,Brara.C01585,0.5041,1.0444,39
at,br,229,3743.0,1e-80,AT2G02850,Brara.B03132,0.1083,0.497,58
at,br,189,3597.0,6e-56,AT1G22480,Brara.I03309,0.1618,0.3823,74
at,br,188,5572.0,2e-72,AT1G64640,Brara.I01303,0.0785,0.5123,14
at,br,106,2010.0,1e-73,AT1G79800,Brara.G02005,0.2363,0.7804,76
at,br,103,14649.0,7e-82,AT1G72230,Brara.G03108,0.1326,0.4281,50
at,br,14,11246.0,7e-82,AT1G72230,Brara.B02010,0.1228,0.5237,50
at,cp,543,311.0,0.0,AT5G55830,evm.TU.supercontig_12.118,0.2162,2.1915,2
at,fv,618,1024.0,9e-56,AT5G15350,mrna04386,0.3943,0.0,4
at,fv,336,374.0,4e-44,AT3G01070,mrna04386,0.3855,2.0053,4
at,fv,327,819.0,4e-52,AT3G27200,mrna25904,0.4533,0.0,5
at,fv,105,302.0,7e-47,AT1G64640,mrna01910,0.4156,1.5576,14
at,fv,77,632.0,3e-43,AT1G48940,mrna09442,0.4155,2.1308,77
at,gm,1816,2202.0,1e-30,AT5G15350,Glyma.19G026900,0.7821,1.7636,4
at,gm,1704,1664.0,1e-57,AT5G15350,Glyma.13G059500,0.3576,1.9309,4
at,gm,1109,1254.0,1e-21,AT3G01070,Glyma.19G026900,0.7097,1.6652,4
at,gm,996,705.0,1e-46,AT3G01070,Glyma.13G059500,0.4132,2.0832,4
at,gm,918,1173.0,2e-40,AT3G17675,Glyma.09G166200,0.3254,1.3955,44
at,gm,860,412.0,2e-53,AT3G27200,Glyma.05G076700,0.446,4.5996,5
at,gr,1020,206.0,3e-33,AT5G15350,Gorai.007G080600,0.0,0.0,4
at,gr,924,2282.0,0.0,AT5G55830,Gorai.002G100600,0.2176,2.8563,2
at,gr,909,1459.0,0.0,AT5G55830,Gorai.013G152300,0.2436,3.7663,2
at,gr,898,764.0,9e-40,AT5G15350,Gorai.012G051300,0.0,0.0,4
at,gr,603,551.0,5e-17,AT3G01070,Gorai.007G080600,1.5843,2.1767,4
at,gr,478,471.0,3e-27,AT3G01070,Gorai.012G051300,0.0,0.0,4
at,gr,435,1287.0,1e-53,AT3G27200,Gorai.001G270000,0.3459,1.6826,5
at,mt,644,652.0,4e-35,AT5G15350,Medtr6g013170,0.6968,0.0,4
at,mt,368,572.0,2e-24,AT3G01070,Medtr6g013170,0.6857,1.6574,4
at,mt,347,269.0,1e-40,AT3G18590,Medtr4g112310,0.3892,1.7111,32
at,mt,249,455.0,1e-28,AT2G27035,Medtr5g087970,0.6725,0.0,59
at,pt,1043,1495.0,5e-34,AT5G15350,Potri.017G088500,0.0,0.0,4
at,pt,955,343.0,0.0,AT5G55830,Potri.011G093700,0.2521,3.4754,2
at,pt,856,211.0,5e-47,AT5G15350,Potri.004G121100,0.41,2.9987,4
at,pt,782,1209.0,0.0,AT5G55830,Potri.001G368300,0.262,2.908,2
at,pt,656,1003.0,1e-15,AT4G01380,Potri.002G161300,0.0,0.0,82
at,pt,621,736.0,3e-24,AT3G01070,Potri.017G088500,0.0,0.0,4
at,pt,430,1453.0,2e-55,AT3G27200,Potri.001G332200,0.0,0.0,5
at,pt,13,2924.0,4e-44,AT1G64640,Potri.001G085100,0.0,0.0,14
at,rc,474,470.0,0.0,AT5G55830,29629.m001365,0.2326,2.7425,2
at,rc,99,606.0,2e-47,AT1G64640,30068.m002560,0.4243,2.9093,14
at,sl,624,320.0,2e-24,AT5G20230,Solyc07g008120.2,0.0,0.0,30
at,ta,618,1589.0,0.0,AT5G55830,Thecc1EG030633,0.2193,4.3722,2
at,ta,568,1097.0,3e-30,AT5G15350,Thecc1EG018673,0.6064,0.0,4
at,ta,337,554.0,5e-27,AT3G01070,Thecc1EG018673,0.5665,0.0,4
at,ta,333,2877.0,6e-53,AT3G27200,Thecc1EG017167,0.3608,0.0,5
at,vv,564,3117.0,0.0,AT5G55830,GSVIVT01014693001,0.2459,3.5559,2
at,vv,521,3300.0,1e-32,AT5G15350,GSVIVT01011475001,0.6203,1.6774,4
at,vv,294,2072.0,6e-27,AT3G01070,GSVIVT01011475001,0.7272,2.3231,4
at,vv,285,3569.0,7e-53,AT3G27200,GSVIVT01001807001,0.0,0.0,5
at,vv,112,1662.0,4e-47,AT1G64640,GSVIVT01019636001,0.411,1.3416,14
ar,ar,18,402.0,4e-17,scaffold00049.178,scaffold00061.247,0.6548,3.2271,37
ar,cp,234,418.0,0.0,scaffold00061.267,evm.TU.supercontig_12.118,0.0,0.0,2
ar,cp,208,294.0,2e-17,scaffold00056.30,evm.TU.supercontig_109.24,0.0,0.0,12
ar,fv,105,345.0,8e-62,scaffold00019.4,mrna15824,0.3669,2.3513,21
ar,fv,85,482.0,2e-42,scaffold00013.195,mrna25904,0.4828,0.0,5
ar,gm,850,465.0,8e-31,scaffold00078.4,Glyma.17G112900,0.5647,2.2552,1
ar,gm,641,718.0,3e-27,scaffold00056.30,Glyma.15G018700,0.7193,1.7163,12
ar,gm,640,719.0,6e-25,scaffold00056.30,Glyma.13G355500,0.714,1.436,12
ar,gm,233,246.0,7e-45,scaffold00013.195,Glyma.05G076700,0.4402,0.0,5
ar,gr,488,228.0,2e-23,scaffold00078.4,Gorai.009G131500,0.779,2.9115,1
ar,gr,486,305.0,2e-20,scaffold00078.5,Gorai.009G016300,0.0,0.0,1
ar,gr,481,251.0,8e-28,scaffold00078.4,Gorai.013G234400,0.6129,4.5243,1
ar,gr,409,734.0,0.0,scaffold00061.267,Gorai.002G100600,0.3735,2.5408,2
ar,gr,408,715.0,0.0,scaffold00061.267,Gorai.013G152300,0.0,0.0,2
ar,gr,365,426.0,8e-35,scaffold00056.30,Gorai.009G136700,0.5542,1.5017,12
ar,gr,248,569.0,3e-11,scaffold00029.128,Gorai.013G071700,0.0,0.0,48
ar,gr,134,386.0,6e-44,scaffold00013.195,Gorai.001G270000,0.5178,2.1804,5
ar,mt,109,246.0,4e-44,scaffold00013.195,Medtr6g023760,0.4925,0.0,5
ar,os,337,515.0,9e-33,scaffold00103.42,LOC_Os07g38290,0.6646,6.831,45
ar,os,262,319.0,2e-142,scaffold00061.267,LOC_Os09g07730,0.6114,0.0,2
ar,os,257,283.0,2e-24,scaffold00061.247,LOC_Os02g49350,0.7338,3.8706,37
ar,os,125,1111.0,1e-26,scaffold00019.7,LOC_Os08g17160,0.6913,3.507,41
ar,os,36,738.0,9e-26,scaffold00004.192,LOC_Os03g44630,0.6926,2.2795,64
ar,os,24,220.0,3e-35,scaffold00002.194,LOC_Os04g46120,0.6983,0.0,35
ar,pt,601,505.0,7e-27,scaffold00078.4,Potri.006G067300,0.5691,2.7805,1
ar,pt,505,600.0,0.0,scaffold00061.267,Potri.001G368300,0.3742,2.1835,2
ar,pt,209,405.0,6e-37,scaffold00019.7,Potri.018G018200,0.4881,1.3605,41
ar,pt,197,1687.0,2e-41,scaffold00019.7,Potri.006G184100,0.4655,1.9947,41
ar,pt,196,405.0,4e-38,scaffold00019.7,Potri.006G264600,0.5049,1.6314,41
ar,pt,194,355.0,9e-61,scaffold00019.4,Potri.003G183300,0.3815,2.3331,21
ar,pt,193,349.0,1e-58,scaffold00019.4,Potri.001G043600,0.0,0.0,21
ar,pt,149,596.0,3e-48,scaffold00013.195,Potri.001G332200,0.4499,2.9774,5
ar,rc,15,393.0,3e-06,scaffold00002.193,29709.m001166,0.9403,3.5629,24
ar,sl,336,353.0,2e-23,scaffold00078.4,Solyc07g008130.2,0.0,0.0,1
ar,sl,268,262.0,2e-06,scaffold00058.66,Solyc02g088380.2,0.0,0.0,79
ar,sl,39,341.0,8e-29,scaffold00004.192,Solyc11g006440.1,0.0,0.0,64
ar,sl,12,311.0,2e-08,scaffold00002.193,Solyc01g090120.2,0.7118,2.0646,24
ar,st,13,351.0,2e-06,scaffold00002.191,PGSC0003DMC400045100,0.0,0.0,24
ar,st,249,305.0,3e-11,scaffold00058.67,PGSC0003DMC400002601,0.8227,1.8913,63
ar,ta,389,465.0,3e-37,scaffold00103.42,Thecc1EG004377,0.666,0.0,45
ar,ta,361,585.0,6e-28,scaffold00078.4,Thecc1EG038110,0.7468,0.0,1
ar,ta,302,1532.0,0.0,scaffold00061.267,Thecc1EG030633,0.3638,2.6904,2
ar,ta,125,249.0,2e-63,scaffold00019.4,Thecc1EG046826,0.3548,0.0,21
ar,ta,105,591.0,3e-42,scaffold00013.195,Thecc1EG017167,0.4512,0.0,5
ar,vv,14,433.0,4e-07,scaffold00002.191,GSVIVT01018292001,0.7847,1.9999,24
ar,vv,108,406.0,3e-42,scaffold00019.7,GSVIVT01035972001,0.457,1.6781,41
ar,vv,278,856.0,0.0,scaffold00061.267,GSVIVT01014693001,0.3788,3.1579,2
ar,vv,325,465.0,5e-26,scaffold00078.5,GSVIVT01015559001,0.7747,2.8763,1
ar,zm,258,392.0,1e-36,scaffold00103.42,GRMZM2G107562,0.5349,0.0,45
ar,zm,32,772.0,5e-20,scaffold00004.106,AC203159.3_FG010,0.6793,1.9683,25
ar,zm,21,314.0,8e-24,scaffold00004.192,GRMZM2G065498,0.7021,1.5858,64
br,br,359,12065.0,2e-80,Brara.C03694,Brara.E02337,0.1029,0.4295,32
br,br,355,319.0,2e-90,Brara.C03796,Brara.E02142,0.0852,0.4308,40
br,br,352,460.0,1e-87,Brara.C01645,Brara.E01138,0.0883,0.3519,31
br,br,349,4596.0,6e-54,Brara.C02272,Brara.E00460,0.1394,0.4926,27
br,br,337,13703.0,2e-17,Brara.C02272,Brara.D02709,0.4121,1.0416,27
br,br,337,13703.0,3e-91,Brara.C01645,Brara.D01952,0.0771,0.3325,31
br,br,324,961.0,8e-54,Brara.B01399,Brara.K00083,0.4348,1.2763,38
br,br,317,24033.0,3e-57,Brara.B00874,Brara.J01589,0.1818,0.2339,30
br,br,317,24033.0,3e-89,Brara.B00546,Brara.J02022,0.0871,0.3301,81
br,br,289,635.0,3e-83,Brara.B03593,Brara.I00510,0.0609,0.2862,56
br,br,103,3264.0,1e-93,Brara.A01807,Brara.H01484,0.1097,0.4772,55
br,br,92,7711.0,2e-70,Brara.A00593,Brara.H01329,0.0559,0.2789,29
br,br,59,964.0,1e-68,Brara.A02820,Brara.F00279,0.2409,0.9353,40
br,br,41,22209.0,1e-75,Brara.A03912,Brara.E03606,0.115,0.3718,105
br,br,41,22209.0,4e-59,Brara.A02982,Brara.E02426,0.126,0.4232,44
br,br,41,22209.0,6e-85,Brara.A02922,Brara.E02337,0.0968,0.54,32
br,br,41,22209.0,1e-84,Brara.A02820,Brara.E02142,0.0939,0.3358,40
br,br,23,10688.0,2e-85,Brara.A02922,Brara.C03694,0.0901,0.3514,32
br,br,23,10688.0,5e-89,Brara.A02820,Brara.C03796,0.0837,0.3563,40
br,br,2,1923.0,4e-50,Brara.A01722,Brara.B01399,0.586,1.5518,38
br,br,797,550.0,1e-76,Brara.H01402,Brara.K00539,0.1095,0.311,53
br,br,650,3516.0,1e-88,Brara.F02711,Brara.I00555,0.0913,0.4369,51
br,br,531,931.0,3e-67,Brara.E02142,Brara.F00279,0.2044,1.0019,40
br,br,507,3820.0,4e-49,Brara.D01435,Brara.I04512,0.2669,0.4038,52
br,br,462,602.0,7e-103,Brara.D01952,Brara.E01138,0.0932,0.2643,31
br,br,461,650.0,5e-28,Brara.D01952,Brara.E01258,0.7378,4.2974,31
br,br,457,5718.0,1e-23,Brara.D02709,Brara.E00460,0.3583,0.8994,27
br,br,440,23370.0,2e-83,Brara.C01378,Brara.J00878,0.1837,0.4844,54
br,br,440,23370.0,9e-80,Brara.C00667,Brara.J01957,0.0362,0.2902,4
br,br,432,766.0,2e-101,Brara.C00299,Brara.J02519,0.1158,0.396,57
br,br,376,974.0,2e-75,Brara.C03796,Brara.F00279,0.2112,1.0836,40
br,br,362,1889.0,3e-86,Brara.C01585,Brara.E01257,0.1288,0.2703,39
br,br,250,4835.0,2e-45,Brara.B01750,Brara.G02546,0.3611,1.2363,114
br,br,240,7793.0,7e-87,Brara.B02010,Brara.G03108,0.0585,0.2189,50
br,br,228,16856.0,2e-77,Brara.B03278,Brara.F03225,0.0665,0.2897,5
br,br,228,16856.0,1e-64,Brara.B03132,Brara.F03401,0.1331,0.4489,58
br,br,159,550.0,2e-73,Brara.A00593,Brara.K00395,0.0936,0.3526,29
br,br,155,4407.0,5e-68,Brara.A01722,Brara.K00083,0.0817,0.3478,38
br,cp,943,314.0,0.0,Brara.J01022,evm.TU.supercontig_12.118,0.2292,2.3743,2
br,cp,525,842.0,7e-22,Brara.F03488,evm.TU.supercontig_2.242,0.0,0.0,39
br,cp,432,927.0,4e-34,Brara.E01257,evm.TU.supercontig_2.242,0.5646,2.2741,39
