SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
at,rc,239,3316.0,3e-126,AT2G45160,30174.m008828,0.4498,0.0,33
at,rc,224,1730.0,2e-51,AT2G47360,30076.m004650,0.4841,1.8479,11
at,sl,541,1166.0,1e-73,AT5G67411,Solyc02g092570.1,0.0,0.0,4
at,sl,426,2227.0,1e-137,AT4G36710,Solyc02g085600.1,0.3905,2.5267,13
at,sl,230,342.0,2e-40,AT2G47360,Solyc06g009610.1,0.5697,1.5876,11
at,st,460,1212.0,6e-74,AT5G67411,PGSC0003DMC400043264,0.0,0.0,4
at,st,353,1242.0,3e-139,AT4G36710,PGSC0003DMC400022481,0.3979,3.0065,13
at,st,193,305.0,9e-39,AT2G47360,PGSC0003DMC400012906,0.5403,1.6323,11
at,st,152,583.0,2e-35,AT2G47360,PGSC0003DMC400015914,0.6562,1.8041,11
at,ta,507,1960.0,3e-74,AT5G67411,Thecc1EG000764,0.2368,0.0,4
at,ta,188,8046.0,3e-63,AT2G47360,Thecc1EG004819,0.4554,2.1342,11
at,ta,188,8046.0,4e-124,AT2G45160,Thecc1EG005571,0.4361,2.3022,33
at,ta,54,3120.0,0.0,AT1G63100,Thecc1EG016186,0.2523,3.5584,9
at,vv,470,2128.0,2e-136,AT4G36710,GSVIVT01019006001,0.0,0.0,13
at,vv,107,605.0,3e-133,AT1G55580,GSVIVT01014862001,0.0,0.0,60
ar,at,263,314.0,5e-179,scaffold00069.75,AT1G63100,0.4802,0.0,9
ar,cp,333,237.0,6e-69,scaffold00137.36,evm.TU.supercontig_6.40,0.0,0.0,4
ar,cp,292,379.0,2e-132,scaffold00086.29,evm.TU.supercontig_6.17,0.0,0.0,5
ar,cp,267,341.0,0.0,scaffold00069.75,evm.TU.supercontig_74.79,0.3422,2.5863,9
ar,cp,252,620.0,1e-136,scaffold00066.229,evm.TU.supercontig_9.312,0.0,0.0,37
ar,cp,233,817.0,2e-114,scaffold00061.21,evm.TU.supercontig_12.52,0.0,0.0,36
ar,cp,228,228.0,5e-134,scaffold00059.32,evm.TU.supercontig_6.106,0.0,0.0,20
ar,cp,202,321.0,0.0,scaffold00053.77,evm.TU.supercontig_197.7,0.0,0.0,22
ar,cp,183,349.0,5e-40,scaffold00045.193,evm.TU.supercontig_18.49,0.8806,3.0896,6
ar,cp,84,873.0,5e-117,scaffold00016.177,evm.TU.supercontig_70.118,0.0,0.0,8
ar,cp,71,899.0,0.0,scaffold00012.209,evm.TU.supercontig_1.411,0.0,0.0,3
ar,fv,316,379.0,2e-131,scaffold00086.29,mrna05757,0.3403,0.0,5
ar,fv,301,1437.0,0.0,scaffold00077.226,mrna13644,0.4427,0.0,16
ar,fv,291,1122.0,0.0,scaffold00069.75,mrna32389,0.3576,2.8711,9
ar,fv,257,1353.0,2e-106,scaffold00061.21,mrna01184,0.4112,1.6998,36
ar,fv,248,267.0,1e-130,scaffold00059.32,mrna14780,0.5116,2.7662,20
ar,fv,204,311.0,2e-102,scaffold00045.193,mrna02271,0.554,0.0,6
ar,fv,80,1300.0,7e-54,scaffold00012.209,mrna26491,0.55,2.4773,3
ar,gm,990,236.0,2e-58,scaffold00137.36,Glyma.17G162800,0.5181,2.1369,4
ar,gm,885,309.0,0.0,scaffold00088.132,Glyma.14G016000,0.3941,0.0,50
ar,gm,884,272.0,0.0,scaffold00088.132,Glyma.08G325900,0.3656,5.3757,50
ar,gm,881,310.0,0.0,scaffold00088.132,Glyma.02G297700,0.3794,2.9322,50
ar,gm,878,229.0,2e-123,scaffold00086.29,Glyma.17G160800,0.3728,2.272,5
ar,gm,877,298.0,2e-133,scaffold00086.29,Glyma.11G047700,0.3486,0.0,5
ar,gm,876,281.0,1e-124,scaffold00086.29,Glyma.05G105600,0.3798,2.3476,5
ar,gm,875,298.0,2e-131,scaffold00086.29,Glyma.01G194200,0.3532,0.0,5
ar,gm,828,873.0,0.0,scaffold00077.226,Glyma.18G220100,0.482,0.0,16
ar,gm,823,1253.0,0.0,scaffold00077.226,Glyma.09G270000,0.4466,0.0,16
ar,gm,761,541.0,4e-141,scaffold00066.229,Glyma.15G028600,0.3872,3.9252,37
ar,gm,760,460.0,4e-144,scaffold00066.229,Glyma.13G345700,0.3739,0.0,37
ar,gm,698,1443.0,7e-62,scaffold00059.65,Glyma.11G065200,0.6962,1.1827,40
ar,gm,689,1224.0,9e-70,scaffold00059.65,Glyma.02G058700,0.678,1.8463,40
ar,gm,686,882.0,6e-63,scaffold00059.65,Glyma.01G177200,0.7213,1.4525,40
ar,gm,620,290.0,9e-134,scaffold00053.77,Glyma.11G150200,0.4681,0.0,22
ar,gm,540,215.0,0.0,scaffold00043.24,Glyma.12G137700,0.326,0.0,1
ar,gm,438,247.0,1e-108,scaffold00030.43,Glyma.08G146900,0.5649,3.1243,32
ar,gm,355,609.0,1e-51,scaffold00024.262,Glyma.07G039400,0.6598,0.0,14
ar,gm,265,771.0,1e-115,scaffold00016.177,Glyma.19G096400,0.2008,0.0,8
ar,gm,262,938.0,7e-115,scaffold00016.177,Glyma.16G053000,0.2129,0.0,8
ar,gr,561,273.0,8e-66,scaffold00137.36,Gorai.007G221900,0.0,0.0,4
ar,gr,496,255.0,5e-120,scaffold00086.29,Gorai.007G223500,0.0,0.0,5
ar,gr,495,254.0,2e-130,scaffold00086.29,Gorai.003G030400,0.0,0.0,5
ar,gr,475,700.0,0.0,scaffold00077.226,Gorai.005G001300,0.4217,2.3556,16
ar,gr,450,491.0,0.0,scaffold00069.75,Gorai.003G162400,0.0,0.0,9
ar,gr,432,320.0,5e-142,scaffold00066.229,Gorai.011G140100,0.0,0.0,37
ar,gr,399,522.0,9e-124,scaffold00059.32,Gorai.008G068100,0.0,0.0,20
ar,gr,395,1057.0,3e-130,scaffold00059.32,Gorai.003G015400,0.0,0.0,20
ar,gr,333,344.0,3e-100,scaffold00045.193,Gorai.008G139000,0.0,0.0,6
ar,gr,220,434.0,7e-79,scaffold00024.262,Gorai.011G058900,0.0,0.0,14
ar,gr,157,296.0,4e-08,scaffold00016.179,Gorai.006G044300,0.0,0.0,8
ar,gr,124,1277.0,0.0,scaffold00012.209,Gorai.011G266200,0.3961,1.8795,3
ar,lj,106,297.0,2e-131,scaffold00086.29,chr2.CM0168.260.nc,0.3484,3.8777,5
ar,lj,60,204.0,2e-108,scaffold00030.43,chr4.CM0680.80.nc,0.6162,3.1203,32
ar,mt,447,236.0,3e-60,scaffold00137.36,Medtr5g015950,0.5214,0.0,4
ar,mt,400,297.0,3e-127,scaffold00086.29,Medtr5g015490,0.3701,0.0,5
ar,mt,398,240.0,2e-129,scaffold00086.29,Medtr4g097080,0.3959,0.0,5
ar,mt,347,419.0,1e-131,scaffold00066.229,Medtr2g099110,0.4521,0.0,37
ar,mt,323,1091.0,1e-67,scaffold00059.65,Medtr8g077940,0.6774,3.5279,40
ar,mt,202,310.0,6e-104,scaffold00030.43,Medtr8g093070,0.5775,2.4049,32
ar,mt,168,640.0,1e-74,scaffold00024.262,Medtr8g020840,0.675,0.0,14
ar,mt,119,283.0,1e-09,scaffold00016.179,Medtr7g027190,1.0782,0.0,8
ar,os,205,312.0,3e-77,scaffold00044.249,LOC_Os04g46860,0.7134,2.3039,44
ar,os,114,596.0,2e-61,scaffold00017.27,LOC_Os04g35250,0.6828,0.0,67
ar,pt,593,1514.0,0.0,scaffold00077.226,Potri.016G143900,0.392,3.2379,16
ar,pt,589,1316.0,0.0,scaffold00077.226,Potri.006G114200,0.0,0.0,16
ar,pt,561,1129.0,0.0,scaffold00069.75,Potri.001G109400,0.3185,1.944,9
ar,pt,504,975.0,1e-110,scaffold00061.21,Potri.001G473200,0.0,0.0,36
ar,pt,493,1702.0,2e-118,scaffold00059.32,Potri.007G026300,0.0,0.0,20
ar,pt,492,1258.0,1e-128,scaffold00059.32,Potri.005G123800,0.0,0.0,20
ar,pt,447,318.0,0.0,scaffold00053.77,Potri.003G202100,0.0,0.0,22
ar,pt,446,396.0,0.0,scaffold00053.77,Potri.001G023500,0.0,0.0,22
ar,pt,443,229.0,7e-153,scaffold00049.33,Potri.012G093900,0.0,0.0,7
ar,pt,386,217.0,0.0,scaffold00043.24,Potri.011G131100,0.0,0.0,1
ar,pt,383,258.0,0.0,scaffold00043.24,Potri.001G409500,0.0,0.0,1
ar,pt,317,374.0,2e-93,scaffold00030.43,Potri.005G190300,0.5399,2.6133,32
ar,pt,255,736.0,9e-81,scaffold00024.262,Potri.001G168800,0.0,0.0,14
ar,pt,162,885.0,6e-117,scaffold00016.177,Potri.001G326000,0.0,0.0,8
ar,pt,144,1394.0,0.0,scaffold00012.209,Potri.008G057400,0.0,0.0,3
ar,pt,143,1447.0,0.0,scaffold00012.209,Potri.006G086600,0.3809,2.904,3
ar,pt,127,289.0,0.0,scaffold00010.106,Potri.010G110700,0.0,0.0,23
ar,rc,372,316.0,1e-67,scaffold00137.36,29661.m000901,0.5103,0.0,4
ar,rc,317,338.0,2e-130,scaffold00086.29,29661.m000923,0.378,0.0,5
ar,rc,233,375.0,0.0,scaffold00053.77,30131.m007244,0.3414,0.0,22
ar,rc,133,559.0,8e-81,scaffold00024.262,29706.m001281,0.618,0.0,14
ar,rc,100,873.0,6e-06,scaffold00016.179,30131.m007029,0.9735,0.0,8
ar,rc,81,347.0,0.0,scaffold00012.209,27568.m000253,0.3836,2.8315,3
ar,sl,345,400.0,5e-133,scaffold00086.29,Solyc02g092370.1,0.0,0.0,5
ar,sl,329,637.0,0.0,scaffold00077.226,Solyc10g074680.1,0.0,0.0,16
ar,sl,286,1134.0,4e-120,scaffold00061.21,Solyc07g066250.1,0.0,0.0,36
ar,sl,277,474.0,3e-119,scaffold00059.32,Solyc02g085340.1,0.0,0.0,20
ar,sl,90,246.0,4e-59,scaffold00012.77,Solyc10g086370.1,0.0,0.0,93
ar,st,83,221.0,0.0,scaffold00012.209,PGSC0003DMC400011269,0.0,0.0,3
ar,st,88,600.0,0.0,scaffold00012.209,PGSC0003DMC400015662,0.0,0.0,3
ar,st,256,297.0,5e-112,scaffold00059.32,PGSC0003DMC400026216,0.0,0.0,20
ar,st,318,399.0,1e-133,scaffold00086.29,PGSC0003DMC400037167,0.0,0.0,5
ar,st,359,233.0,2e-71,scaffold00137.36,PGSC0003DMC400043264,0.0,0.0,4
ar,ta,431,274.0,1e-72,scaffold00137.36,Thecc1EG000764,0.4869,0.0,4
ar,ta,368,379.0,1e-128,scaffold00086.29,Thecc1EG000801,0.3589,0.0,5
ar,ta,336,1169.0,0.0,scaffold00069.75,Thecc1EG016186,0.3339,2.4699,9
ar,ta,317,697.0,3e-148,scaffold00066.229,Thecc1EG019978,0.4002,0.0,37
ar,ta,302,1532.0,2e-113,scaffold00061.21,Thecc1EG030498,0.4055,2.6907,36
