SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
at,br,185,10850.0,0.0,AT1G10130,Brara.I05236,0.0203,0.241,23
at,br,185,10850.0,0.0,AT1G07810,Brara.I05339,0.0423,0.8039,33
at,br,81,8622.0,0.0,AT1G10130,Brara.F00666,0.0174,0.2399,23
at,gm,1383,902.0,0.0,AT4G37640,Glyma.17G161300,0.1278,1.8799,7
at,gm,1301,828.0,0.0,AT4G37640,Glyma.11G048300,0.1158,2.4782,7
at,gm,1188,1036.0,0.0,AT4G37640,Glyma.05G105200,0.1249,1.9592,7
at,gm,1137,832.0,0.0,AT4G37640,Glyma.01G193600,0.1132,2.1113,7
at,gm,817,563.0,0.0,AT3G63380,Glyma.03G157700,0.1863,3.3855,16
at,gm,712,848.0,0.0,AT2G22950,Glyma.17G161300,0.1291,2.0367,7
at,gm,616,1236.0,0.0,AT2G22950,Glyma.11G048300,0.1204,2.0324,7
at,gm,541,727.0,0.0,AT2G22950,Glyma.05G105200,0.1283,2.0239,7
at,gm,478,1117.0,0.0,AT2G22950,Glyma.01G193600,0.123,1.7751,7
at,st,323,302.0,0.0,AT3G22910,PGSC0003DMC400065611,0.2712,2.6035,1
at,vv,487,754.0,1e-173,AT4G37640,GSVIVT01000116001,0.0,0.0,7
at,vv,237,754.0,9e-171,AT2G22950,GSVIVT01000116001,0.1627,1.9427,7
ar,cp,242,610.0,0.0,scaffold00065.91,evm.TU.supercontig_142.46,0.1644,1.556,3
ar,cp,202,321.0,0.0,scaffold00053.165,evm.TU.supercontig_197.19,0.1937,1.6385,13
ar,cp,94,449.0,0.0,scaffold00019.419,evm.TU.supercontig_115.62,0.2289,1.8003,10
ar,cp,49,389.0,0.0,scaffold00008.112,evm.TU.supercontig_55.60,0.2895,2.8928,4
ar,fv,268,991.0,0.0,scaffold00065.91,mrna02599,0.1214,1.4881,3
ar,fv,52,391.0,0.0,scaffold00008.112,mrna16219,0.2738,3.03,4
ar,gm,739,509.0,0.0,scaffold00065.91,Glyma.04G046700,0.0945,1.3411,3
ar,gm,288,589.0,0.0,scaffold00019.419,Glyma.17G057800,0.2765,1.4801,10
ar,gm,287,492.0,0.0,scaffold00019.419,Glyma.15G167500,0.2459,1.5345,10
ar,gm,284,448.0,0.0,scaffold00019.419,Glyma.13G101700,0.2641,1.3882,10
ar,gm,282,497.0,0.0,scaffold00019.419,Glyma.09G061200,0.245,1.4457,10
ar,gr,428,547.0,0.0,scaffold00065.91,Gorai.009G220900,0.1091,1.4132,3
ar,gr,354,208.0,0.0,scaffold00053.165,Gorai.006G136000,0.2153,2.3098,13
ar,mt,341,542.0,0.0,scaffold00065.91,Medtr3g103270,0.1108,1.335,3
ar,mt,243,240.0,0.0,scaffold00041.80,Medtr8g027160,0.1549,2.2219,2
ar,mt,133,230.0,0.0,scaffold00019.419,Medtr4g008170,0.2583,1.8156,10
ar,os,229,272.0,0.0,scaffold00053.165,LOC_Os01g71240,0.269,0.0,13
ar,pt,529,705.0,0.0,scaffold00065.91,Potri.014G014700,0.0913,1.2371,3
ar,pt,524,756.0,0.0,scaffold00065.91,Potri.002G117400,0.1026,1.2422,3
ar,pt,447,318.0,0.0,scaffold00053.165,Potri.003G204000,0.2248,1.3902,13
ar,pt,446,396.0,0.0,scaffold00053.165,Potri.001G020600,0.2053,1.4083,13
ar,pt,380,227.0,0.0,scaffold00041.80,Potri.014G101900,0.0,0.0,2
ar,pt,204,386.0,0.0,scaffold00019.419,Potri.018G139900,0.2841,1.3764,10
ar,rc,272,959.0,0.0,scaffold00065.91,30170.m013599,0.096,1.2372,3
ar,ta,453,238.0,0.0,scaffold00164.5,Thecc1EG000789,0.1317,1.7891,5
ar,ta,313,995.0,0.0,scaffold00065.91,Thecc1EG034677,0.0944,1.4183,3
ar,ta,64,429.0,0.0,scaffold00008.112,Thecc1EG001029,0.2763,2.1564,4
ar,vv,58,306.0,5e-173,scaffold00008.112,GSVIVT01003439001,0.2174,2.3102,4
ar,vv,287,997.0,0.0,scaffold00065.91,GSVIVT01009320001,0.0818,1.3064,3
br,br,359,12065.0,0.0,Brara.C03820,Brara.E02095,0.0257,0.2022,41
br,br,312,357.0,0.0,Brara.B01245,Brara.J01134,0.0319,0.3761,25
br,br,41,22209.0,0.0,Brara.A02785,Brara.E02095,0.0246,0.2147,41
br,br,41,22209.0,0.0,Brara.A02693,Brara.E01969,0.0498,0.275,1
br,br,23,10688.0,0.0,Brara.A02785,Brara.C03820,0.0208,0.2268,41
br,br,651,3453.0,0.0,Brara.F00666,Brara.I05236,0.0184,0.2517,23
br,br,165,1519.0,0.0,Brara.A00753,Brara.K00865,0.0245,0.2086,20
br,br,148,2270.0,0.0,Brara.A01596,Brara.J01134,0.4221,3.2033,25
br,br,115,1130.0,1e-153,Brara.A00753,Brara.I04565,0.4976,0.0,20
cp,fv,369,869.0,0.0,evm.TU.supercontig_55.60,mrna16219,0.176,1.0879,4
cp,fv,109,862.0,2e-09,evm.TU.supercontig_142.44,mrna02599,0.3347,1.0056,3
cp,gm,1257,1657.0,0.0,evm.TU.supercontig_6.24,Glyma.17G161300,0.1401,1.3037,7
cp,gm,1243,1656.0,0.0,evm.TU.supercontig_6.24,Glyma.11G048300,0.1134,1.3211,7
cp,gm,1235,1284.0,0.0,evm.TU.supercontig_6.24,Glyma.05G105200,0.1377,1.3181,7
cp,gm,1225,1655.0,0.0,evm.TU.supercontig_6.24,Glyma.01G193600,0.1111,1.1507,7
cp,gm,1174,511.0,0.0,evm.TU.supercontig_55.60,Glyma.08G132600,0.1573,1.3079,4
cp,gm,1166,511.0,0.0,evm.TU.supercontig_55.60,Glyma.05G175300,0.1964,1.5105,4
cp,gm,544,475.0,0.0,evm.TU.supercontig_182.10,Glyma.19G136400,0.1694,1.0929,8
cp,gm,543,310.0,0.0,evm.TU.supercontig_182.10,Glyma.10G107700,0.1874,1.0513,8
cp,gm,542,476.0,0.0,evm.TU.supercontig_182.10,Glyma.03G134200,0.1701,1.1082,8
cp,gm,541,274.0,0.0,evm.TU.supercontig_182.10,Glyma.02G186100,0.1893,1.0585,8
cp,gm,350,670.0,7e-13,evm.TU.supercontig_142.20,Glyma.06G046000,0.6789,1.6419,27
cp,gm,349,589.0,4e-10,evm.TU.supercontig_142.44,Glyma.04G046700,0.377,1.248,3
cp,gm,349,589.0,4e-14,evm.TU.supercontig_142.20,Glyma.04G045400,0.4769,0.0,27
cp,gm,169,472.0,0.0,evm.TU.supercontig_115.62,Glyma.17G057800,0.1523,0.9947,10
cp,gm,167,392.0,0.0,evm.TU.supercontig_115.62,Glyma.13G101700,0.1606,0.9582,10
cp,gm,161,622.0,0.0,evm.TU.supercontig_114.16,Glyma.19G175900,0.1045,1.5283,43
cp,gm,155,623.0,0.0,evm.TU.supercontig_114.16,Glyma.03G175200,0.1033,1.4997,43
cp,gr,755,388.0,0.0,evm.TU.supercontig_55.60,Gorai.007G235300,0.1609,1.0683,4
cp,gr,234,776.0,4e-10,evm.TU.supercontig_142.44,Gorai.009G220900,0.3861,0.9928,3
cp,mt,506,429.0,0.0,evm.TU.supercontig_55.60,Medtr8g089870,0.2281,1.4927,4
cp,mt,163,503.0,3e-10,evm.TU.supercontig_142.44,Medtr3g103270,0.3744,1.1535,3
cp,pt,785,664.0,7e-38,evm.TU.supercontig_55.60,Potri.007G010100,0.2125,2.6189,4
cp,pt,393,510.0,0.0,evm.TU.supercontig_197.19,Potri.003G204000,0.158,0.9387,13
cp,pt,392,547.0,0.0,evm.TU.supercontig_197.19,Potri.001G020600,0.1302,1.1708,13
cp,pt,352,276.0,0.0,evm.TU.supercontig_182.10,Potri.016G043100,0.1503,0.8226,8
cp,pt,236,829.0,4e-10,evm.TU.supercontig_142.44,Potri.014G014700,0.3658,0.9775,3
cp,pt,234,707.0,3e-09,evm.TU.supercontig_142.44,Potri.002G117400,0.3946,1.4311,3
cp,pt,110,353.0,0.0,evm.TU.supercontig_115.62,Potri.018G139900,0.1809,0.8508,10
cp,rc,129,904.0,3e-10,evm.TU.supercontig_142.44,30170.m013599,0.3851,1.354,3
cp,sl,405,708.0,3e-141,evm.TU.supercontig_44.131,Solyc09g082890.1,0.2964,2.4836,1
cp,sl,135,815.0,0.0,evm.TU.supercontig_139.2,Solyc11g072880.1,0.1157,1.6151,24
cp,st,120,553.0,2e-157,evm.TU.supercontig_139.2,PGSC0003DMC400027252,0.1622,1.7235,24
cp,ta,400,1975.0,0.0,evm.TU.supercontig_55.60,Thecc1EG001029,0.1437,0.9494,4
cp,ta,124,864.0,3e-10,evm.TU.supercontig_142.44,Thecc1EG034677,0.3647,0.8103,3
cp,vv,426,517.0,0.0,evm.TU.supercontig_55.60,GSVIVT01003439001,0.1376,1.4937,4
cp,vv,127,866.0,3e-10,evm.TU.supercontig_142.44,GSVIVT01009320001,0.3514,1.0409,3
cp,vv,62,1188.0,5e-164,evm.TU.supercontig_117.89,GSVIVT01021804001,0.5879,1.6193,26
cr,cr,10,256.0,3e-64,Cre06.g263950,Cre12.g505350,1.1026,0.7558,54
fv,fv,20,429.0,0.0,mrna20269,mrna28933,0.2822,1.5814,55
fv,gm,1211,796.0,0.0,mrna21982,Glyma.19G136400,0.1631,1.0141,8
fv,gm,1118,308.0,0.0,mrna14414,Glyma.12G011000,0.1741,1.2497,37
fv,gm,1076,442.0,0.0,mrna21982,Glyma.10G107700,0.1878,0.9776,8
fv,gm,1065,334.0,0.0,mrna14414,Glyma.09G225500,0.1732,1.169,37
fv,gm,968,796.0,0.0,mrna21982,Glyma.03G134200,0.1649,1.0312,8
fv,gm,956,348.0,0.0,mrna21982,Glyma.02G186100,0.1919,0.9478,8
fv,gm,524,698.0,2e-176,mrna21603,Glyma.14G008100,0.5586,1.3536,12
fv,gm,187,2290.0,0.0,mrna02599,Glyma.04G046700,0.1023,0.9068,3
fv,gm,187,2290.0,0.0,mrna02564,Glyma.04G045400,0.1008,0.9491,27
fv,gm,140,1697.0,4e-25,mrna05746,Glyma.17G161300,0.6681,1.5184,7
fv,gm,107,2103.0,3e-24,mrna05746,Glyma.11G048300,0.6025,1.9228,7
fv,gm,74,1423.0,0.0,mrna16219,Glyma.08G132600,0.1398,1.0661,4
fv,gm,36,1304.0,0.0,mrna16219,Glyma.05G175300,0.161,1.2325,4
fv,gm,35,1586.0,4e-25,mrna05746,Glyma.05G105200,0.6655,1.4919,7
fv,gm,1,2022.0,4e-24,mrna05746,Glyma.01G193600,0.6237,1.861,7
fv,gr,968,5992.0,0.0,mrna18678,Gorai.007G110700,0.0935,1.001,2
fv,gr,886,1759.0,0.0,mrna18678,Gorai.001G152900,0.0911,1.1173,2
fv,gr,751,828.0,0.0,mrna18168,Gorai.002G252900,0.1224,1.6536,9
fv,gr,349,1829.0,0.0,mrna14011,Gorai.003G137900,0.1242,1.6934,14
fv,gr,275,1195.0,0.0,mrna14011,Gorai.001G106800,0.1138,2.0653,14
fv,gr,247,1729.0,0.0,mrna02599,Gorai.009G220900,0.1188,0.8601,3
fv,gr,81,347.0,0.0,mrna16219,Gorai.007G235300,0.156,0.9621,4
fv,mt,591,5718.0,0.0,mrna18678,Medtr8g027160,0.1116,1.282,2
fv,mt,510,345.0,0.0,mrna18168,Medtr7g100110,0.125,1.3438,9
fv,mt,228,573.0,6e-173,mrna21603,Medtr5g097270,0.5886,1.4621,12
fv,mt,99,1756.0,0.0,mrna02599,Medtr3g103270,0.117,0.9537,3
fv,mt,57,1178.0,0.0,mrna16219,Medtr8g089870,0.2021,1.3764,4
fv,pt,917,8204.0,0.0,mrna18678,Potri.014G101900,0.0832,1.0896,2
fv,pt,792,273.0,0.0,mrna21982,Potri.016G043100,0.1575,0.9968,8
fv,pt,720,1205.0,0.0,mrna05668,Potri.008G008100,0.1649,0.8275,39
fv,pt,616,274.0,4e-83,mrna12323,Potri.018G139900,0.8833,1.3671,10
fv,pt,383,2235.0,6e-149,mrna19803,Potri.016G009300,0.5255,1.241,45
fv,pt,220,2009.0,0.0,mrna02599,Potri.014G014700,0.1023,0.8843,3
fv,pt,121,1918.0,0.0,mrna02599,Potri.002G117400,0.1113,0.8855,3
fv,pt,56,664.0,3e-24,mrna05746,Potri.007G055700,0.8891,1.3737,7
fv,rc,483,1479.0,0.0,mrna18678,29742.m001369,0.0865,1.1714,2
fv,rc,213,276.0,0.0,mrna14011,30039.m000229,0.142,0.0,14
fv,rc,136,1995.0,0.0,mrna02599,30170.m013599,0.0998,0.8133,3
fv,sl,546,4247.0,0.0,mrna18678,Solyc01g096190.2,0.1131,1.32,2
fv,st,555,4453.0,0.0,mrna18678,PGSC0003DMC400000270,0.1297,1.3828,2
fv,ta,440,9015.0,0.0,mrna18678,Thecc1EG005094,0.0894,0.8659,2
fv,ta,435,932.0,0.0,mrna18168,Thecc1EG041938,0.1487,1.9718,9
fv,ta,394,8137.0,0.0,mrna18168,Thecc1EG022034,0.1225,1.6491,9
fv,ta,103,2151.0,0.0,mrna02599,Thecc1EG034677,0.0954,0.7416,3
fv,ta,2,2221.0,0.0,mrna16219,Thecc1EG001029,0.1373,0.8549,4
fv,vv,482,4489.0,0.0,mrna18678,GSVIVT01027195001,0.0838,0.8612,2
fv,vv,445,1166.0,0.0,mrna18168,GSVIVT01025583001,0.1122,1.2303,9
fv,vv,244,920.0,3e-58,mrna29035,GSVIVT01018063001,0.5073,1.5573,47
fv,vv,70,2243.0,0.0,mrna02599,GSVIVT01009320001,0.0931,0.7852,3
fv,vv,43,430.0,0.0,mrna16219,GSVIVT01003439001,0.1093,0.996,4
fv,vv,40,1026.0,1e-23,mrna05746,GSVIVT01000116001,0.9271,1.6844,7
fv,zm,181,214.0,0.0,mrna18168,GRMZM2G056014,0.2152,0.0,9
gm,gm,28,2037.0,0.0,Glyma.01G193600,Glyma.05G105200,0.0857,0.5591,7
gm,gm,86,22032.0,0.0,Glyma.01G193600,Glyma.11G048300,0.0161,0.1224,7
gm,gm,113,5835.0,0.0,Glyma.01G193600,Glyma.17G161300,0.0878,0.6037,7
gm,gm,143,1429.0,0.0,Glyma.02G186100,Glyma.03G134200,0.1422,0.4588,8
gm,gm,214,455.0,0.0,Glyma.02G186100,Glyma.10G107700,0.0234,0.0896,8
gm,gm,253,12961.0,4e-91,Glyma.02G305300,Glyma.14G008100,0.0733,0.0863,12
gm,gm,303,1469.0,0.0,Glyma.02G186100,Glyma.19G136400,0.1415,0.4487,8
gm,gm,354,219.0,0.0,Glyma.03G134200,Glyma.10G107700,0.1447,0.4835,8
gm,gm,409,42241.0,0.0,Glyma.03G134200,Glyma.19G136400,0.0194,0.0888,8
gm,gm,409,42241.0,0.0,Glyma.03G157700,Glyma.19G159900,0.0199,0.1314,16
gm,gm,409,42241.0,0.0,Glyma.03G175200,Glyma.19G175900,0.0108,0.1226,43
gm,gm,437,31732.0,0.0,Glyma.04G045400,Glyma.06G046000,0.0152,0.0852,27
gm,gm,570,21948.0,0.0,Glyma.05G175300,Glyma.08G132600,0.0229,0.0989,4
gm,gm,597,2159.0,0.0,Glyma.05G105200,Glyma.11G048300,0.0855,0.5839,7
gm,gm,629,3792.0,0.0,Glyma.05G105200,Glyma.17G161300,0.0115,0.1681,7
gm,gm,800,1315.0,0.0,Glyma.07G004300,Glyma.08G222200,0.017,0.0778,21
gm,gm,867,9097.0,0.0,Glyma.07G053100,Glyma.16G022200,0.0161,0.1258,34
gm,gm,929,3998.0,0.0,Glyma.08G222200,Glyma.13G372400,0.09,0.4477,21
gm,gm,956,4430.0,0.0,Glyma.08G222200,Glyma.15G001300,0.0869,0.4441,21
gm,gm,1015,3668.0,0.0,Glyma.09G225500,Glyma.12G011000,0.0182,0.1136,37
gm,gm,1017,3159.0,0.0,Glyma.09G061200,Glyma.13G101700,0.1122,0.4563,10
gm,gm,1028,20180.0,0.0,Glyma.09G061200,Glyma.15G167500,0.0136,0.0882,10
gm,gm,1044,3261.0,0.0,Glyma.09G061200,Glyma.17G057800,0.1139,0.4819,10
gm,gm,1138,344.0,0.0,Glyma.10G107700,Glyma.19G136400,0.144,0.473,8
gm,gm,1214,5836.0,0.0,Glyma.11G048300,Glyma.17G161300,0.0875,0.6235,7
gm,gm,1321,3660.0,0.0,Glyma.13G101700,Glyma.15G167500,0.1132,0.4456,10
gm,gm,1329,13713.0,0.0,Glyma.13G372400,Glyma.15G001300,0.0205,0.0852,21
gm,gm,1344,481.0,4e-25,Glyma.13G372400,Glyma.17G217700,0.1835,0.3634,21
gm,gm,1346,9256.0,0.0,Glyma.13G101700,Glyma.17G057800,0.021,0.0692,10
gm,gm,1414,3897.0,0.0,Glyma.15G167500,Glyma.17G057800,0.1142,0.4702,10
gm,gm,1418,561.0,2e-26,Glyma.15G001300,Glyma.17G217700,0.1752,0.4393,21
gm,gr,649,784.0,0.0,Glyma.08G132600,Gorai.007G235300,0.1602,1.1891,4
gm,gr,382,742.0,0.0,Glyma.05G175300,Gorai.007G235300,0.1833,1.3677,4
gm,gr,84,383.0,5e-17,Glyma.02G305300,Gorai.001G221000,0.7574,1.5261,12
gm,lj,697,1456.0,0.0,Glyma.14G008100,chr2.CM0191.160.nc,0.2465,0.4431,12
gm,lj,75,1258.0,3e-64,Glyma.02G305300,chr2.CM0191.160.nc,0.1884,0.2197,12
gm,mt,812,13651.0,0.0,Glyma.14G008100,Medtr5g097270,0.2529,0.492,12
gm,mt,472,10020.0,0.0,Glyma.08G132600,Medtr8g089870,0.1157,0.5759,4
gm,mt,280,22714.0,0.0,Glyma.05G175300,Medtr8g089870,0.1314,0.5579,4
gm,mt,108,10186.0,1e-54,Glyma.02G305300,Medtr5g097270,0.2525,0.3902,12
gm,rc,105,317.0,3e-28,Glyma.02G305300,29597.m000281,0.5422,1.2815,12
gm,rc,517,1343.0,5e-170,Glyma.07G053100,29742.m001370,0.0959,1.4483,34
gm,rc,1165,316.0,1e-152,Glyma.14G008100,29597.m000281,0.594,1.6386,12
gm,rc,1300,1342.0,4e-174,Glyma.16G022200,29742.m001370,0.0831,1.4041,34
gm,ta,876,310.0,8e-25,Glyma.12G011100,Thecc1EG042363,0.2947,2.0249,40
gm,ta,520,3411.0,0.0,Glyma.08G132600,Thecc1EG001029,0.1447,1.0737,4
gm,ta,294,4944.0,0.0,Glyma.05G175300,Thecc1EG001029,0.1732,1.2486,4
gm,vv,58,2968.0,3e-175,Glyma.01G193600,GSVIVT01000116001,0.1358,1.2485,7
gm,vv,382,234.0,0.0,Glyma.05G175300,GSVIVT01003439001,0.1328,1.4852,4
gm,vv,648,315.0,0.0,Glyma.08G132600,GSVIVT01003439001,0.1438,1.445,4
gm,vv,908,3048.0,6e-176,Glyma.11G048300,GSVIVT01000116001,0.1316,1.2465,7
gm,vv,955,567.0,1e-26,Glyma.12G011100,GSVIVT01001466001,0.2458,1.2341,40
gr,gr,37,1431.0,0.0,Gorai.001G106800,Gorai.003G137900,0.0662,0.3839,14
gr,gr,81,1467.0,0.0,Gorai.001G152900,Gorai.007G110700,0.0365,0.3969,2
gr,gr,127,206.0,0.0,Gorai.010G025500,Gorai.011G108000,0.1416,1.5978,17
gr,gr,299,748.0,0.0,Gorai.003G029900,Gorai.010G025500,0.1323,1.5922,17
gr,gr,301,1242.0,0.0,Gorai.003G029900,Gorai.011G108000,0.0611,0.5087,17
gr,mt,32,377.0,3e-50,Gorai.001G221000,Medtr5g097270,0.753,1.3288,12
gr,pt,529,3432.0,0.0,Gorai.003G029900,Potri.005G147000,0.1639,0.9697,17
gr,pt,201,1044.0,0.0,Gorai.011G108000,Potri.005G147000,0.181,0.9376,17
gr,rc,8,237.0,2e-79,Gorai.001G221000,29597.m000281,0.5264,1.4445,12
gr,ta,623,385.0,0.0,Gorai.007G235300,Thecc1EG001029,0.0601,0.3501,4
gr,vv,633,2081.0,2e-33,Gorai.006G244500,GSVIVT01018063001,0.7569,1.7779,47
gr,vv,761,252.0,0.0,Gorai.007G235300,GSVIVT01003439001,0.1541,1.1463,4
lj,mt,148,1267.0,0.0,chr2.CM0191.160.nc,Medtr5g097270,0.2295,0.4856,12
lj,mt,28,276.0,0.0,LjT38D03.110.nd,Medtr7g100110,0.0419,0.3558,9
lj,rc,34,424.0,2e-111,chr1.CM0050.10.nc,30170.m013745,0.2472,1.1577,22
lj,rc,128,511.0,0.0,chr2.CM0168.340.nc,29661.m000915,0.1912,1.1594,6
lj,rc,222,267.0,0.0,chr4.CM0128.100.nc,29661.m000915,0.2136,1.0278,6
lj,st,24,373.0,1e-149,chr1.CM0050.10.nc,PGSC0003DMC400037278,0.1157,1.1153,22
lj,st,73,463.0,0.0,chr2.CM0168.340.nc,PGSC0003DMC400037126,0.1256,1.5417,6
lj,ta,19,314.0,0.0,LjT38D03.110.nd,Thecc1EG022034,0.0856,1.0394,9
lj,vv,23,276.0,0.0,LjT38D03.110.nd,GSVIVT01025583001,0.0783,1.0501,9
mt,mt,226,3361.0,0.0,Medtr4g096990,Medtr5g015590,0.0911,0.6651,57
mt,pt,923,4193.0,0.0,Medtr8g027160,Potri.014G101900,0.0879,1.2577,2
mt,pt,372,2255.0,0.0,Medtr3g103270,Potri.014G014700,0.0944,0.8844,3
mt,pt,295,1596.0,0.0,Medtr3g103270,Potri.002G117400,0.1008,0.967,3
mt,rc,634,1132.0,0.0,Medtr8g027160,29742.m001369,0.1032,1.2437,2
mt,rc,417,275.0,5e-167,Medtr5g097270,29597.m000281,0.5772,1.3655,12
mt,rc,277,2807.0,0.0,Medtr3g103270,30170.m013599,0.094,0.9824,3
mt,st,512,2498.0,0.0,Medtr8g027160,PGSC0003DMC400000270,0.1241,2.1168,2
mt,ta,582,4144.0,0.0,Medtr8g089870,Thecc1EG001029,0.2181,1.2798,4
mt,ta,580,5819.0,0.0,Medtr8g027160,Thecc1EG005094,0.1011,1.1338,2
mt,ta,565,386.0,0.0,Medtr7g100110,Thecc1EG022034,0.1154,1.7072,9
mt,ta,247,1393.0,0.0,Medtr3g103270,Thecc1EG034677,0.0893,0.9367,3
mt,vv,219,2459.0,0.0,Medtr3g103270,GSVIVT01009320001,0.0893,0.7785,3
mt,vv,562,3018.0,0.0,Medtr8g027160,GSVIVT01027195001,0.1017,1.2132,2
mt,vv,529,1351.0,0.0,Medtr7g100110,GSVIVT01025583001,0.1055,1.3937,9
os,os,60,11071.0,0.0,LOC_Os11g04460,LOC_Os12g04220,0.0078,0.0592,58
os,os,85,263.0,0.0,LOC_Os02g08010,LOC_Os04g51610,0.2173,2.0641,38
os,os,112,2820.0,0.0,LOC_Os03g42020,LOC_Os12g39660,0.1619,0.8112,30
os,pt,344,265.0,0.0,LOC_Os05g02940,Potri.009G025700,0.1027,3.174,35
os,pt,320,505.0,0.0,LOC_Os05g02940,Potri.001G233400,0.1081,2.2068,35
os,pt,77,234.0,0.0,LOC_Os10g28240,Potri.010G081100,0.0,0.0,48
os,rc,254,258.0,7e-10,LOC_Os08g40555,30162.m001261,0.7111,2.1653,59
os,vv,215,1224.0,0.0,LOC_Os03g17310,GSVIVT01025062001,0.1724,2.3047,19
os,zm,126,5031.0,0.0,LOC_Os12g39660,GRMZM5G836886,0.041,0.5965,30
os,zm,193,8084.0,0.0,LOC_Os02g08010,GRMZM5G893864,0.1044,0.509,38
os,zm,193,8084.0,1e-14,LOC_Os02g08014,GRMZM5G892495,0.5314,1.013,60
os,zm,221,18754.0,0.0,LOC_Os03g52090,AC233878.1_FG004,0.1529,0.6127,52
os,zm,222,16186.0,0.0,LOC_Os03g17310,GRMZM2G141704,0.026,0.6587,19
os,zm,271,14786.0,0.0,LOC_Os03g17310,GRMZM2G162426,0.0313,0.5506,19
ph,ph,257,375.0,0.0,Phpat.009G063100,Phpat.015G061800,0.0592,0.6154,61
ph,ph,46,252.0,0.0,Phpat.001G040100,Phpat.011G029800,0.0,0.0,62
pt,pt,442,49820.0,0.0,Potri.008G159100,Potri.010G081100,0.0367,0.2556,48
pt,pt,442,49820.0,0.0,Potri.008G008100,Potri.010G250800,0.0602,0.2799,39
pt,pt,414,1613.0,0.0,Potri.007G055500,Potri.014G016600,0.1292,1.2809,5
pt,pt,387,2247.0,0.0,Potri.006G072900,Potri.018G139800,0.0671,0.2283,64
