SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
at,br,93,8524.0,6e-116,AT1G54160,Brara.F00066,0.1013,0.2985,8
at,br,71,922.0,6e-94,AT1G54160,Brara.E01518,0.1063,0.3132,8
at,br,14,11246.0,4e-166,AT1G72830,Brara.B02046,0.0795,0.3851,9
ar,ar,16,582.0,8e-52,scaffold00024.166,scaffold00048.153,0.4603,1.734,14
ar,cp,120,427.0,6e-06,scaffold00024.167,evm.TU.supercontig_25.97,0.447,1.6985,1
ar,fv,35,921.0,3e-53,scaffold00004.200,mrna18295,0.5228,1.3912,2
ar,gm,89,696.0,8e-55,scaffold00004.200,Glyma.19G200800,0.518,1.4957,2
ar,gm,82,650.0,3e-55,scaffold00004.200,Glyma.10G082800,0.5919,1.6783,2
ar,gm,79,738.0,2e-57,scaffold00004.200,Glyma.03G203000,0.5032,1.3801,2
ar,gm,77,450.0,9e-61,scaffold00004.200,Glyma.02G195000,0.4918,1.5425,2
ar,gr,51,216.0,2e-39,scaffold00004.200,Gorai.002G151800,0.0,0.0,2
ar,gr,50,293.0,1e-54,scaffold00004.200,Gorai.002G234400,0.4717,1.6254,2
ar,lj,13,295.0,7e-61,scaffold00004.200,chr1.CM0361.430.nc,0.4628,1.9886,2
ar,mt,43,711.0,2e-58,scaffold00004.200,Medtr7g106450,0.5169,2.1291,2
ar,mt,35,389.0,5e-63,scaffold00004.200,Medtr1g056530,0.4925,2.2056,2
ar,os,147,555.0,7e-43,scaffold00024.166,LOC_Os02g53620,0.488,1.7175,14
ar,pt,656,413.0,6e-66,scaffold00103.102,Potri.009G060600,0.6318,1.7791,3
ar,pt,65,1004.0,4e-60,scaffold00004.200,Potri.016G068200,0.5231,1.4531,2
ar,pt,57,883.0,4e-58,scaffold00004.200,Potri.006G201900,0.5662,1.782,2
ar,rc,36,859.0,3e-49,scaffold00004.200,29333.m001059,0.5568,1.5955,2
ar,sl,408,360.0,5e-48,scaffold00155.46,Solyc02g069860.2,0.2967,2.2458,7
ar,sl,360,368.0,2e-58,scaffold00103.102,Solyc01g087240.2,0.5115,1.7754,3
ar,sl,37,728.0,6e-22,scaffold00004.200,Solyc10g081840.1,0.5641,2.1546,2
ar,sl,34,451.0,4e-54,scaffold00004.200,Solyc01g006930.2,0.5842,1.5548,2
ar,st,35,529.0,2e-51,scaffold00004.200,PGSC0003DMC400037034,0.5766,1.3647,2
ar,st,333,374.0,1e-49,scaffold00103.102,PGSC0003DMC400012163,0.0,0.0,3
ar,st,375,291.0,1e-48,scaffold00155.46,PGSC0003DMC400036612,0.2757,2.1164,7
ar,ta,44,663.0,1e-60,scaffold00004.200,Thecc1EG022984,0.4858,1.4455,2
ar,vv,39,920.0,1e-57,scaffold00004.200,GSVIVT01022601001,0.424,1.3553,2
ar,vv,357,448.0,4e-79,scaffold00103.102,GSVIVT01032101001,0.4041,1.8239,3
ar,vv,414,504.0,3e-52,scaffold00155.46,GSVIVT01021622001,0.2531,1.2301,7
ar,zm,123,538.0,5e-41,scaffold00024.166,GRMZM5G857944,0.5561,0.0,14
br,br,359,12065.0,6e-159,Brara.C03810,Brara.E02111,0.077,0.33,12
br,br,317,24033.0,2e-73,Brara.B00459,Brara.J02142,0.0951,0.5022,10
br,br,20,264.0,1e-149,Brara.A03708,Brara.C03118,0.09,0.2406,13
br,br,682,5194.0,4e-180,Brara.G02344,Brara.G03156,0.0745,0.2093,9
br,br,612,3931.0,8e-98,Brara.F00066,Brara.H00096,0.0731,0.1852,8
br,br,546,2640.0,1e-83,Brara.E01518,Brara.H00096,0.159,0.3674,8
br,br,529,3193.0,1e-97,Brara.E01518,Brara.F00066,0.1053,0.2513,8
br,br,440,23370.0,4e-93,Brara.C00532,Brara.J02142,0.1118,0.3991,10
br,br,250,4835.0,3e-174,Brara.B02046,Brara.G02344,0.0858,0.3394,9
br,br,240,7793.0,0.0,Brara.B02046,Brara.G03156,0.0921,0.2438,9
br,br,181,20401.0,6e-80,Brara.B00459,Brara.C00532,0.1226,0.4008,10
cp,fv,477,927.0,1e-98,evm.TU.supercontig_84.48,mrna14681,0.1601,1.4374,4
cp,fv,238,2819.0,4e-90,evm.TU.supercontig_25.97,mrna07522,0.2909,0.8924,1
cp,fv,236,1105.0,1e-50,evm.TU.supercontig_25.97,mrna12709,0.5684,1.8321,1
cp,fv,27,809.0,1e-102,evm.TU.supercontig_104.8,mrna18295,0.3047,1.0951,2
cp,gm,739,894.0,1e-40,evm.TU.supercontig_25.97,Glyma.17G051400,0.5931,1.6916,1
cp,gm,737,701.0,7e-44,evm.TU.supercontig_25.97,Glyma.15G173300,0.5395,2.3341,1
cp,gm,734,750.0,2e-43,evm.TU.supercontig_25.97,Glyma.13G107900,0.6093,1.9508,1
cp,gm,88,1453.0,1e-114,evm.TU.supercontig_104.8,Glyma.19G200800,0.3167,1.4688,2
cp,gm,83,1443.0,4e-113,evm.TU.supercontig_104.8,Glyma.10G082800,0.3281,1.338,2
cp,gm,82,1613.0,5e-117,evm.TU.supercontig_104.8,Glyma.03G203000,0.2889,1.1964,2
cp,gm,81,1442.0,1e-120,evm.TU.supercontig_104.8,Glyma.02G195000,0.2802,1.2618,2
cp,gr,983,613.0,8e-16,evm.TU.supercontig_84.49,Gorai.013G251200,0.3411,1.2662,4
cp,gr,462,576.0,8e-107,evm.TU.supercontig_25.97,Gorai.009G143800,0.2927,1.2696,1
cp,gr,460,337.0,2e-49,evm.TU.supercontig_25.97,Gorai.013G226200,0.5585,1.5623,1
cp,gr,459,421.0,1e-111,evm.TU.supercontig_25.97,Gorai.012G010900,0.2462,1.1829,1
cp,gr,455,794.0,3e-108,evm.TU.supercontig_25.97,Gorai.011G057600,0.2559,1.0642,1
cp,gr,452,447.0,2e-46,evm.TU.supercontig_25.97,Gorai.010G086300,0.5019,1.6807,1
cp,gr,450,571.0,4e-44,evm.TU.supercontig_25.97,Gorai.001G014200,0.686,2.4434,1
cp,gr,147,610.0,2e-111,evm.TU.supercontig_125.6,Gorai.004G172100,0.2098,0.6952,3
cp,gr,146,294.0,8e-99,evm.TU.supercontig_125.6,Gorai.004G066000,0.2619,0.8811,3
cp,gr,54,639.0,2e-89,evm.TU.supercontig_104.8,Gorai.007G363800,0.3134,1.0746,2
cp,gr,52,1436.0,2e-45,evm.TU.supercontig_104.8,Gorai.006G148400,0.2976,1.2152,2
cp,gr,51,1083.0,3e-128,evm.TU.supercontig_104.8,Gorai.002G234400,0.2714,0.9563,2
cp,lj,10,580.0,2e-119,evm.TU.supercontig_104.8,chr1.CM0361.430.nc,0.2736,1.1954,2
cp,mt,304,686.0,9e-49,evm.TU.supercontig_25.97,Medtr2g041090,0.5363,3.7681,1
cp,mt,38,1518.0,2e-114,evm.TU.supercontig_104.8,Medtr7g106450,0.3073,1.1339,2
cp,mt,34,1042.0,1e-109,evm.TU.supercontig_104.8,Medtr1g056530,0.3385,1.3807,2
cp,pt,988,1145.0,2e-74,evm.TU.supercontig_84.48,Potri.009G052900,0.2627,0.7853,4
cp,pt,981,1026.0,2e-71,evm.TU.supercontig_84.48,Potri.001G257600,0.2701,0.8612,4
cp,pt,491,219.0,2e-61,evm.TU.supercontig_25.97,Potri.018G064700,0.4879,1.4755,1
cp,pt,489,767.0,6e-62,evm.TU.supercontig_25.97,Potri.006G145100,0.4763,1.6905,1
cp,pt,157,779.0,1e-104,evm.TU.supercontig_125.6,Potri.009G060600,0.2639,0.9097,3
cp,pt,156,699.0,2e-97,evm.TU.supercontig_125.6,Potri.001G266000,0.2617,0.7345,3
cp,pt,52,2093.0,2e-127,evm.TU.supercontig_104.8,Potri.016G068200,0.2482,0.8505,2
cp,pt,49,2131.0,3e-123,evm.TU.supercontig_104.8,Potri.006G201900,0.2603,0.9992,2
cp,rc,256,375.0,2e-59,evm.TU.supercontig_25.97,29912.m005288,0.5032,1.3665,1
cp,rc,252,1340.0,4e-115,evm.TU.supercontig_25.97,29706.m001307,0.2318,1.0783,1
cp,rc,83,612.0,3e-94,evm.TU.supercontig_125.6,29864.m001503,0.2809,0.8141,3
cp,rc,28,631.0,1e-106,evm.TU.supercontig_104.8,29333.m001059,0.2624,0.9057,2
cp,rc,511,558.0,4e-85,evm.TU.supercontig_84.48,30169.m006445,0.2264,0.9213,4
cp,sl,589,828.0,5e-59,evm.TU.supercontig_84.48,Solyc11g065700.1,0.2771,1.8108,4
cp,sl,295,439.0,2e-45,evm.TU.supercontig_25.97,Solyc12g009050.1,0.6621,2.8902,1
cp,sl,293,275.0,2e-51,evm.TU.supercontig_25.97,Solyc08g062210.2,0.5277,2.0588,1
cp,sl,98,810.0,6e-56,evm.TU.supercontig_125.6,Solyc01g087240.2,0.4745,1.582,3
cp,sl,37,799.0,6e-23,evm.TU.supercontig_104.8,Solyc10g081840.1,0.402,1.4338,2
cp,sl,32,746.0,1e-76,evm.TU.supercontig_104.8,Solyc01g006930.2,0.4077,1.3933,2
cp,st,543,268.0,7e-59,evm.TU.supercontig_84.48,PGSC0003DMC400013017,0.2762,1.7653,4
cp,st,269,215.0,6e-50,evm.TU.supercontig_25.97,PGSC0003DMC400037694,0.0,0.0,1
cp,st,264,956.0,6e-48,evm.TU.supercontig_25.97,PGSC0003DMC400004391,0.4897,2.0842,1
cp,st,83,675.0,1e-32,evm.TU.supercontig_125.6,PGSC0003DMC400012163,0.3453,1.4704,3
cp,st,27,996.0,3e-32,evm.TU.supercontig_104.8,PGSC0003DMC400048898,0.398,1.6828,2
cp,st,25,1088.0,3e-78,evm.TU.supercontig_104.8,PGSC0003DMC400037034,0.3546,1.2593,2
cp,ta,512,1946.0,5e-95,evm.TU.supercontig_84.48,Thecc1EG040712,0.1243,1.1017,4
cp,ta,265,1177.0,4e-61,evm.TU.supercontig_25.97,Thecc1EG037576,0.482,1.7747,1
cp,ta,261,3339.0,5e-123,evm.TU.supercontig_25.97,Thecc1EG029103,0.2228,0.932,1
cp,ta,77,736.0,4e-109,evm.TU.supercontig_125.6,Thecc1EG005875,0.2842,0.7295,3
cp,ta,25,2388.0,1e-148,evm.TU.supercontig_104.8,Thecc1EG022984,0.2169,0.8967,2
cp,vv,535,1536.0,3e-89,evm.TU.supercontig_84.48,GSVIVT01025252001,0.2013,0.9756,4
cp,vv,269,2661.0,4e-78,evm.TU.supercontig_25.97,GSVIVT01016790001,0.3968,1.1732,1
cp,vv,266,1127.0,3e-55,evm.TU.supercontig_25.97,GSVIVT01015120001,0.4258,1.2807,1
cp,vv,84,671.0,2e-90,evm.TU.supercontig_125.6,GSVIVT01032101001,0.2803,0.7818,3
fv,fv,77,1388.0,5e-55,mrna07522,mrna12709,0.5187,1.8879,1
fv,gm,1372,624.0,3e-62,mrna26819,Glyma.13G202300,0.4169,1.2082,3
fv,gm,1364,841.0,5e-70,mrna26819,Glyma.12G236800,0.3952,1.2057,3
fv,gm,1228,1409.0,3e-93,mrna18295,Glyma.19G200800,0.2684,1.404,2
fv,gm,1186,900.0,5e-48,mrna07522,Glyma.17G051400,0.4456,1.3628,1
fv,gm,1166,587.0,1e-45,mrna07522,Glyma.15G173300,0.4545,2.1971,1
fv,gm,1130,825.0,2e-48,mrna07522,Glyma.13G107900,0.4909,1.5372,1
fv,gm,1082,1151.0,2e-94,mrna18295,Glyma.10G082800,0.2676,1.4956,2
fv,gm,979,1653.0,7e-93,mrna18295,Glyma.03G203000,0.2735,1.2522,2
fv,gm,944,791.0,6e-96,mrna18295,Glyma.02G195000,0.2843,1.1468,2
fv,gm,551,551.0,9e-77,mrna28941,Glyma.15G129900,0.1279,0.8604,5
fv,gm,442,579.0,1e-75,mrna28941,Glyma.09G023800,0.1311,0.8537,5
fv,gm,139,3230.0,6e-50,mrna12709,Glyma.17G051400,0.3501,1.0457,1
fv,gm,125,2816.0,4e-47,mrna12709,Glyma.15G173300,0.3982,1.2206,1
fv,gm,110,3196.0,7e-55,mrna12709,Glyma.13G107900,0.3853,0.9614,1
fv,gm,95,272.0,2e-46,mrna12709,Glyma.09G068400,0.4444,1.1655,1
fv,gr,948,725.0,9e-90,mrna26819,Gorai.004G172100,0.3196,1.0729,3
fv,gr,944,311.0,5e-81,mrna26819,Gorai.004G066000,0.3574,1.1618,3
fv,gr,877,458.0,2e-36,mrna18295,Gorai.009G394400,0.4339,1.7939,2
fv,gr,864,407.0,2e-78,mrna07522,Gorai.009G143800,0.3556,0.9532,1
fv,gr,825,296.0,5e-81,mrna18295,Gorai.007G363800,0.3244,1.1535,2
fv,gr,796,1690.0,3e-27,mrna18295,Gorai.006G148400,0.3281,1.3871,2
fv,gr,750,913.0,3e-97,mrna18295,Gorai.002G234400,0.2754,1.309,2
fv,gr,743,366.0,7e-48,mrna07522,Gorai.013G226200,0.4302,1.2243,1
fv,gr,720,394.0,2e-89,mrna07522,Gorai.012G010900,0.255,0.9593,1
fv,gr,696,858.0,2e-85,mrna07522,Gorai.011G057600,0.2838,0.8962,1
fv,gr,682,263.0,3e-44,mrna07522,Gorai.010G086300,0.4988,1.3809,1
fv,gr,421,230.0,5e-65,mrna28941,Gorai.009G115000,0.1787,1.3597,5
fv,gr,308,271.0,1e-61,mrna28941,Gorai.011G004400,0.2076,1.046,5
fv,gr,148,400.0,7e-94,mrna14681,Gorai.013G251200,0.3236,1.1009,4
fv,gr,97,363.0,7e-43,mrna12709,Gorai.009G143800,0.5154,1.7049,1
fv,gr,37,1339.0,7e-61,mrna12709,Gorai.013G226200,0.4024,1.1806,1
fv,gr,32,258.0,3e-43,mrna12709,Gorai.012G010900,0.4614,1.4579,1
fv,gr,24,378.0,3e-51,mrna12709,Gorai.011G057600,0.4304,1.4038,1
fv,gr,10,2036.0,7e-41,mrna12709,Gorai.010G086300,0.458,1.2617,1
fv,gr,0,1829.0,4e-52,mrna12709,Gorai.001G014200,0.4668,1.0477,1
fv,lj,180,673.0,2e-103,mrna18295,chr1.CM0361.430.nc,0.257,1.3176,2
fv,mt,592,533.0,5e-65,mrna26819,Medtr8g037270,0.4196,1.1078,3
fv,mt,516,1160.0,3e-93,mrna18295,Medtr7g106450,0.2901,1.3851,2
fv,mt,426,519.0,5e-45,mrna07522,Medtr2g041090,0.4643,4.2642,1
fv,mt,401,1090.0,5e-94,mrna18295,Medtr1g056530,0.2804,1.7275,2
fv,mt,176,540.0,1e-61,mrna28941,Medtr2g030170,0.1521,0.9945,5
fv,mt,8,2370.0,4e-53,mrna12709,Medtr2g041090,0.3831,1.2564,1
fv,pt,882,1301.0,1e-91,mrna26819,Potri.009G060600,0.3504,0.9079,3
fv,pt,829,1299.0,3e-80,mrna26819,Potri.001G266000,0.3099,0.8363,3
fv,pt,781,2391.0,9e-95,mrna18295,Potri.016G068200,0.3204,1.3455,2
fv,pt,701,772.0,2e-60,mrna07522,Potri.006G145100,0.4079,1.1772,1
fv,pt,686,2232.0,1e-103,mrna18295,Potri.006G201900,0.294,1.3098,2
fv,pt,198,1383.0,3e-97,mrna14681,Potri.009G052900,0.3264,0.9777,4
fv,pt,104,1226.0,1e-92,mrna14681,Potri.001G257600,0.3472,1.1425,4
fv,pt,97,248.0,8e-70,mrna12709,Potri.018G064700,0.3169,0.7333,1
fv,pt,89,296.0,8e-70,mrna12709,Potri.018G064700,0.3169,0.7333,1
fv,pt,45,3160.0,1e-73,mrna12709,Potri.006G145100,0.3033,0.771,1
fv,rc,413,201.0,5e-53,mrna07522,29912.m005288,0.4604,1.242,1
fv,rc,382,1585.0,6e-99,mrna07522,29706.m001307,0.2465,1.0296,1
fv,rc,360,1607.0,2e-84,mrna18295,29333.m001059,0.297,1.0025,2
fv,rc,216,635.0,7e-64,mrna28941,30075.m001182,0.1478,1.21,5
fv,rc,130,510.0,4e-118,mrna14681,30169.m006445,0.2542,0.9179,4
fv,rc,42,894.0,8e-72,mrna12709,29912.m005288,0.3511,0.7128,1
fv,rc,19,600.0,7e-40,mrna12709,29706.m001307,0.5127,1.3099,1
fv,sl,541,1005.0,2e-59,mrna26819,Solyc01g087240.2,0.444,1.8122,3
fv,sl,503,707.0,6e-18,mrna18295,Solyc10g081840.1,0.0,0.0,2
fv,sl,389,884.0,2e-63,mrna18295,Solyc01g006930.2,0.4814,1.5334,2
fv,sl,130,863.0,4e-71,mrna14681,Solyc11g065700.1,0.3819,1.1155,4
fv,sl,43,961.0,2e-44,mrna12709,Solyc12g009050.1,0.506,1.5487,1
fv,sl,37,511.0,1e-35,mrna12709,Solyc08g062210.2,0.679,1.4863,1
fv,st,556,1192.0,3e-33,mrna26819,PGSC0003DMC400012163,0.4031,1.5552,3
fv,st,527,743.0,2e-25,mrna18295,PGSC0003DMC400048897,0.4779,2.0687,2
fv,st,444,589.0,7e-55,mrna07522,PGSC0003DMC400004391,0.4666,1.9356,1
fv,st,403,1076.0,1e-64,mrna18295,PGSC0003DMC400037034,0.4701,1.5229,2
fv,st,137,310.0,2e-72,mrna14681,PGSC0003DMC400013017,0.3688,1.1237,4
fv,st,48,591.0,1e-36,mrna12709,PGSC0003DMC400000548,0.3541,1.431,1
fv,st,19,524.0,3e-32,mrna12709,PGSC0003DMC400004391,0.0,0.0,1
fv,ta,444,1562.0,8e-88,mrna26819,Thecc1EG005875,0.3622,0.8957,3
fv,ta,434,993.0,2e-53,mrna07522,Thecc1EG037576,0.4162,1.2146,1
fv,ta,407,3417.0,3e-91,mrna07522,Thecc1EG029103,0.2337,0.7154,1
fv,ta,397,1321.0,8e-112,mrna18295,Thecc1EG022984,0.2503,0.9923,2
fv,ta,162,391.0,5e-67,mrna28941,Thecc1EG026909,0.1681,0.9932,5
fv,ta,112,1455.0,4e-123,mrna14681,Thecc1EG040712,0.197,1.0334,4
fv,ta,45,4066.0,4e-77,mrna12709,Thecc1EG037576,0.3529,0.7575,1
fv,ta,28,1215.0,8e-44,mrna12709,Thecc1EG029103,0.4083,1.3524,1
fv,vv,475,1248.0,1e-88,mrna26819,GSVIVT01032101001,0.3356,1.0293,3
fv,vv,457,2597.0,2e-66,mrna07522,GSVIVT01016790001,0.409,1.0217,1
fv,vv,363,413.0,2e-55,mrna07522,GSVIVT01015120001,0.3636,1.2933,1
fv,vv,116,756.0,2e-90,mrna14681,GSVIVT01025252001,0.2515,0.8542,4
fv,vv,51,902.0,7e-27,mrna12709,GSVIVT01016790001,0.6629,1.2165,1
fv,vv,2,3642.0,2e-61,mrna12709,GSVIVT01015120001,0.294,0.8568,1
gm,gm,144,1107.0,9e-165,Glyma.02G195000,Glyma.03G203000,0.1382,0.4183,2
gm,gm,211,2092.0,0.0,Glyma.02G195000,Glyma.10G082800,0.0787,0.2442,2
gm,gm,253,12961.0,0.0,Glyma.02G303800,Glyma.14G010000,0.0277,0.0707,32
gm,gm,304,986.0,2e-165,Glyma.02G195000,Glyma.19G200800,0.1388,0.4787,2
gm,gm,347,9420.0,8e-159,Glyma.03G203000,Glyma.10G082800,0.1756,0.4736,2
gm,gm,409,42241.0,0.0,Glyma.03G203000,Glyma.19G200800,0.039,0.1032,2
gm,gm,570,21948.0,3e-115,Glyma.05G166100,Glyma.08G124200,0.0323,0.0579,33
gm,gm,867,9097.0,8e-142,Glyma.07G036200,Glyma.16G005500,0.0947,0.1705,20
gm,gm,982,1303.0,0.0,Glyma.08G335900,Glyma.18G071000,0.0157,0.0867,22
gm,gm,1028,20180.0,4e-120,Glyma.09G023800,Glyma.15G129900,0.0272,0.075,5
gm,gm,1133,8853.0,5e-159,Glyma.10G082800,Glyma.19G200800,0.1824,0.5363,2
gm,gm,1250,1034.0,0.0,Glyma.12G236800,Glyma.13G202300,0.0493,0.1177,3
gm,gm,1321,3660.0,1e-107,Glyma.13G107900,Glyma.15G173300,0.1708,0.5069,1
gm,gm,1346,9256.0,2e-133,Glyma.13G107900,Glyma.17G051400,0.0557,0.1419,1
gm,gm,1414,3897.0,9e-95,Glyma.15G173300,Glyma.17G051400,0.1476,0.5669,1
gm,gr,1518,216.0,2e-47,Glyma.19G200800,Gorai.009G394400,0.4505,1.011,2
gm,gr,1508,592.0,8e-89,Glyma.19G200800,Gorai.007G363800,0.3249,1.2477,2
gm,gr,1490,2698.0,3e-40,Glyma.19G200800,Gorai.006G148400,0.3528,0.8763,2
gm,gr,1468,1329.0,5e-112,Glyma.19G200800,Gorai.002G234400,0.287,1.2409,2
gm,gr,819,211.0,1e-54,Glyma.10G082800,Gorai.009G394400,0.425,0.9987,2
gm,gr,766,1314.0,2e-120,Glyma.10G082800,Gorai.002G234400,0.3228,1.2886,2
gm,gr,243,217.0,2e-44,Glyma.03G203000,Gorai.009G394400,0.4533,1.0411,2
gm,gr,232,746.0,3e-91,Glyma.03G203000,Gorai.007G363800,0.3275,1.1497,2
gm,gr,215,2773.0,2e-39,Glyma.03G203000,Gorai.006G148400,0.3589,0.8048,2
gm,gr,191,1652.0,1e-109,Glyma.03G203000,Gorai.002G234400,0.2851,1.2133,2
gm,gr,144,201.0,5e-96,Glyma.02G195000,Gorai.007G363800,0.3239,1.1905,2
gm,gr,132,663.0,5e-34,Glyma.02G195000,Gorai.006G148400,0.3731,0.9559,2
gm,gr,110,397.0,7e-118,Glyma.02G195000,Gorai.002G234400,0.2982,1.3235,2
gm,lj,919,739.0,7e-168,Glyma.19G200800,chr1.CM0361.430.nc,0.118,0.3568,2
gm,lj,475,478.0,1e-170,Glyma.10G082800,chr1.CM0361.430.nc,0.1717,0.5076,2
gm,lj,133,861.0,1e-168,Glyma.03G203000,chr1.CM0361.430.nc,0.1117,0.3231,2
gm,lj,62,312.0,4e-165,Glyma.02G195000,chr1.CM0361.430.nc,0.1351,0.4947,2
gm,mt,1037,30694.0,1e-157,Glyma.19G200800,Medtr7g106450,0.1415,0.4621,2
gm,mt,1021,423.0,1e-148,Glyma.19G200800,Medtr1g056530,0.1665,0.7062,2
gm,mt,961,10850.0,2e-175,Glyma.18G071000,Medtr3g061510,0.0739,0.4069,22
gm,mt,917,2262.0,1e-91,Glyma.17G051400,Medtr2g041090,0.2018,0.6625,1
gm,mt,895,6787.0,9e-89,Glyma.16G005500,Medtr8g019540,0.3602,0.836,20
gm,mt,827,9373.0,5e-92,Glyma.15G027400,Medtr2g099490,0.1999,0.4156,27
gm,mt,820,5016.0,2e-122,Glyma.15G173300,Medtr2g041090,0.1144,0.5211,1
gm,mt,819,20327.0,6e-93,Glyma.15G129900,Medtr2g030170,0.0846,0.4263,5
gm,mt,772,1887.0,1e-129,Glyma.13G202300,Medtr8g037270,0.1558,0.4926,3
gm,mt,707,2033.0,1e-105,Glyma.13G107900,Medtr2g041090,0.2027,0.6262,1
gm,mt,692,733.0,3e-136,Glyma.12G236800,Medtr8g037270,0.1416,0.4813,3
gm,mt,583,3390.0,2e-155,Glyma.10G082800,Medtr7g106450,0.2178,0.6824,2
gm,mt,562,759.0,1e-163,Glyma.10G082800,Medtr1g056530,0.1546,0.7248,2
gm,mt,500,273.0,7e-124,Glyma.09G068400,Medtr2g041090,0.1123,0.4702,1
gm,mt,495,10623.0,1e-91,Glyma.09G023800,Medtr2g030170,0.0907,0.3832,5
gm,mt,437,915.0,9e-174,Glyma.08G335900,Medtr3g061510,0.0935,0.4176,22
gm,mt,400,9386.0,3e-121,Glyma.07G036200,Medtr8g019540,0.1629,0.5201,20
gm,mt,172,26798.0,7e-159,Glyma.03G203000,Medtr7g106450,0.1335,0.438,2
gm,mt,151,424.0,3e-150,Glyma.03G203000,Medtr1g056530,0.1599,0.6643,2
gm,mt,136,740.0,3e-153,Glyma.02G195000,Medtr7g106450,0.1717,0.6101,2
gm,mt,61,605.0,9e-164,Glyma.02G195000,Medtr1g056530,0.1429,0.666,2
gm,pt,1695,1832.0,6e-107,Glyma.19G200800,Potri.016G068200,0.2965,1.105,2
gm,pt,1665,1642.0,6e-106,Glyma.19G200800,Potri.006G201900,0.2822,1.003,2
gm,pt,920,765.0,3e-115,Glyma.10G082800,Potri.016G068200,0.324,1.2065,2
gm,pt,854,856.0,1e-115,Glyma.10G082800,Potri.006G201900,0.3134,1.2098,2
gm,pt,229,2137.0,3e-114,Glyma.03G203000,Potri.016G068200,0.2864,1.0436,2
gm,pt,198,1959.0,2e-109,Glyma.03G203000,Potri.006G201900,0.2693,1.0233,2
