SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
al,br,328,27059.0,0.0,16034602,Brara.D01965,0.0822,0.3118,47
al,br,328,27059.0,0.0,16037134,Brara.D01787,0.1692,0.6202,25
al,br,322,21403.0,0.0,16037134,Brara.C01527,0.1304,0.5936,25
al,br,245,34121.0,0.0,16044937,Brara.E02618,0.0918,0.308,24
al,br,245,34121.0,1e-85,16063573,Brara.E02763,0.1243,0.6544,22
al,br,245,34121.0,1e-117,16063316,Brara.E03301,0.15,0.4008,65
al,br,236,734.0,0.0,16044937,Brara.E01546,0.111,0.5101,24
al,br,225,9452.0,0.0,16040471,Brara.C03238,0.069,0.3727,64
al,br,224,14707.0,0.0,16052832,Brara.C03822,0.099,1.0055,46
al,br,224,14707.0,0.0,16063573,Brara.C03479,0.0402,0.3545,22
al,br,211,22402.0,0.0,16052832,Brara.A02782,0.0725,1.0757,46
al,br,211,22402.0,0.0,16063573,Brara.A03256,0.0832,0.3896,22
al,br,170,11305.0,0.0,16062273,Brara.G02315,0.0499,0.8134,30
al,br,143,9464.0,3e-125,16062273,Brara.B02095,0.1838,1.3963,30
al,br,130,12450.0,0.0,16035319,Brara.J00329,0.0775,0.3795,58
al,br,104,1226.0,8e-130,16065136,Brara.I02616,0.0957,0.4368,66
al,br,98,5703.0,1e-175,16049971,Brara.H00203,0.0998,1.5313,45
al,br,40,3863.0,0.0,16065903,Brara.E01546,0.0478,0.2262,24
al,br,40,3863.0,6e-167,16049971,Brara.E01621,0.0928,0.8332,45
al,br,34,2979.0,0.0,16065903,Brara.E02618,0.1482,0.6119,24
al,cp,417,1188.0,0.0,16047989,evm.TU.supercontig_16.105,0.1927,1.5884,37
al,cp,176,410.0,5e-115,16063573,evm.TU.supercontig_119.45,0.0397,2.9353,22
al,cp,66,1228.0,0.0,16034781,evm.TU.supercontig_48.46,0.2277,1.3502,5
al,cp,65,1247.0,0.0,16064992,evm.TU.supercontig_48.46,0.2248,1.251,5
al,fv,457,1087.0,0.0,16054923,mrna28424,0.2318,1.5841,1
al,fv,256,367.0,0.0,16044937,mrna00986,0.2589,1.4555,24
al,fv,200,760.0,0.0,16065633,mrna05905,0.2885,1.5734,18
al,fv,151,246.0,0.0,16052664,mrna28424,0.4207,2.6417,1
al,fv,104,249.0,0.0,16065903,mrna00986,0.2699,1.5072,24
al,fv,97,262.0,2e-127,16033952,mrna28424,0.3638,1.7446,1
al,fv,94,408.0,0.0,16034781,mrna22552,0.2842,1.5392,5
al,fv,91,555.0,0.0,16064992,mrna22552,0.3031,1.5557,5
al,gm,1726,219.0,0.0,16038340,Glyma.17G177900,0.3817,1.8152,3
al,gm,1644,1611.0,0.0,16038340,Glyma.11G058300,0.3331,2.228,3
al,gm,1582,297.0,0.0,16038340,Glyma.05G080900,0.4073,1.6544,3
al,gm,1533,314.0,0.0,16038340,Glyma.01G184000,0.3896,1.9833,3
al,gm,339,1366.0,0.0,16062954,Glyma.08G015500,0.3082,1.8326,12
al,gm,332,362.0,3e-123,16062273,Glyma.07G105700,0.3171,0.0,30
al,gr,991,290.0,0.0,16038340,Gorai.008G073600,0.3629,1.7644,3
al,mt,448,741.0,0.0,16054923,Medtr6g006770,0.2246,1.5741,1
al,pt,625,1506.0,7e-13,16034173,Potri.005G031800,0.3302,1.5689,5
al,pt,182,2264.0,0.0,16062954,Potri.003G129000,0.2515,1.7002,12
al,pt,165,1779.0,0.0,16062954,Potri.001G102900,0.2522,1.4975,12
al,pt,143,982.0,0.0,16064992,Potri.013G022700,0.3106,1.4104,5
al,pt,142,1067.0,0.0,16034781,Potri.013G022700,0.284,1.814,5
al,pt,78,239.0,0.0,16064992,Potri.005G033400,0.3009,1.6416,5
al,rc,91,1716.0,0.0,16034781,30128.m008771,0.2503,1.6118,5
al,rc,92,1708.0,0.0,16064992,30128.m008771,0.2778,1.5365,5
al,rc,195,3358.0,0.0,16062954,30190.m011233,0.2402,1.4015,12
al,rc,237,703.0,0.0,16065633,29844.m003351,0.2339,1.8303,18
al,rc,516,273.0,2e-163,16054923,29933.m001388,0.1512,1.3084,1
al,rc,677,497.0,3e-160,16038340,29676.m001631,0.3438,1.7336,3
al,sl,412,1751.0,9e-08,16034173,Solyc01g098980.2,0.4064,1.6127,5
al,st,170,2018.0,0.0,16062954,PGSC0003DMC400021570,0.3032,1.5821,12
al,st,188,307.0,0.0,16065633,PGSC0003DMC400015822,0.3045,2.9219,18
al,st,604,460.0,4e-146,16038340,PGSC0003DMC400001454,0.4392,1.8902,3
al,vv,0,2468.0,1e-104,16033952,GSVIVT01013739001,0.3578,1.5323,1
al,vv,41,868.0,2e-107,16033952,GSVIVT01032461001,0.3842,1.5563,1
al,vv,139,2467.0,3e-135,16052664,GSVIVT01013739001,0.2524,1.5423,1
al,vv,156,374.0,2e-153,16052664,GSVIVT01032461001,0.5108,2.2889,1
al,vv,162,1204.0,5e-58,16062273,GSVIVT01008476001,0.3217,-1.0,30
al,vv,185,1227.0,0.0,16062954,GSVIVT01019739001,0.2268,1.3015,12
al,vv,283,1316.0,0.0,16065633,GSVIVT01017915001,0.2819,1.7476,18
al,vv,516,285.0,3e-155,16054923,GSVIVT01013739001,0.2041,1.4953,1
al,vv,540,3828.0,0.0,16054923,GSVIVT01032461001,0.1925,1.2224,1
at,at,248,2044.0,0.0,AT3G50310,AT5G67080,0.1485,0.7997,26
at,at,57,3578.0,3e-67,AT1G54960,AT3G13530,0.8519,2.002,22
at,at,57,3578.0,0.0,AT1G53165,AT3G15220,0.0977,0.5807,24
at,at,30,4968.0,3e-155,AT1G07150,AT2G30040,0.3399,0.8938,25
at,br,756,29254.0,0.0,AT5G18700,Brara.J01700,0.05,0.3161,37
at,br,752,17730.0,0.0,AT5G56580,Brara.J01087,0.0235,0.4095,60
at,br,752,17730.0,0.0,AT5G55090,Brara.J00962,0.1187,0.3863,36
at,br,745,718.0,4e-180,AT5G67080,Brara.I03385,0.1545,0.7142,26
at,br,722,2891.0,0.0,AT5G67080,Brara.G01199,0.111,0.346,26
at,br,678,5676.0,0.0,AT5G40440,Brara.D01065,0.0348,0.4206,61
at,br,665,11785.0,0.0,AT5G55090,Brara.C01316,0.1568,0.5333,36
at,br,639,8425.0,0.0,AT5G55090,Brara.B01346,0.1384,0.364,36
at,br,604,875.0,2e-176,AT5G67080,Brara.A02144,0.1497,0.7014,26
at,br,582,5112.0,0.0,AT4G26070,Brara.K00161,0.0741,0.443,49
at,br,537,12079.0,0.0,AT4G26890,Brara.H01537,0.1575,0.5275,48
at,br,491,1104.0,2e-127,AT4G26070,Brara.C01226,0.3986,0.0,49
at,br,468,18954.0,0.0,AT4G29810,Brara.A00760,0.0492,0.5993,62
at,br,465,873.0,0.0,AT4G36950,Brara.A00162,0.1276,0.7421,9
at,br,462,23260.0,0.0,AT4G26890,Brara.A01673,0.1481,0.4346,48
at,br,440,27087.0,0.0,AT3G50310,Brara.I03385,0.1555,0.6372,26
at,br,423,863.0,4e-174,AT3G50310,Brara.G01199,0.1909,0.9446,26
at,br,413,6150.0,3e-82,AT3G46140,Brara.F01821,0.4902,2.2667,63
at,br,389,38891.0,0.0,AT3G15220,Brara.E02618,0.0965,0.3034,24
at,br,389,38891.0,1e-85,AT3G13530,Brara.E02763,0.1244,0.7787,22
at,br,389,38891.0,3e-141,AT3G06230,Brara.E03301,0.154,0.4747,65
at,br,381,783.0,0.0,AT3G15220,Brara.E01546,0.1138,0.5666,24
at,br,357,8025.0,0.0,AT3G07980,Brara.C03238,0.0643,0.385,64
at,br,356,16857.0,0.0,AT3G21220,Brara.C03822,0.0892,1.0735,46
at,br,356,16857.0,0.0,AT3G13530,Brara.C03479,0.0381,0.3483,22
at,br,342,3418.0,6e-180,AT3G50310,Brara.A02144,0.1356,0.7056,26
at,br,340,22367.0,0.0,AT3G21220,Brara.A02782,0.0665,0.9758,46
at,br,340,22367.0,0.0,AT3G13530,Brara.A03256,0.0878,0.3876,22
at,br,257,4228.0,0.0,AT2G30040,Brara.E01316,0.1278,0.5854,25
at,br,251,932.0,0.0,AT2G32510,Brara.E01152,0.113,0.5061,47
at,br,250,9774.0,4e-143,AT2G42550,Brara.E00299,0.2195,0.7607,95
at,br,250,9774.0,2e-88,AT2G41910,Brara.E00256,0.4864,2.443,70
at,br,240,37626.0,7e-83,AT2G41910,Brara.D02552,0.53,1.6659,70
at,br,240,37626.0,0.0,AT2G32510,Brara.D01965,0.1035,0.3989,47
at,br,240,37626.0,0.0,AT2G30040,Brara.D01787,0.1546,0.6219,25
at,br,232,22206.0,0.0,AT2G30040,Brara.C01527,0.1242,0.5899,25
at,br,211,10778.0,0.0,AT1G05100,Brara.J00329,0.0773,0.4137,58
at,br,167,1395.0,2e-127,AT1G32320,Brara.I02616,0.1082,0.4174,66
at,br,155,3061.0,1e-176,AT1G51660,Brara.H00203,0.0984,1.5602,45
at,br,120,11868.0,0.0,AT1G73500,Brara.G02315,0.0528,0.7131,30
at,br,103,14649.0,7e-141,AT1G69220,Brara.G02856,0.1066,0.4729,67
at,br,67,4140.0,0.0,AT1G53165,Brara.E01546,0.0464,0.2371,24
at,br,67,4140.0,6e-167,AT1G51660,Brara.E01621,0.0956,0.8279,45
at,br,59,1761.0,3e-164,AT1G07150,Brara.E01316,0.3323,0.8495,25
at,br,58,2373.0,0.0,AT1G53165,Brara.E02618,0.1392,0.6066,24
at,br,55,2066.0,5e-169,AT1G07150,Brara.D01787,0.3153,0.9661,25
at,br,45,969.0,2e-178,AT1G07150,Brara.C01527,0.2848,0.9414,25
at,br,14,11246.0,1e-126,AT1G73500,Brara.B02095,0.1881,1.2104,30
at,br,14,11246.0,0.0,AT1G69220,Brara.B01842,0.0924,0.3867,67
at,cp,570,1311.0,0.0,AT5G18700,evm.TU.supercontig_16.105,0.1966,1.6332,37
at,cp,480,673.0,4e-128,AT4G36950,evm.TU.supercontig_55.139,0.3208,1.9381,9
at,cp,299,491.0,4e-115,AT3G13530,evm.TU.supercontig_119.45,0.0397,2.1874,22
at,cp,108,1268.0,0.0,AT1G09000,evm.TU.supercontig_48.46,0.2315,1.6066,5
at,fv,396,367.0,0.0,AT3G15220,mrna00986,0.2644,1.4409,24
at,fv,296,790.0,0.0,AT3G06030,mrna05905,0.2809,1.4338,18
at,fv,162,242.0,0.0,AT1G53165,mrna00986,0.2779,1.5125,24
at,fv,146,407.0,0.0,AT1G09000,mrna22552,0.2898,1.6527,5
at,gm,1773,259.0,0.0,AT5G66850,Glyma.17G177900,0.3918,2.2608,3
at,gm,1654,387.0,0.0,AT5G66850,Glyma.11G058300,0.3524,2.4906,3
at,gm,1508,300.0,0.0,AT5G66850,Glyma.05G080900,0.4458,1.7091,3
at,gm,1425,349.0,0.0,AT5G66850,Glyma.01G184000,0.3655,2.5329,3
at,gm,1338,371.0,7e-118,AT4G08470,Glyma.14G165700,0.7377,1.7409,14
at,gm,174,1536.0,0.0,AT1G63700,Glyma.08G015500,0.3111,1.73,12
at,gm,167,362.0,8e-124,AT1G73500,Glyma.07G105700,0.3085,0.0,30
at,gr,1067,261.0,0.0,AT5G66850,Gorai.008G073600,0.3696,1.7845,3
at,gr,826,253.0,1e-122,AT4G08470,Gorai.009G242600,0.6625,1.7652,14
at,gr,743,280.0,2e-120,AT4G08470,Gorai.005G091700,0.7011,1.9261,14
at,mt,643,740.0,0.0,AT5G14720,Medtr6g006770,0.2176,1.7088,1
at,mt,442,420.0,2e-109,AT4G08470,Medtr3g073250,0.6535,1.765,14
at,pt,692,469.0,6e-126,AT4G08470,Potri.005G172200,0.5762,1.9016,14
at,pt,649,614.0,8e-126,AT4G08470,Potri.002G088900,0.5806,2.0641,14
at,pt,231,1190.0,0.0,AT1G09000,Potri.013G022700,0.2768,1.8529,5
at,pt,63,2691.0,0.0,AT1G63700,Potri.003G129000,0.2558,1.7468,12
at,pt,13,2924.0,0.0,AT1G63700,Potri.001G102900,0.2604,1.4795,12
at,rc,535,272.0,5e-86,AT5G14720,29933.m001389,0.3493,1.3752,1
at,rc,434,459.0,3e-110,AT4G36950,30115.m001222,0.3936,1.4746,9
at,rc,299,459.0,0.0,AT3G06030,29844.m003351,0.2349,2.1749,18
at,rc,107,1300.0,0.0,AT1G09000,30128.m008771,0.2497,1.5644,5
at,st,464,442.0,5e-178,AT5G66850,PGSC0003DMC400001454,0.4493,2.8051,3
at,vv,481,615.0,1e-107,AT4G36950,GSVIVT01022117001,0.4266,2.6012,9
at,vv,63,1001.0,4e-72,AT1G73500,GSVIVT01008476001,0.0,0.0,30
ar,at,226,305.0,0.0,scaffold00058.200,AT5G14720,0.2602,1.6361,1
ar,at,37,643.0,0.0,scaffold00009.178,AT1G63700,0.3094,1.914,12
ar,br,27,202.0,2e-52,scaffold00007.127,Brara.E01316,0.8594,0.0,25
ar,cp,212,608.0,9e-170,scaffold00056.131,evm.TU.supercontig_78.29,0.1066,2.549,11
ar,fv,366,303.0,3e-171,scaffold00146.45,mrna12692,0.2314,1.9181,2
ar,fv,246,809.0,0.0,scaffold00058.200,mrna28424,0.2207,1.6853,1
ar,fv,229,833.0,4e-161,scaffold00056.131,mrna11330,0.126,1.5124,11
ar,gm,1003,262.0,4e-179,scaffold00146.45,Glyma.13G106900,0.21,2.5026,2
ar,gm,685,576.0,0.0,scaffold00058.200,Glyma.19G007300,0.2222,1.6074,1
ar,gm,677,423.0,0.0,scaffold00058.200,Glyma.05G006700,0.2152,1.5112,1
ar,gm,659,561.0,0.0,scaffold00057.132,Glyma.15G098800,0.2723,2.7916,23
ar,gm,657,594.0,0.0,scaffold00057.132,Glyma.13G214400,0.269,2.7771,23
ar,gm,133,1084.0,0.0,scaffold00009.178,Glyma.08G015500,0.3369,1.819,12
ar,gr,565,224.0,6e-180,scaffold00146.45,Gorai.009G033800,0.1779,1.8529,2
ar,gr,388,215.0,0.0,scaffold00058.200,Gorai.007G076300,0.2132,1.2703,1
ar,gr,387,340.0,0.0,scaffold00058.200,Gorai.006G030400,0.196,1.4371,1
ar,gr,362,322.0,6e-170,scaffold00056.131,Gorai.013G229600,0.1079,2.5061,11
ar,gr,357,348.0,2e-98,scaffold00056.131,Gorai.001G009700,0.2757,2.1858,11
ar,gr,81,783.0,0.0,scaffold00009.178,Gorai.004G213200,0.2541,1.7928,12
ar,lj,80,411.0,1e-126,scaffold00058.200,chr2.CM0201.110.nd,0.0869,1.0944,1
ar,mt,451,261.0,1e-174,scaffold00146.45,Medtr4g125800,0.2018,4.2182,2
ar,mt,314,700.0,0.0,scaffold00058.200,Medtr6g006770,0.2233,1.6502,1
ar,mt,299,550.0,0.0,scaffold00057.132,Medtr2g020380,0.2737,2.771,23
ar,mt,291,798.0,3e-158,scaffold00056.131,Medtr6g090470,0.1247,1.8986,11
ar,mt,74,1039.0,0.0,scaffold00009.178,Medtr8g098425,0.3438,1.8489,12
ar,pt,721,263.0,0.0,scaffold00146.45,Potri.006G146500,0.1758,2.132,2
ar,pt,481,355.0,0.0,scaffold00058.200,Potri.001G349300,0.2037,1.6376,1
ar,pt,460,666.0,8e-129,scaffold00056.131,Potri.018G050800,0.0,0.0,11
ar,pt,98,1267.0,0.0,scaffold00009.178,Potri.003G129000,0.2761,1.3942,12
ar,pt,93,1056.0,0.0,scaffold00009.178,Potri.001G102900,0.2862,1.4314,12
ar,rc,251,429.0,0.0,scaffold00058.200,29933.m001388,0.1286,1.9201,1
ar,rc,243,1083.0,0.0,scaffold00057.132,29726.m003978,0.2803,2.0203,23
ar,rc,240,882.0,1e-165,scaffold00056.131,29912.m005366,0.1315,2.6056,11
ar,sl,269,656.0,0.0,scaffold00058.200,Solyc02g086790.2,0.211,1.6767,1
ar,sl,249,209.0,6e-56,scaffold00055.138,Solyc02g086790.2,0.9593,2.0554,1
ar,st,58,976.0,0.0,scaffold00009.178,PGSC0003DMC400021570,0.3015,1.5217,12
ar,st,287,705.0,3e-80,scaffold00069.132,PGSC0003DMC400027723,0.0,0.0,4
ar,ta,440,302.0,0.0,scaffold00146.45,Thecc1EG037596,0.1652,2.578,2
ar,ta,290,867.0,0.0,scaffold00058.200,Thecc1EG016893,0.1876,1.2795,1
ar,ta,277,949.0,2e-169,scaffold00056.131,Thecc1EG037760,0.1094,1.8518,11
ar,ta,70,1338.0,0.0,scaffold00009.178,Thecc1EG016276,0.2527,1.5553,12
ar,vv,250,1039.0,3e-170,scaffold00056.131,GSVIVT01015283001,0.101,1.3744,11
ar,vv,260,979.0,0.0,scaffold00057.132,GSVIVT01017819001,0.2407,2.1595,23
ar,vv,263,459.0,0.0,scaffold00058.200,GSVIVT01013739001,0.1745,1.0502,1
ar,vv,265,819.0,0.0,scaffold00058.200,GSVIVT01032461001,0.2353,1.2573,1
ar,zm,229,231.0,5e-144,scaffold00071.8,GRMZM6G513881,0.277,2.7663,98
br,br,359,12065.0,6e-94,Brara.C03479,Brara.E02763,0.1162,0.6191,22
br,br,337,13703.0,0.0,Brara.C01527,Brara.D01787,0.1473,0.4025,25
br,br,317,24033.0,0.0,Brara.B01346,Brara.J00962,0.1186,0.2817,36
br,br,103,3264.0,0.0,Brara.A01673,Brara.H01537,0.1623,0.4017,48
br,br,88,643.0,1e-171,Brara.A02144,Brara.G01199,0.1787,0.7429,26
br,br,41,22209.0,5e-80,Brara.A03256,Brara.E02763,0.1843,0.6197,22
br,br,23,10688.0,3e-45,Brara.A03256,Brara.C03474,0.4001,0.8061,22
br,br,23,10688.0,0.0,Brara.A02782,Brara.C03822,0.1155,0.5947,46
br,br,784,526.0,4e-142,Brara.H00417,Brara.J00546,0.2136,0.6128,99
br,br,718,524.0,1e-178,Brara.G01199,Brara.I03385,0.1635,0.666,26
br,br,546,2640.0,1e-177,Brara.E01621,Brara.H00203,0.1023,0.9276,45
br,br,525,631.0,0.0,Brara.E01546,Brara.E02618,0.1475,0.5581,24
br,br,466,11469.0,0.0,Brara.D01787,Brara.E01316,0.1829,0.4619,25
br,br,462,602.0,0.0,Brara.D01965,Brara.E01152,0.0778,0.2731,47
br,br,457,5718.0,4e-178,Brara.D02552,Brara.E00256,0.1249,0.4683,70
br,br,449,973.0,5e-123,Brara.C01226,Brara.K00161,0.3962,0.0,49
br,br,440,23370.0,0.0,Brara.C01316,Brara.J00962,0.1196,0.3188,36
br,br,440,23370.0,0.0,Brara.C00843,Brara.J01700,0.0471,0.2819,37
br,br,362,1889.0,0.0,Brara.C01527,Brara.E01316,0.1034,0.3789,25
br,br,250,4835.0,2e-130,Brara.B02095,Brara.G02315,0.1568,0.7773,30
br,br,240,7793.0,1e-156,Brara.B01842,Brara.G02856,0.1304,0.3924,67
br,br,228,16856.0,3e-143,Brara.B02800,Brara.F03719,0.1684,0.5101,100
br,br,181,20401.0,0.0,Brara.B01346,Brara.C01316,0.1072,0.2905,36
br,br,130,1272.0,0.0,Brara.A02144,Brara.I03385,0.0818,0.3011,26
br,cp,963,844.0,5e-124,Brara.J01246,evm.TU.supercontig_2.407,0.3108,1.6139,21
br,cp,953,1149.0,0.0,Brara.J01700,evm.TU.supercontig_16.105,0.2059,1.676,37
br,cp,563,923.0,0.0,Brara.F00568,evm.TU.supercontig_48.46,0.2206,1.4254,5
br,cp,409,448.0,1e-41,Brara.E02763,evm.TU.supercontig_119.45,0.0,0.0,22
br,cp,246,664.0,0.0,Brara.C00843,evm.TU.supercontig_16.105,0.2292,1.718,37
br,cp,226,325.0,1e-117,Brara.C03479,evm.TU.supercontig_119.45,0.0485,1.9291,22
br,cp,72,446.0,6e-117,Brara.A00162,evm.TU.supercontig_55.139,0.3714,1.524,9
br,cp,6,286.0,1e-105,Brara.A03256,evm.TU.supercontig_119.45,0.0758,2.2953,22
br,fv,973,679.0,5e-110,Brara.J01246,mrna07940,0.3441,1.9298,21
br,fv,796,225.0,6e-30,Brara.H00282,mrna05347,0.851,3.3536,101
br,fv,614,245.0,0.0,Brara.F00568,mrna22552,0.3058,1.5225,5
br,fv,515,327.0,0.0,Brara.E02618,mrna00986,0.2877,1.3939,24
br,fv,493,244.0,0.0,Brara.E03316,mrna22552,0.3548,1.8819,5
br,gm,1283,721.0,1e-108,Brara.J01246,Glyma.18G060900,0.3407,1.6366,21
br,gm,1263,568.0,2e-114,Brara.J01246,Glyma.14G195300,0.3841,2.1677,21
br,gm,1237,559.0,4e-104,Brara.J01246,Glyma.11G170000,0.3668,1.7075,21
br,gm,1182,660.0,3e-112,Brara.J01246,Glyma.02G228300,0.3708,2.3925,21
br,gm,1080,686.0,0.0,Brara.I01384,Glyma.08G015500,0.3202,1.7939,12
br,gm,806,220.0,0.0,Brara.G01216,Glyma.05G080900,0.4183,2.8502,3
br,gr,407,210.0,0.0,Brara.G01216,Gorai.008G073600,0.3598,1.9168,3
br,gr,405,204.0,0.0,Brara.G01216,Gorai.007G053300,0.3601,1.8472,3
br,gr,375,372.0,3e-176,Brara.G01216,Gorai.011G104700,0.3348,2.2094,3
br,pt,963,1124.0,0.0,Brara.I01384,Potri.003G129000,0.2639,1.9276,12
br,pt,927,957.0,0.0,Brara.I01384,Potri.001G102900,0.2619,1.7758,12
br,pt,694,223.0,0.0,Brara.F00568,Potri.013G022700,0.2878,2.268,5
br,rc,353,300.0,3e-24,Brara.D01145,30131.m006991,0.7295,1.8027,102
br,rc,351,228.0,7e-28,Brara.D02471,30131.m007155,0.8877,3.6573,103
br,rc,67,298.0,1e-93,Brara.A00162,30115.m001222,0.4385,2.7068,9
br,st,246,213.0,3e-167,Brara.G01216,PGSC0003DMC400001454,0.4236,3.4213,3
br,st,245,737.0,1e-165,Brara.G01216,PGSC0003DMC400017816,0.0,0.0,3
br,ta,12,2415.0,4e-111,Brara.A00162,Thecc1EG000635,0.4074,0.0,9
br,vv,106,1195.0,2e-86,Brara.A00162,GSVIVT01022117001,0.4901,2.7717,9
cp,fv,497,299.0,3e-42,evm.TU.supercontig_90.14,mrna13903,0.3611,1.8684,16
cp,fv,452,846.0,0.0,evm.TU.supercontig_78.29,mrna11330,0.0487,1.4244,11
cp,fv,338,2313.0,0.0,evm.TU.supercontig_48.46,mrna22552,0.1647,1.0111,5
cp,fv,317,618.0,7e-162,evm.TU.supercontig_42.153,mrna17648,0.1863,1.393,15
cp,fv,266,2107.0,4e-100,evm.TU.supercontig_3.359,mrna09341,0.3606,1.9992,13
cp,fv,222,382.0,8e-105,evm.TU.supercontig_214.18,mrna32511,0.2966,1.1971,31
cp,fv,194,355.0,1e-134,evm.TU.supercontig_2.407,mrna07940,0.3838,2.028,21
cp,fv,36,238.0,0.0,evm.TU.supercontig_108.61,mrna28477,0.0877,2.1088,20
cp,gm,1536,339.0,2e-46,evm.TU.supercontig_90.14,Glyma.01G015800,0.4005,1.1649,16
cp,gm,1502,390.0,4e-114,evm.TU.supercontig_87.93,Glyma.13G309900,0.4323,1.0786,6
cp,gm,1500,386.0,5e-116,evm.TU.supercontig_87.93,Glyma.12G192500,0.4256,1.111,6
cp,gm,1499,472.0,5e-125,evm.TU.supercontig_87.93,Glyma.12G097200,0.3183,1.292,6
cp,gm,1495,430.0,2e-122,evm.TU.supercontig_87.93,Glyma.06G307600,0.3511,1.1615,6
cp,gm,1376,324.0,4e-23,evm.TU.supercontig_74.1,Glyma.01G220700,0.5115,1.582,31
cp,gm,1300,854.0,2e-145,evm.TU.supercontig_64.9,Glyma.17G245300,0.3759,1.3316,10
cp,gm,1299,855.0,2e-145,evm.TU.supercontig_64.9,Glyma.14G080100,0.3346,1.45,10
cp,gm,1291,854.0,1e-149,evm.TU.supercontig_64.9,Glyma.06G036400,0.3214,1.2257,10
cp,gm,1287,855.0,4e-149,evm.TU.supercontig_64.9,Glyma.04G036300,0.3136,1.4,10
cp,gm,1259,464.0,0.0,evm.TU.supercontig_6.379,Glyma.17G177900,0.3374,1.3479,3
cp,gm,1244,515.0,0.0,evm.TU.supercontig_6.379,Glyma.11G058300,0.2939,1.3329,3
