SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
al,sl,175,306.0,0.0,16042745,Solyc08g008410.2,0.0,0.0,1
al,sl,174,2314.0,0.0,16042745,Solyc08g082750.2,0.3458,3.6481,1
al,sl,146,2239.0,0.0,16039967,Solyc04g082480.2,0.0,0.0,2
al,sl,40,1948.0,0.0,16053600,Solyc04g082480.2,0.3958,3.2847,2
al,st,42,2513.0,0.0,16053600,PGSC0003DMC400017484,0.3901,3.2657,2
al,st,142,2919.0,0.0,16039967,PGSC0003DMC400017484,0.3864,-1.0,2
al,st,170,2018.0,0.0,16042745,PGSC0003DMC400021691,0.2998,2.191,1
al,st,171,383.0,2e-138,16042745,PGSC0003DMC400010272,0.3639,-1.0,1
al,ta,160,2918.0,0.0,16039967,Thecc1EG034391,0.3421,2.1607,2
al,ta,134,2989.0,0.0,16042745,Thecc1EG016510,0.2442,2.1077,1
al,ta,91,2842.0,0.0,16053600,Thecc1EG034391,0.3332,2.5343,2
al,vv,68,2020.0,0.0,16053600,GSVIVT01013370001,0.3348,2.5963,2
al,vv,176,2109.0,0.0,16039967,GSVIVT01013370001,0.3556,1.7636,2
al,vv,187,2062.0,7e-108,16042745,GSVIVT01019599001,0.2253,1.9683,1
al,vv,376,1441.0,4e-171,16062828,GSVIVT01038090001,0.4528,2.3767,4
al,vv,486,1591.0,9e-164,16064498,GSVIVT01038090001,0.439,3.6308,4
al,vv,712,2199.0,2e-77,16051969,GSVIVT01023886001,0.5044,-1.0,3
at,at,151,3901.0,0.0,AT2G17150,AT4G35270,0.1485,0.6122,6
at,at,131,11047.0,0.0,AT2G43500,AT3G59580,0.1634,0.7446,4
at,at,0,7500.0,0.0,AT1G20640,AT1G76350,0.1464,0.8476,20
at,br,583,829.0,0.0,AT4G35270,Brara.K00300,0.0785,0.4526,6
at,br,516,856.0,9e-98,AT4G35270,Brara.F02565,0.2026,0.6301,6
at,br,515,1221.0,0.0,AT4G38340,Brara.F03918,0.1909,0.4443,3
at,br,468,18954.0,0.0,AT4G35270,Brara.A00305,0.0757,0.4954,6
at,br,462,23260.0,0.0,AT4G24020,Brara.A01407,0.0327,0.3576,8
at,br,421,11963.0,0.0,AT3G59580,Brara.G01851,0.099,0.4606,4
at,br,378,2024.0,0.0,AT3G59580,Brara.E00362,0.194,0.8909,4
at,br,371,2094.0,0.0,AT3G59580,Brara.D02637,0.2007,0.8125,4
at,br,320,379.0,0.0,AT2G17150,Brara.K00300,0.1932,0.8194,6
at,br,266,1713.0,0.0,AT2G43500,Brara.G01851,0.1919,0.888,4
at,br,261,2088.0,1e-116,AT2G17150,Brara.F02565,0.1437,0.3435,6
at,br,250,9774.0,0.0,AT2G43500,Brara.E00362,0.1195,0.4339,4
at,br,240,37626.0,0.0,AT2G43500,Brara.D02637,0.1042,0.4495,4
at,br,226,1924.0,0.0,AT2G17150,Brara.A00305,0.1648,0.8745,6
at,cp,440,480.0,8e-102,AT4G38340,evm.TU.supercontig_20.207,0.7665,2.812,3
at,fv,108,256.0,0.0,AT1G64530,mrna25113,0.2995,2.4236,1
at,sl,420,668.0,7e-80,AT4G38340,Solyc01g112190.2,0.0,0.0,3
at,sl,372,274.0,0.0,AT3G59580,Solyc08g013900.2,0.4555,2.0049,4
at,sl,148,658.0,0.0,AT1G64530,Solyc08g008410.2,0.0,0.0,1
at,sl,145,2612.0,0.0,AT1G64530,Solyc08g082750.2,0.0,0.0,1
at,st,121,378.0,7e-164,AT1G64530,PGSC0003DMC400010272,0.0,0.0,1
at,st,118,1703.0,3e-163,AT1G64530,PGSC0003DMC400021690,0.0,0.0,1
at,ta,54,3120.0,0.0,AT1G64530,Thecc1EG016510,0.2584,2.506,1
at,vv,462,1676.0,1e-85,AT4G38340,GSVIVT01023886001,0.5489,3.6504,3
at,vv,335,1268.0,0.0,AT3G59580,GSVIVT01038090001,0.0,0.0,4
at,vv,220,1163.0,0.0,AT2G43500,GSVIVT01038090001,0.4277,2.4491,4
at,vv,112,1662.0,4e-130,AT1G64530,GSVIVT01019599001,0.2229,1.8754,1
ar,at,251,338.0,0.0,scaffold00066.150,AT3G59580,0.5258,2.3659,4
ar,at,247,330.0,6e-179,scaffold00066.150,AT2G43500,0.5288,2.5259,4
ar,cp,179,878.0,7e-41,scaffold00044.190,evm.TU.supercontig_26.187,0.0,0.0,2
ar,gm,545,761.0,2e-30,scaffold00044.190,Glyma.06G017800,0.5922,3.4901,2
ar,gm,544,720.0,4e-32,scaffold00044.190,Glyma.04G017400,0.596,2.9314,2
ar,gr,323,752.0,2e-35,scaffold00044.190,Gorai.002G115800,0.0,0.0,2
ar,mt,245,758.0,2e-30,scaffold00044.190,Medtr3g115400,0.5878,3.6248,2
ar,pt,16,344.0,5e-178,scaffold00001.1,Potri.005G251700,0.4495,2.7614,12
ar,pt,5,304.0,2e-173,scaffold00001.1,Potri.002G009700,0.4303,2.7752,12
ar,rc,199,1025.0,6e-41,scaffold00044.190,30170.m014365,0.5224,0.0,2
ar,sl,221,718.0,2e-26,scaffold00044.190,Solyc04g082480.2,0.5996,2.1538,2
ar,st,204,757.0,2e-30,scaffold00044.190,PGSC0003DMC400017484,0.0,0.0,2
ar,ta,234,1042.0,2e-36,scaffold00044.190,Thecc1EG034391,0.494,0.0,2
ar,vv,207,1083.0,1e-27,scaffold00044.190,GSVIVT01013370001,0.0,0.0,2
br,br,60,754.0,3e-101,Brara.A00305,Brara.F02565,0.2128,0.9233,6
br,br,688,5732.0,0.0,Brara.G01093,Brara.H02321,0.1033,0.4048,16
br,br,673,275.0,2e-96,Brara.F02565,Brara.K00300,0.2722,0.9003,6
br,br,622,7666.0,0.0,Brara.F01471,Brara.H02321,0.0802,0.4368,16
br,br,607,1208.0,0.0,Brara.F01471,Brara.G01093,0.0723,0.4003,16
br,br,539,1796.0,0.0,Brara.E00362,Brara.G01851,0.2525,1.1496,4
br,br,479,1637.0,0.0,Brara.D02637,Brara.G01851,0.2406,0.9587,4
br,br,457,5718.0,0.0,Brara.D02637,Brara.E00362,0.1505,0.3949,4
br,br,164,1350.0,0.0,Brara.A01407,Brara.K00735,0.0387,0.3635,8
br,br,157,630.0,0.0,Brara.A00305,Brara.K00300,0.0787,0.3898,6
br,cp,631,1344.0,0.0,Brara.G03430,evm.TU.supercontig_26.187,0.3439,2.3334,2
br,cp,529,267.0,2e-94,Brara.F03918,evm.TU.supercontig_20.207,0.6869,2.9838,3
br,fv,871,271.0,0.0,Brara.I01314,mrna25113,0.3042,0.0,1
br,mt,489,1449.0,0.0,Brara.G03430,Medtr3g115400,0.4297,0.0,2
br,rc,804,574.0,0.0,Brara.I01314,30068.m002527,0.2903,2.1433,1
br,rc,643,3568.0,0.0,Brara.G03430,30170.m014365,0.3672,3.3807,2
br,sl,816,486.0,0.0,Brara.I01314,Solyc08g008410.2,0.3266,4.3254,1
br,sl,815,1622.0,0.0,Brara.I01314,Solyc08g082750.2,0.0,0.0,1
br,sl,601,2077.0,0.0,Brara.G03430,Solyc04g082480.2,0.0,0.0,2
br,ta,1065,2157.0,0.0,Brara.I01314,Thecc1EG016510,0.2639,2.1752,1
br,ta,849,2883.0,0.0,Brara.G03430,Thecc1EG034391,0.3507,2.5647,2
br,vv,978,1106.0,4e-125,Brara.I01314,GSVIVT01019599001,0.2307,1.9677,1
br,vv,783,525.0,0.0,Brara.G01851,GSVIVT01038090001,0.0,0.0,4
br,vv,751,1784.0,0.0,Brara.G03430,GSVIVT01013370001,0.374,2.0314,2
br,vv,645,872.0,7e-80,Brara.F03918,GSVIVT01023886001,0.0,0.0,3
br,vv,503,814.0,0.0,Brara.E00362,GSVIVT01038090001,0.0,0.0,4
br,vv,403,319.0,7e-119,Brara.D02637,GSVIVT01038090001,0.0,0.0,4
cp,gm,752,2438.0,0.0,evm.TU.supercontig_26.187,Glyma.06G017800,0.3091,1.0213,2
cp,gm,749,2479.0,0.0,evm.TU.supercontig_26.187,Glyma.04G017400,0.3178,1.0156,2
cp,gr,1021,467.0,0.0,evm.TU.supercontig_9.317,Gorai.005G126000,0.2279,1.0783,5
cp,gr,1020,630.0,0.0,evm.TU.supercontig_9.317,Gorai.005G013500,0.2579,1.2711,5
cp,gr,1010,1015.0,0.0,evm.TU.supercontig_9.317,Gorai.011G138700,0.2311,1.0251,5
cp,gr,479,1939.0,0.0,evm.TU.supercontig_26.187,Gorai.009G187500,0.2709,1.0102,2
cp,gr,471,1635.0,0.0,evm.TU.supercontig_26.187,Gorai.002G115800,0.2244,1.0178,2
cp,gr,406,786.0,0.0,evm.TU.supercontig_20.207,Gorai.008G041100,0.1938,0.896,3
cp,gr,403,1148.0,0.0,evm.TU.supercontig_20.207,Gorai.005G259100,0.3694,1.8394,3
cp,gr,400,1294.0,0.0,evm.TU.supercontig_20.207,Gorai.002G206700,0.1978,1.0237,3
cp,lj,86,312.0,0.0,evm.TU.supercontig_26.187,chr1.CM0178.280.nc,0.3381,1.037,2
cp,mt,316,2198.0,0.0,evm.TU.supercontig_26.187,Medtr3g115400,0.3369,1.123,2
cp,pt,425,391.0,0.0,evm.TU.supercontig_20.207,Potri.009G166400,0.3349,1.0487,3
cp,rc,264,3072.0,0.0,evm.TU.supercontig_26.187,30170.m014365,0.2456,1.087,2
cp,rc,222,273.0,1e-169,evm.TU.supercontig_20.207,30122.m000341,0.389,1.2012,3
cp,rc,534,273.0,0.0,evm.TU.supercontig_9.317,30000.m000371,0.2311,1.3154,5
cp,sl,302,2119.0,0.0,evm.TU.supercontig_26.187,Solyc04g082480.2,0.3065,1.3966,2
cp,sl,256,1440.0,1e-177,evm.TU.supercontig_20.207,Solyc01g112190.2,0.3571,1.3432,3
cp,st,275,2373.0,0.0,evm.TU.supercontig_26.187,PGSC0003DMC400017484,0.316,1.3311,2
cp,ta,527,2100.0,0.0,evm.TU.supercontig_9.317,Thecc1EG019949,0.1808,0.8396,5
cp,ta,275,3417.0,0.0,evm.TU.supercontig_26.187,Thecc1EG034391,0.2161,0.8875,2
cp,ta,227,1951.0,0.0,evm.TU.supercontig_20.207,Thecc1EG006453,0.1659,0.8462,3
cp,vv,272,2545.0,0.0,evm.TU.supercontig_26.187,GSVIVT01013370001,0.2168,1.0191,2
cp,vv,234,1432.0,0.0,evm.TU.supercontig_20.207,GSVIVT01023886001,0.249,1.1359,3
fv,gm,802,233.0,0.0,mrna10914,Glyma.06G017800,0.2964,1.1867,2
fv,gr,564,290.0,0.0,mrna25113,Gorai.004G131700,0.2412,1.0409,1
fv,gr,556,288.0,0.0,mrna25113,Gorai.003G074300,0.2448,1.0655,1
fv,pt,534,620.0,0.0,mrna25113,Potri.003G143000,0.2232,0.8865,1
fv,pt,504,701.0,0.0,mrna25113,Potri.001G087900,0.2216,0.8638,1
fv,rc,314,660.0,0.0,mrna25113,30068.m002527,0.2299,0.9755,1
fv,sl,371,622.0,0.0,mrna25113,Solyc08g082750.2,0.3045,1.4045,1
fv,st,377,766.0,0.0,mrna25113,PGSC0003DMC400021690,0.3028,1.4204,1
fv,ta,302,382.0,0.0,mrna25113,Thecc1EG016510,0.2061,0.8949,1
fv,vv,337,693.0,2e-125,mrna25113,GSVIVT01019599001,0.2137,1.312,1
gm,gm,253,12961.0,0.0,Glyma.02G311000,Glyma.14G001600,0.1216,0.3231,9
gm,gm,437,31732.0,0.0,Glyma.04G000600,Glyma.06G000400,0.0845,0.2015,23
gm,gm,437,31732.0,0.0,Glyma.04G017400,Glyma.06G017800,0.0398,0.1088,2
gm,gm,999,2293.0,0.0,Glyma.09G137000,Glyma.10G234100,0.1573,0.4863,7
gm,gm,1035,8316.0,0.0,Glyma.09G137000,Glyma.16G182400,0.0382,0.097,7
gm,gm,1066,2055.0,0.0,Glyma.09G137000,Glyma.20G160200,0.1634,0.5198,7
gm,gm,1121,2264.0,0.0,Glyma.10G234100,Glyma.16G182400,0.1616,0.4424,7
gm,gm,1157,35199.0,0.0,Glyma.10G234100,Glyma.20G160200,0.0313,0.1202,7
gm,gm,1174,14670.0,0.0,Glyma.11G125500,Glyma.12G050100,0.0435,0.1421,11
gm,gm,1329,13713.0,0.0,Glyma.13G346300,Glyma.15G027900,0.0355,0.1161,10
gm,gm,1452,2034.0,0.0,Glyma.16G182400,Glyma.20G160200,0.1686,0.4757,7
gm,lj,733,703.0,0.0,Glyma.15G027900,chr3.CM0106.760.nc,0.1543,0.3209,10
gm,lj,695,544.0,9e-114,Glyma.14G001600,chr2.CM0102.390.nc,0.2707,0.9516,9
gm,lj,638,662.0,0.0,Glyma.13G346300,chr3.CM0106.760.nc,0.1575,0.3472,10
gm,lj,610,437.0,0.0,Glyma.12G050100,chr3.LjT23H01.20.nc,0.1442,0.3681,11
gm,lj,554,356.0,0.0,Glyma.11G125500,chr3.LjT23H01.20.nc,0.1438,0.3968,11
gm,lj,265,394.0,0.0,Glyma.06G017800,chr1.CM0178.280.nc,0.1335,0.4119,2
gm,lj,173,394.0,0.0,Glyma.04G017400,chr1.CM0178.280.nc,0.129,0.4025,2
gm,lj,71,464.0,0.0,Glyma.02G311000,chr2.CM0102.390.nc,0.2557,0.9948,9
gm,mt,1059,20317.0,0.0,Glyma.20G160200,Medtr1g100970,0.1065,0.4423,7
gm,mt,859,1314.0,0.0,Glyma.16G182400,Medtr1g100970,0.1927,0.5906,7
gm,mt,827,9373.0,0.0,Glyma.15G027900,Medtr2g099350,0.1551,0.3845,10
gm,mt,812,13651.0,3e-83,Glyma.14G001600,Medtr5g099060,0.2753,1.2255,9
gm,mt,705,9199.0,0.0,Glyma.13G346300,Medtr2g099350,0.1491,0.4057,10
gm,mt,673,11648.0,0.0,Glyma.12G050100,Medtr4g068000,0.1967,0.5466,11
gm,mt,623,6652.0,0.0,Glyma.11G125500,Medtr4g068000,0.2082,0.6005,11
gm,mt,543,22949.0,0.0,Glyma.10G234100,Medtr1g100970,0.1045,0.4483,7
gm,mt,486,1387.0,0.0,Glyma.09G137000,Medtr1g100970,0.1753,0.6917,7
gm,mt,305,7110.0,0.0,Glyma.06G017800,Medtr3g115400,0.1435,0.5291,2
gm,mt,212,7355.0,0.0,Glyma.04G017400,Medtr3g115400,0.1347,0.5045,2
gm,rc,330,9601.0,0.0,Glyma.04G017400,30170.m014365,0.3372,1.2292,2
gm,rc,485,9559.0,0.0,Glyma.06G017800,30170.m014365,0.3266,1.4482,2
gm,sl,447,6826.0,0.0,Glyma.06G017800,Solyc04g082480.2,0.3851,1.6301,2
gm,sl,287,6943.0,0.0,Glyma.04G017400,Solyc04g082480.2,0.3859,1.6786,2
gm,ta,425,7820.0,0.0,Glyma.06G017800,Thecc1EG034391,0.31,1.2406,2
gm,ta,277,8018.0,0.0,Glyma.04G017400,Thecc1EG034391,0.3164,1.1174,2
gm,vv,265,2204.0,0.0,Glyma.04G017400,GSVIVT01013370001,0.2608,1.2307,2
gm,vv,420,2203.0,0.0,Glyma.06G017800,GSVIVT01013370001,0.2548,1.2734,2
gr,gr,219,1892.0,0.0,Gorai.002G206700,Gorai.005G259100,0.175,0.6657,3
gr,gr,262,1224.0,0.0,Gorai.002G206700,Gorai.008G041100,0.1101,0.4365,3
gr,gr,269,2183.0,0.0,Gorai.002G115800,Gorai.009G187500,0.1469,0.3893,2
gr,gr,325,325.0,0.0,Gorai.003G074300,Gorai.004G131700,0.1131,0.4785,1
gr,gr,420,412.0,0.0,Gorai.004G131700,Gorai.006G206500,0.1431,0.5047,1
gr,gr,500,476.0,0.0,Gorai.005G126000,Gorai.011G138700,0.1577,0.4803,5
gr,gr,542,3204.0,0.0,Gorai.005G259100,Gorai.008G041100,0.1883,0.7346,3
gr,lj,116,300.0,0.0,Gorai.002G115800,chr1.CM0178.280.nc,0.3707,1.398,2
gr,mt,727,2285.0,0.0,Gorai.009G187500,Medtr3g115400,0.3825,1.3582,2
gr,mt,298,955.0,0.0,Gorai.002G115800,Medtr3g115400,0.3685,1.4427,2
gr,rc,413,5126.0,0.0,Gorai.002G115800,30170.m014365,0.2723,1.018,2
gr,rc,448,479.0,0.0,Gorai.003G074300,30068.m002527,0.2147,0.8623,1
gr,rc,531,1216.0,0.0,Gorai.004G131700,30068.m002527,0.208,0.9457,1
gr,rc,1071,10629.0,0.0,Gorai.009G187500,30170.m014365,0.3147,0.9824,2
gr,sl,820,9683.0,0.0,Gorai.009G187500,Solyc04g082480.2,0.3577,1.3394,2
gr,sl,696,842.0,0.0,Gorai.008G041100,Solyc01g112190.2,0.33,1.6959,3
gr,sl,570,397.0,0.0,Gorai.006G206500,Solyc08g008410.2,0.325,1.745,1
gr,sl,569,850.0,0.0,Gorai.006G206500,Solyc08g082750.2,0.3037,1.6402,1
gr,sl,470,2495.0,0.0,Gorai.005G259100,Solyc01g112190.2,0.3855,2.8341,3
gr,sl,448,1313.0,0.0,Gorai.004G131700,Solyc08g082750.2,0.286,1.4311,1
gr,sl,386,285.0,0.0,Gorai.003G074300,Solyc08g082750.2,0.2736,1.4171,1
gr,sl,304,3361.0,0.0,Gorai.002G115800,Solyc04g082480.2,0.3286,1.4862,2
gr,sl,284,1288.0,0.0,Gorai.002G206700,Solyc01g112190.2,0.317,1.6786,3
gr,ta,831,8166.0,0.0,Gorai.009G187500,Thecc1EG034391,0.1461,0.3788,2
gr,ta,713,8336.0,0.0,Gorai.008G041100,Thecc1EG006453,0.0895,0.3028,3
gr,ta,567,3123.0,0.0,Gorai.006G206500,Thecc1EG016510,0.103,0.3802,1
gr,ta,523,870.0,0.0,Gorai.005G126000,Thecc1EG019949,0.099,0.3751,5
gr,ta,522,5465.0,0.0,Gorai.005G013500,Thecc1EG019949,0.1103,0.4061,5
gr,ta,507,5734.0,0.0,Gorai.005G259100,Thecc1EG006453,0.1391,0.6318,3
gr,ta,440,2105.0,0.0,Gorai.004G131700,Thecc1EG016510,0.0845,0.3457,1
gr,ta,360,4715.0,0.0,Gorai.002G115800,Thecc1EG034391,0.1101,0.3924,2
gr,ta,324,5030.0,0.0,Gorai.002G206700,Thecc1EG006453,0.0794,0.3685,3
gr,ta,152,5985.0,0.0,Gorai.011G138700,Thecc1EG019949,0.1105,0.3122,5
gr,vv,336,2030.0,0.0,Gorai.002G115800,GSVIVT01013370001,0.2305,1.1419,2
gr,vv,353,225.0,0.0,Gorai.002G206700,GSVIVT01023886001,0.219,1.0194,3
gr,vv,409,492.0,1e-130,Gorai.003G074300,GSVIVT01019599001,0.2114,0.8794,1
gr,vv,493,791.0,2e-129,Gorai.004G131700,GSVIVT01019599001,0.1975,0.9263,1
gr,vv,575,220.0,0.0,Gorai.005G259100,GSVIVT01023886001,0.2958,1.2865,3
gr,vv,908,1565.0,0.0,Gorai.009G187500,GSVIVT01013370001,0.259,1.0671,2
lj,mt,243,396.0,0.0,chr3.LjT23H01.20.nc,Medtr4g068000,0.1579,0.518,11
lj,mt,192,702.0,0.0,chr3.CM0106.760.nc,Medtr2g099350,0.1645,0.396,10
lj,mt,141,418.0,0.0,chr2.CM0102.390.nc,Medtr5g099060,0.3062,1.1614,9
lj,mt,72,433.0,0.0,chr1.CM0178.280.nc,Medtr3g115400,0.144,0.4465,2
lj,rc,60,390.0,0.0,chr1.CM0178.280.nc,30170.m014365,0.3512,1.2369,2
lj,sl,27,312.0,0.0,chr1.CM0178.280.nc,Solyc04g082480.2,0.3753,1.4326,2
lj,st,38,382.0,0.0,chr1.CM0178.280.nc,PGSC0003DMC400017484,0.3717,1.483,2
lj,ta,46,391.0,0.0,chr1.CM0178.280.nc,Thecc1EG034391,0.3458,1.2271,2
lj,vv,69,310.0,0.0,chr1.CM0178.280.nc,GSVIVT01013370001,0.2885,1.3083,2
mt,rc,275,5320.0,0.0,Medtr3g115400,30170.m014365,0.3485,1.5228,2
mt,st,201,3201.0,0.0,Medtr3g115400,PGSC0003DMC400017484,0.387,1.6807,2
mt,ta,241,5192.0,0.0,Medtr3g115400,Thecc1EG034391,0.3457,1.3764,2
mt,vv,220,1952.0,0.0,Medtr3g115400,GSVIVT01013370001,0.2822,1.3004,2
os,zm,506,1371.0,0.0,LOC_Os09g37710,GRMZM2G053298,0.1273,0.6891,14
os,zm,487,6413.0,0.0,LOC_Os09g37710,GRMZM2G048582,0.1295,0.6867,14
os,zm,11,2683.0,0.0,LOC_Os01g13540,GRMZM2G475305,0.106,0.6887,17
os,zm,193,8084.0,2e-132,LOC_Os02g04340,GRMZM2G042278,0.3179,0.6019,24
os,zm,223,11487.0,0.0,LOC_Os03g03900,GRMZM2G109509,0.1522,0.5407,21
os,zm,275,9651.0,0.0,LOC_Os04g41850,GRMZM2G105004,0.1857,0.7662,15
os,zm,291,12312.0,0.0,LOC_Os04g41850,GRMZM2G031398,0.2102,0.79,15
os,zm,333,734.0,1e-27,LOC_Os05g10380,GRMZM2G176655,1.3269,0.0,25
ph,ph,260,256.0,0.0,Phpat.009G056200,Phpat.015G039100,0.1399,0.5647,26
ph,ph,290,340.0,0.0,Phpat.012G005700,Phpat.017G013700,0.1267,0.9845,27
ph,ph,354,200.0,0.0,Phpat.019G007300,Phpat.022G023100,0.2489,0.5437,28
pt,pt,594,312.0,0.0,Potri.017G018500,Potri.T078200,0.0102,0.0209,13
pt,pt,594,312.0,0.0,Potri.017G018600,Potri.T078300,0.0006,0.002,29
pt,pt,590,300.0,7e-21,Potri.017G018500,Potri.017G021100,1.1972,3.0011,13
pt,pt,418,6584.0,0.0,Potri.007G133400,Potri.017G018500,0.0769,0.1855,13
pt,pt,261,15709.0,8e-25,Potri.004G205500,Potri.009G166300,0.3415,0.9699,22
pt,pt,247,394.0,8e-12,Potri.004G205400,Potri.005G251700,0.0,0.0,12
pt,pt,147,27640.0,0.0,Potri.002G009700,Potri.005G251700,0.0878,0.2113,12
pt,pt,140,356.0,1e-13,Potri.002G009700,Potri.004G205400,0.0,0.0,12
pt,pt,51,18500.0,0.0,Potri.001G293300,Potri.009G087500,0.1167,0.1685,18
pt,pt,21,42231.0,0.0,Potri.001G087900,Potri.003G143000,0.0744,0.2285,1
pt,rc,634,237.0,3e-108,Potri.009G087500,29812.m000200,0.5059,1.0997,18
pt,rc,253,1343.0,0.0,Potri.003G143000,30068.m002527,0.1456,0.5688,1
pt,rc,97,1576.0,0.0,Potri.001G087900,30068.m002527,0.1394,0.5403,1
pt,rc,57,237.0,3e-115,Potri.001G293300,29812.m000200,0.3276,0.6859,18
pt,sl,226,721.0,0.0,Potri.003G143000,Solyc08g008410.2,0.2899,1.3409,1
pt,sl,224,5693.0,0.0,Potri.003G143000,Solyc08g082750.2,0.2777,1.3555,1
pt,sl,80,1422.0,0.0,Potri.001G087900,Solyc08g008410.2,0.2627,1.3365,1
pt,sl,79,6242.0,0.0,Potri.001G087900,Solyc08g082750.2,0.2633,1.3805,1
pt,st,203,3499.0,0.0,Potri.003G143000,PGSC0003DMC400021690,0.2783,1.2457,1
pt,st,67,3621.0,0.0,Potri.001G087900,PGSC0003DMC400021690,0.2638,1.34,1
pt,ta,824,1421.0,3e-27,Potri.017G020200,Thecc1EG019949,0.6496,1.5802,5
pt,ta,183,8064.0,0.0,Potri.003G143000,Thecc1EG016510,0.1695,0.7688,1
pt,vv,213,3943.0,3e-135,Potri.003G143000,GSVIVT01019599001,0.194,0.9565,1
pt,vv,70,4179.0,8e-138,Potri.001G087900,GSVIVT01019599001,0.1883,0.959,1
rc,sl,584,12480.0,0.0,30170.m014365,Solyc04g082480.2,0.3304,1.4746,2
rc,sl,459,546.0,0.0,30068.m002527,Solyc08g008410.2,0.2932,1.5337,1
rc,sl,458,1610.0,0.0,30068.m002527,Solyc08g082750.2,0.2757,1.4107,1
rc,st,474,1832.0,0.0,30068.m002527,PGSC0003DMC400021690,0.2734,1.3845,1
rc,st,476,300.0,0.0,30068.m002527,PGSC0003DMC400010272,0.2984,1.5269,1
rc,ta,558,12181.0,0.0,30170.m014365,Thecc1EG034391,0.2665,0.8578,2
rc,ta,446,545.0,0.0,30068.m002527,Thecc1EG016510,0.1739,0.8004,1
rc,ta,419,354.0,0.0,30000.m000371,Thecc1EG019949,0.1764,1.0378,5
rc,vv,481,3089.0,3e-109,30068.m002527,GSVIVT01019599001,0.2007,0.9008,1
rc,vv,609,4555.0,0.0,30170.m014365,GSVIVT01013370001,0.2263,1.0904,2
sl,sl,330,2859.0,0.0,Solyc08g008410.2,Solyc08g082750.2,0.1508,0.5789,1
sl,st,562,315.0,0.0,Solyc11g045350.1,PGSC0003DMC400023258,0.0257,0.1107,30
sl,st,561,371.0,3e-17,Solyc11g062210.1,PGSC0003DMC400024097,0.8614,1.3068,19
sl,st,555,798.0,8e-19,Solyc11g062210.1,PGSC0003DMC400055536,0.3435,0.5071,19
sl,st,406,352.0,0.0,Solyc08g013900.2,PGSC0003DMC400010406,0.0315,0.1085,4
sl,st,401,675.0,0.0,Solyc08g008410.2,PGSC0003DMC400021690,0.1215,0.586,1
sl,st,399,872.0,2e-173,Solyc08g082750.2,PGSC0003DMC400010275,0.1585,0.5663,1
sl,st,394,1736.0,0.0,Solyc08g008410.2,PGSC0003DMC400010275,0.0214,0.0802,1
sl,st,392,6898.0,0.0,Solyc08g082750.2,PGSC0003DMC400021686,0.1465,0.2723,1
sl,st,181,15535.0,0.0,Solyc04g082480.2,PGSC0003DMC400017484,0.0124,0.0771,2
