SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
gm,pt,444,2867.0,0.0,Glyma.06G065600,Potri.006G258900,0.098,3.6059,1
gm,pt,311,1732.0,3e-25,Glyma.04G064400,Potri.018G022900,0.4499,1.8992,1
gm,pt,278,2672.0,2e-24,Glyma.04G064400,Potri.006G258900,0.4092,1.8849,1
gm,sl,458,575.0,0.0,Glyma.06G065600,Solyc06g065850.2,0.0,0.0,1
gm,sl,433,420.0,5e-179,Glyma.06G065600,Solyc03g117250.2,0.0,0.0,1
gm,sl,298,578.0,5e-23,Glyma.04G064400,Solyc06g065850.2,0.0,0.0,1
gm,sl,274,422.0,3e-11,Glyma.04G064400,Solyc03g117250.2,0.7439,2.1695,1
gm,ta,431,2708.0,1e-161,Glyma.06G065600,Thecc1EG036952,0.145,1.4737,1
gm,ta,283,2480.0,1e-16,Glyma.04G064400,Thecc1EG036952,0.675,0.0,1
gm,vv,289,902.0,4e-26,Glyma.04G064400,GSVIVT01035926001,0.3822,2.0107,1
gm,vv,445,899.0,0.0,Glyma.06G065600,GSVIVT01035926001,0.0961,1.8169,1
md,pt,6,239.0,0.0,MDP0000167293,Potri.006G258900,0.1391,3.1851,1
md,ta,14,396.0,1e-176,MDP0000167293,Thecc1EG036952,0.1899,1.4546,1
md,vv,12,398.0,0.0,MDP0000167293,GSVIVT01035926001,0.1405,1.5629,1
mt,mt,9,263.0,0.0,Medtr1g071130,Medtr1g073400,0.0195,0.0942,7
mt,pt,387,2419.0,0.0,Medtr3g106420,Potri.018G022900,0.0,0.0,1
mt,pt,333,2751.0,0.0,Medtr3g106420,Potri.006G258900,0.1239,2.7633,1
mt,sl,212,453.0,0.0,Medtr3g106420,Solyc06g065850.2,0.0,0.0,1
mt,sl,182,345.0,0.0,Medtr3g106420,Solyc03g117250.2,0.0,0.0,1
mt,ta,254,2186.0,3e-177,Medtr3g106420,Thecc1EG036952,0.1749,2.0793,1
mt,vv,234,730.0,0.0,Medtr3g106420,GSVIVT01035926001,0.1346,3.9101,1
os,zm,81,2129.0,0.0,LOC_Os10g34040,GRMZM5G892700,0.0562,0.4237,5
pt,pt,397,9310.0,0.0,Potri.006G258900,Potri.018G022900,0.0343,0.3553,1
pt,rc,1046,224.0,0.0,Potri.018G022900,29827.m002622,0.0749,1.0567,1
pt,sl,928,565.0,0.0,Potri.018G022900,Solyc06g065850.2,0.126,1.9318,1
pt,sl,924,427.0,0.0,Potri.018G022900,Solyc03g117250.2,0.226,3.0348,1
pt,sl,388,676.0,0.0,Potri.006G258900,Solyc06g065850.2,0.1276,2.561,1
pt,sl,373,418.0,0.0,Potri.006G258900,Solyc03g117250.2,0.2299,2.4071,1
pt,st,811,429.0,0.0,Potri.018G022900,PGSC0003DMC400045351,0.1263,1.6563,1
pt,st,328,513.0,0.0,Potri.006G258900,PGSC0003DMC400045351,0.1248,1.9493,1
pt,ta,390,4307.0,0.0,Potri.006G258900,Thecc1EG036952,0.1208,1.4278,1
pt,vv,944,3099.0,0.0,Potri.018G022900,GSVIVT01035926001,0.0814,1.9066,1
pt,vv,395,1061.0,0.0,Potri.006G258900,GSVIVT01035926001,0.084,1.6783,1
rc,st,2,271.0,5e-83,27446.m000479,PGSC0003DMC400024980,0.2622,1.7624,3
rc,vv,2,348.0,7e-94,27446.m000479,GSVIVT01017520001,0.2012,2.7028,3
sl,sl,158,253.0,0.0,Solyc03g117250.2,Solyc06g065850.2,0.2426,3.7266,1
sl,st,271,2512.0,0.0,Solyc06g065850.2,PGSC0003DMC400045351,0.0123,0.1042,1
sl,st,112,2275.0,0.0,Solyc03g005420.1,PGSC0003DMC400023705,0.0609,0.1299,8
sl,st,108,19012.0,1e-08,Solyc03g117240.1,PGSC0003DMC400024980,0.5719,0.671,3
sl,st,2,45624.0,0.0,Solyc01g089910.2,PGSC0003DMC400054312,0.0107,0.0952,9
sl,ta,361,625.0,5e-146,Solyc06g065850.2,Thecc1EG036952,0.1458,2.2065,1
sl,ta,215,413.0,2e-168,Solyc03g117250.2,Thecc1EG036952,0.2275,2.8989,1
sl,vv,335,376.0,0.0,Solyc06g065850.2,GSVIVT01035926001,0.0,0.0,1
sl,vv,190,559.0,0.0,Solyc03g117250.2,GSVIVT01035926001,0.2459,3.5894,1
st,ta,373,466.0,1e-157,PGSC0003DMC400045351,Thecc1EG036952,0.151,1.8032,1
st,vv,253,664.0,5e-135,PGSC0003DMC400024980,GSVIVT01017520001,0.2096,-1.0,3
st,vv,402,264.0,0.0,PGSC0003DMC400045351,GSVIVT01035926001,0.1166,2.7045,1
ta,vv,470,1183.0,0.0,Thecc1EG036952,GSVIVT01035926001,0.1209,1.5645,1
