SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
al,br,648,1245.0,1e-164,16035901,Brara.A00896,0.2019,1.6028,32
al,br,636,1935.0,0.0,16060888,Brara.K00655,0.08,0.3786,69
al,br,630,5075.0,0.0,16051068,Brara.K00166,0.1272,0.3845,97
al,br,614,988.0,0.0,16053653,Brara.I01964,0.1478,0.0,32
al,br,596,11713.0,0.0,16060888,Brara.H01268,0.0928,0.339,69
al,br,581,1891.0,0.0,16053653,Brara.F03578,0.154,1.9354,32
al,br,570,5153.0,0.0,16045319,Brara.D01036,0.0776,0.4844,123
al,br,561,3490.0,0.0,16053653,Brara.C04566,0.1075,0.5257,32
al,br,545,21871.0,2e-173,16053653,Brara.A00896,0.147,0.5463,32
al,br,545,21871.0,0.0,16062585,Brara.A01219,0.0139,0.3786,91
al,br,545,21871.0,0.0,16051068,Brara.A01598,0.0516,0.3948,97
al,br,542,5344.0,0.0,16057603,Brara.A01920,0.0525,0.45,124
al,br,541,21725.0,0.0,16060888,Brara.A00459,0.0835,0.3785,69
al,br,541,21725.0,8e-164,16035557,Brara.A00425,0.1758,0.6757,125
al,br,537,10196.0,5e-178,16036314,Brara.J02668,0.0656,0.451,23
al,br,521,4095.0,0.0,16050897,Brara.I00587,0.045,0.3351,92
al,br,503,8976.0,0.0,16050897,Brara.F02627,0.0425,0.3092,92
al,br,477,27039.0,0.0,16037321,Brara.C00783,0.0682,0.5181,88
al,br,477,27039.0,3e-157,16036314,Brara.C00209,0.1664,0.4399,23
al,br,462,27490.0,1e-143,16037946,Brara.B00970,0.2192,0.5063,126
al,br,462,27490.0,0.0,16034480,Brara.B00851,0.0688,0.3912,93
al,br,462,27490.0,0.0,16037321,Brara.B00733,0.0462,0.5444,88
al,br,462,27490.0,0.0,16036314,Brara.B00172,0.0592,0.3942,23
al,br,448,204.0,0.0,16050656,Brara.I00323,0.086,1.1196,58
al,br,438,25946.0,0.0,16057227,Brara.I03438,0.1378,0.497,164
al,br,393,8921.0,0.0,16050656,Brara.B03325,0.0845,1.0772,58
al,br,375,1180.0,0.0,16062740,Brara.I04456,0.0667,0.5076,122
al,br,374,4955.0,0.0,16045202,Brara.I04586,0.0603,0.4192,94
al,br,374,4955.0,2e-27,16036540,Brara.I04653,0.1083,0.3974,59
al,br,329,4823.0,0.0,16045202,Brara.D01327,0.0485,0.2995,94
al,br,329,4823.0,2e-28,16036540,Brara.D01258,0.0604,0.4103,59
al,br,328,27059.0,0.0,16041550,Brara.D02636,0.071,0.4402,42
al,br,328,27059.0,0.0,16039510,Brara.D02256,0.0469,0.4664,95
al,br,322,21403.0,0.0,16042304,Brara.C01993,0.0737,0.4078,129
al,br,322,21403.0,0.0,16039510,Brara.C01859,0.0309,0.4726,95
al,br,247,3111.0,0.0,16037053,Brara.E02040,0.0593,0.4498,71
al,br,245,34121.0,0.0,16048425,Brara.E02470,0.0703,0.4824,127
al,br,225,9452.0,3e-79,16056460,Brara.C03029,0.2736,0.9918,89
al,br,212,7889.0,6e-125,16056460,Brara.A03816,0.0945,0.5358,89
al,br,211,22402.0,0.0,16037053,Brara.A02754,0.0694,0.4326,71
al,br,170,11305.0,0.0,16040815,Brara.G02397,0.0598,0.3476,96
al,br,170,11305.0,0.0,16066239,Brara.G02498,0.0501,0.4693,24
al,br,166,12574.0,0.0,16040815,Brara.G03059,0.0604,0.3095,96
al,br,166,12574.0,0.0,16066239,Brara.G02830,0.0408,0.4994,24
al,br,150,933.0,1e-123,16042763,Brara.B02174,0.3466,3.1862,72
al,br,143,9464.0,0.0,16066239,Brara.B01819,0.0498,0.5211,24
al,br,130,12450.0,1e-139,16054748,Brara.J00344,0.2039,0.5233,48
al,br,130,12450.0,0.0,16054661,Brara.J00345,0.0397,0.3387,98
al,br,119,7781.0,0.0,16034128,Brara.I04982,0.0466,0.4897,47
al,br,118,9969.0,2e-141,16054748,Brara.I05459,0.1968,0.6403,48
al,br,117,13016.0,0.0,16052230,Brara.I02763,0.0773,0.4067,70
al,br,100,665.0,0.0,16052230,Brara.H00743,0.0755,0.3985,70
al,br,99,3293.0,0.0,16053402,Brara.H00295,0.0669,0.576,128
al,br,97,32202.0,4e-155,16054748,Brara.H03006,0.1761,0.6211,48
al,br,86,267.0,0.0,16052230,Brara.G00560,0.0846,0.4638,70
al,br,52,17331.0,0.0,16034128,Brara.F00980,0.05,0.4942,47
al,cp,270,584.0,1e-15,16036540,evm.TU.supercontig_150.16,0.1307,1.1197,59
al,fv,643,2650.0,3e-167,16042378,mrna13352,0.2035,0.0,4
al,fv,503,515.0,7e-08,16048040,mrna01539,0.6111,0.0,2
al,fv,477,1709.0,6e-125,16036314,mrna21310,0.351,0.0,23
al,fv,271,604.0,3e-09,16036540,mrna01661,0.3087,1.6163,59
al,gm,1708,988.0,2e-129,16042378,Glyma.16G200300,0.2247,0.0,4
al,gm,1642,1903.0,1e-158,16042378,Glyma.10G240300,0.2182,2.583,4
al,gm,1631,1646.0,2e-157,16042378,Glyma.09G148600,0.2378,0.0,4
al,gm,1212,782.0,3e-158,16036314,Glyma.14G053600,0.2303,2.1948,23
al,gm,1059,301.0,5e-161,16036314,Glyma.02G259300,0.2313,2.1178,23
al,gm,604,1174.0,3e-139,16054610,Glyma.16G132800,0.2601,2.312,1
al,gm,548,1774.0,1e-143,16054610,Glyma.11G072000,0.2386,2.2409,1
al,gm,435,1159.0,3e-138,16054610,Glyma.02G052700,0.2601,2.6672,1
al,gm,427,1711.0,3e-144,16054610,Glyma.01G171100,0.2339,2.2025,1
al,gm,146,497.0,5e-50,16052460,Glyma.11G162400,0.1888,2.0716,12
al,gr,457,347.0,1e-177,16041550,Gorai.005G126200,0.226,2.0444,42
al,gr,996,1665.0,6e-161,16042378,Gorai.008G281600,0.1967,-1.0,4
al,lj,63,669.0,2e-115,16054610,chr2.CM0249.580.nc,0.2336,1.7391,1
al,lj,77,304.0,1e-129,16042671,chr4.CM0421.310.nc,0.2586,-1.0,5
al,lj,196,222.0,4e-131,16047634,chr4.CM0421.310.nc,0.269,-1.0,5
al,lj,226,298.0,1e-120,16043549,chr4.CM0128.460.nc,0.2476,-1.0,2
al,mt,648,234.0,3e-22,16045712,Medtr5g074710,0.6401,0.0,60
al,mt,528,538.0,6e-08,16048040,Medtr4g095450,0.5812,2.2629,2
al,mt,422,253.0,4e-158,16036314,Medtr3g094630,0.2008,0.0,23
al,pt,794,3421.0,7e-144,16055689,Potri.006G267400,0.27,4.953,90
al,pt,220,1188.0,6e-175,16066239,Potri.010G134500,0.2473,3.8804,24
al,rc,40,302.0,4e-109,16034128,29780.m001349,0.2752,2.2157,47
al,rc,209,683.0,2e-119,16054610,29634.m002067,0.2215,1.6636,1
al,rc,390,503.0,7e-136,16064320,29661.m000899,0.2217,2.2519,2
al,rc,415,1000.0,5e-117,16050656,29822.m003401,0.2504,1.6849,58
al,rc,559,655.0,4e-112,16050387,30190.m010916,0.3147,-1.0,6
al,rc,576,419.0,1e-06,16048040,29661.m000899,0.4946,2.787,2
al,rc,675,870.0,3e-132,16043549,29661.m000899,0.2172,-1.0,2
al,rc,715,4501.0,1e-129,16042378,30147.m014131,0.2077,-1.0,4
al,sl,595,715.0,1e-154,16042378,Solyc03g006810.2,0.0,0.0,4
al,sl,305,396.0,1e-125,16041550,Solyc08g013930.2,0.3998,2.7422,42
al,sl,204,688.0,2e-127,16054610,Solyc03g033690.1,0.2961,4.058,1
al,sl,156,1325.0,2e-167,16066239,Solyc05g010330.2,0.0,0.0,24
al,st,64,1576.0,3e-111,16048341,PGSC0003DMC400027313,0.3485,2.3985,174
al,st,358,1215.0,2e-128,16064320,PGSC0003DMC400043335,0.2825,-1.0,2
al,st,362,843.0,5e-110,16050656,PGSC0003DMC400001015,0.2989,2.7601,58
al,st,447,2768.0,1e-115,16050387,PGSC0003DMC400035198,0.2971,-1.0,6
al,st,514,2114.0,1e-123,16042141,PGSC0003DMC400043335,0.2918,-1.0,2
al,st,603,1887.0,1e-121,16043549,PGSC0003DMC400043335,0.2596,2.0756,2
al,st,614,474.0,1e-121,16042378,PGSC0003DMC400041959,0.2339,3.984,4
al,st,628,301.0,2e-124,16043549,PGSC0003DMC400026173,0.2532,3.2338,2
al,ta,645,742.0,4e-41,16056041,Thecc1EG042261,0.3052,0.0,41
al,ta,594,5561.0,8e-115,16042378,Thecc1EG015053,0.2813,2.5305,4
al,ta,16,504.0,2e-123,16034128,Thecc1EG011110,0.2475,0.0,47
al,vv,139,2467.0,3e-134,16066239,GSVIVT01010168001,0.2438,-1.0,24
al,vv,206,365.0,2e-137,16042671,GSVIVT01029241001,0.2009,-1.0,5
al,vv,272,2206.0,2e-78,16054610,GSVIVT01018865001,0.2417,1.4757,1
al,vv,495,1146.0,1e-82,16064320,GSVIVT01000144001,0.3039,1.6608,2
al,vv,540,3828.0,1e-107,16050387,GSVIVT01033081001,0.2666,-1.0,6
al,vv,634,611.0,1e-104,16035352,GSVIVT01033484001,0.2383,3.8972,7
al,vv,733,1663.0,1e-78,16042141,GSVIVT01000144001,0.3304,2.5009,2
al,vv,772,3721.0,7e-124,16042378,GSVIVT01018436001,0.2305,-1.0,4
al,vv,820,1818.0,3e-22,16045712,GSVIVT01024600001,0.3815,-1.0,60
al,vv,822,2015.0,5e-77,16043549,GSVIVT01000144001,0.2697,2.0232,2
at,at,283,4361.0,0.0,AT4G17690,AT5G47000,0.1453,2.1693,32
at,at,276,866.0,3e-172,AT4G37520,AT5G67400,0.243,2.075,132
at,at,276,866.0,3e-166,AT4G36430,AT5G66390,0.2277,1.4405,1
at,at,250,1544.0,8e-171,AT3G01190,AT5G15180,0.1874,1.0442,64
at,at,248,2044.0,3e-172,AT3G50990,AT5G66390,0.2121,0.8849,1
at,at,248,2044.0,0.0,AT3G49960,AT5G67400,0.1246,0.957,132
at,at,235,1228.0,5e-96,AT3G32980,AT5G19880,0.5189,0.0,102
at,at,226,751.0,1e-140,AT3G50990,AT4G36430,0.3335,1.838,1
at,at,226,751.0,2e-170,AT3G49960,AT4G37520,0.2401,2.8418,132
at,at,178,470.0,2e-150,AT2G18140,AT5G66390,0.2847,2.3299,1
at,at,164,2571.0,0.0,AT2G18980,AT4G30170,0.1251,0.9473,177
at,at,151,3901.0,0.0,AT2G18140,AT4G36430,0.1405,0.9074,1
at,at,141,597.0,1e-136,AT2G18140,AT3G50990,0.3724,1.8958,1
at,at,121,221.0,4e-80,AT1G77100,AT5G64110,0.6498,0.0,72
at,br,757,10805.0,0.0,AT5G05340,Brara.J02668,0.0637,0.5182,23
at,br,756,29254.0,0.0,AT5G19880,Brara.J01603,0.036,0.3603,102
at,br,752,17730.0,0.0,AT5G51890,Brara.J00752,0.0641,0.4988,4
at,br,742,5439.0,0.0,AT5G24070,Brara.I00587,0.0506,0.355,92
at,br,734,6604.0,0.0,AT5G47000,Brara.I01964,0.0575,0.6527,32
at,br,701,7427.0,0.0,AT5G24070,Brara.F02627,0.0468,0.3033,92
at,br,696,2340.0,5e-165,AT5G15180,Brara.E03618,0.1915,1.1289,64
at,br,678,5676.0,1e-180,AT5G40150,Brara.D01036,0.0839,0.5235,123
at,br,670,493.0,0.0,AT5G47000,Brara.C04566,0.155,2.3231,32
at,br,665,11785.0,6e-157,AT5G58390,Brara.C01139,0.1807,0.8983,41
at,br,654,26769.0,0.0,AT5G17820,Brara.C00783,0.064,0.5829,88
at,br,654,26769.0,4e-162,AT5G05340,Brara.C00209,0.1622,0.5221,23
at,br,649,420.0,0.0,AT5G47000,Brara.B02959,0.0628,0.6201,32
at,br,639,8425.0,5e-174,AT5G58390,Brara.B01148,0.1358,0.6463,41
at,br,626,1252.0,0.0,AT5G51890,Brara.B01517,0.0343,0.3773,4
at,br,622,27175.0,8e-149,AT5G22410,Brara.B00970,0.2297,0.453,126
at,br,622,27175.0,0.0,AT5G19890,Brara.B00851,0.088,0.3851,93
at,br,622,27175.0,0.0,AT5G19880,Brara.B00850,0.0762,0.3614,102
at,br,622,27175.0,0.0,AT5G17820,Brara.B00733,0.0421,0.5641,88
at,br,622,27175.0,0.0,AT5G05340,Brara.B00172,0.0559,0.4241,23
at,br,613,1895.0,5e-165,AT5G47000,Brara.A00896,0.1993,1.9785,32
at,br,588,1989.0,0.0,AT4G33420,Brara.K00655,0.0807,0.3742,69
at,br,582,5112.0,9e-169,AT4G26010,Brara.K00166,0.166,0.3218,97
at,br,562,998.0,0.0,AT4G17690,Brara.I01964,0.1548,3.4353,32
at,br,537,12079.0,0.0,AT4G33420,Brara.H01268,0.0952,0.3137,69
at,br,488,3556.0,0.0,AT4G17690,Brara.C04566,0.1073,0.5253,32
at,br,469,5460.0,0.0,AT4G16270,Brara.A01920,0.0657,0.4623,124
at,br,468,18954.0,7e-177,AT4G33870,Brara.A00425,0.1966,0.6842,125
at,br,468,18954.0,0.0,AT4G33420,Brara.A00459,0.0836,0.3932,69
at,br,462,23260.0,0.0,AT4G26010,Brara.A01598,0.0727,0.338,97
at,br,462,23260.0,0.0,AT4G21960,Brara.A01219,0.0139,0.3429,91
at,br,462,23260.0,8e-174,AT4G17690,Brara.A00896,0.1484,0.5734,32
at,br,452,252.0,0.0,AT3G28200,Brara.I00323,0.0946,1.1755,58
at,br,389,38891.0,0.0,AT3G21770,Brara.E02040,0.062,0.4857,71
at,br,389,38891.0,0.0,AT3G17070,Brara.E02470,0.0738,0.4645,127
at,br,379,1659.0,0.0,AT3G01190,Brara.E03618,0.0617,0.3327,64
at,br,357,8025.0,0.0,AT3G03670,Brara.C03029,0.1139,0.553,89
at,br,346,5350.0,0.0,AT3G28200,Brara.B03325,0.0879,1.0104,58
at,br,344,357.0,0.0,AT3G01190,Brara.A03905,0.0619,0.4106,64
at,br,341,7728.0,1e-133,AT3G03670,Brara.A03816,0.2604,1.021,89
at,br,340,22367.0,0.0,AT3G21770,Brara.A02754,0.0677,0.5091,71
at,br,309,8522.0,0.0,AT2G24800,Brara.I04456,0.0674,0.4977,122
at,br,309,8522.0,0.0,AT2G22420,Brara.I04586,0.0613,0.428,94
at,br,309,8522.0,1e-35,AT2G21290,Brara.I04653,0.0936,0.3404,59
at,br,255,15208.0,0.0,AT2G35380,Brara.E00904,0.0639,0.4548,178
at,br,255,15208.0,0.0,AT2G34060,Brara.E01012,0.0714,0.4145,179
at,br,240,37626.0,0.0,AT2G43480,Brara.D02636,0.0672,0.4043,42
at,br,240,37626.0,0.0,AT2G37130,Brara.D02256,0.0444,0.4386,95
at,br,240,37626.0,0.0,AT2G22420,Brara.D01327,0.0451,0.315,94
at,br,240,37626.0,1e-37,AT2G21290,Brara.D01258,0.0601,0.4099,59
at,br,232,22206.0,0.0,AT2G39040,Brara.C01993,0.088,0.3923,129
at,br,232,22206.0,0.0,AT2G37130,Brara.C01859,0.0284,0.398,95
at,br,211,10778.0,0.0,AT1G05260,Brara.J00345,0.0412,0.343,98
at,br,211,10778.0,2e-161,AT1G05240,Brara.J00343,0.1647,0.677,48
at,br,187,6761.0,0.0,AT1G30870,Brara.I02763,0.0924,0.4701,70
at,br,186,8002.0,0.0,AT1G14540,Brara.I04982,0.0431,0.5147,47
at,br,185,10850.0,0.0,AT1G05260,Brara.I05458,0.0305,0.3745,98
at,br,185,10850.0,5e-139,AT1G05240,Brara.I05459,0.2001,0.6071,48
at,br,158,1074.0,0.0,AT1G30870,Brara.H00743,0.0853,0.4695,70
at,br,154,4089.0,0.0,AT1G49570,Brara.H00295,0.0681,0.5798,128
at,br,152,25329.0,4e-156,AT1G05240,Brara.H03006,0.169,0.6387,48
at,br,134,610.0,0.0,AT1G30870,Brara.G00560,0.0943,0.5263,70
at,br,120,11868.0,0.0,AT1G71695,Brara.G02397,0.058,0.3963,96
at,br,120,11868.0,0.0,AT1G68850,Brara.G02498,0.0479,0.5522,24
at,br,104,11071.0,0.0,AT1G77100,Brara.G03492,0.1281,0.6228,72
at,br,103,14649.0,0.0,AT1G71695,Brara.G03059,0.057,0.3694,96
at,br,103,14649.0,0.0,AT1G68850,Brara.G02830,0.0408,0.5182,24
at,br,80,18036.0,0.0,AT1G14540,Brara.F00980,0.0509,0.477,47
at,br,25,1011.0,0.0,AT1G77100,Brara.B02174,0.1239,0.5931,72
at,br,14,11246.0,0.0,AT1G68850,Brara.B01819,0.0504,0.5717,24
at,cp,641,1542.0,2e-180,AT5G66390,evm.TU.supercontig_6.176,0.1426,1.8399,1
at,cp,585,1049.0,1e-140,AT5G58390,evm.TU.supercontig_2.307,0.0,0.0,41
at,cp,582,1830.0,3e-169,AT5G05340,evm.TU.supercontig_19.95,0.0,0.0,23
at,cp,486,2162.0,3e-175,AT4G36430,evm.TU.supercontig_6.176,0.1753,1.7093,1
at,cp,425,537.0,0.0,AT4G04370,evm.TU.supercontig_152.43,0.3053,1.3989,33
at,cp,375,1449.0,2e-155,AT3G50990,evm.TU.supercontig_6.176,0.264,3.1706,1
at,cp,254,1951.0,3e-153,AT2G18140,evm.TU.supercontig_6.176,0.231,2.2789,1
at,cp,195,584.0,8e-16,AT2G21290,evm.TU.supercontig_150.16,0.1618,1.3207,59
at,fv,645,2765.0,4e-165,AT5G51890,mrna13352,0.1981,0.0,4
at,fv,604,600.0,2e-76,AT5G14130,mrna25852,0.6314,0.0,6
at,fv,451,898.0,0.0,AT4G04370,mrna19488,0.3034,1.3966,33
at,fv,184,563.0,7e-10,AT2G21290,mrna01661,0.3326,1.7789,59
at,gm,1757,993.0,2e-128,AT5G51890,Glyma.16G200300,0.2178,0.0,4
at,gm,1718,822.0,6e-158,AT5G05340,Glyma.14G053600,0.2369,2.1387,23
at,gm,1638,1824.0,3e-157,AT5G51890,Glyma.10G240300,0.22,3.329,4
at,gm,1617,1681.0,1e-156,AT5G51890,Glyma.09G148600,0.2327,0.0,4
at,gm,1443,302.0,6e-161,AT5G05340,Glyma.02G259300,0.2323,2.0673,23
at,gm,425,992.0,6e-89,AT1G24110,Glyma.18G131600,0.4119,0.0,53
at,gm,176,1003.0,2e-117,AT1G24110,Glyma.08G292100,0.3838,3.1297,53
at,gr,1059,1763.0,1e-159,AT5G51890,Gorai.008G281600,0.0,0.0,4
at,gr,667,698.0,0.0,AT4G04370,Gorai.010G182900,0.3405,1.3983,33
at,gr,358,348.0,0.0,AT2G43480,Gorai.005G126200,0.2207,2.2134,42
at,lj,150,337.0,3e-170,AT5G66390,chr4.CM0131.580.nc,0.1771,1.7331,1
at,lj,137,324.0,0.0,AT5G66390,chr2.CM0249.580.nc,0.0,0.0,1
at,lj,103,503.0,5e-164,AT4G36430,chr2.CM0249.580.nc,0.2273,1.6313,1
at,lj,77,288.0,3e-161,AT3G50990,chr2.CM0249.580.nc,0.0,0.0,1
at,lj,46,386.0,4e-147,AT2G18140,chr2.CM0249.580.nc,0.2662,1.779,1
at,mt,574,253.0,1e-156,AT5G05340,Medtr3g094630,0.2074,0.0,23
at,pt,702,3659.0,1e-137,AT4G31760,Potri.006G267400,0.307,3.0081,90
at,pt,167,1188.0,2e-173,AT1G68850,Potri.010G134500,0.2608,4.097,24
at,rc,595,573.0,4e-123,AT5G14130,30190.m010916,0.3088,0.0,6
at,sl,563,791.0,1e-155,AT5G51890,Solyc03g006810.2,0.2307,3.5531,4
at,sl,436,743.0,0.0,AT4G04370,Solyc02g080950.1,0.4127,1.5185,33
at,sl,367,376.0,4e-143,AT3G21770,Solyc07g052550.1,0.317,2.0088,71
at,sl,92,1327.0,9e-166,AT1G68850,Solyc05g010330.2,0.0,0.0,24
at,st,469,394.0,2e-154,AT5G51890,PGSC0003DMC400041959,0.2322,2.4676,4
at,st,361,615.0,0.0,AT4G04370,PGSC0003DMC400028803,0.4009,1.6246,33
at,ta,649,782.0,8e-141,AT5G58390,Thecc1EG042261,0.2873,0.0,41
at,ta,597,918.0,3e-165,AT5G06720,Thecc1EG024936,0.1662,2.1388,7
at,ta,544,5707.0,2e-114,AT5G51890,Thecc1EG015053,0.2534,3.6416,4
at,ta,508,1657.0,5e-180,AT5G66390,Thecc1EG000295,0.1564,0.0,1
at,ta,468,1023.0,0.0,AT4G04370,Thecc1EG030283,0.3082,1.5271,33
at,ta,406,3704.0,3e-171,AT4G36430,Thecc1EG000295,0.2149,2.3732,1
at,ta,284,1405.0,2e-156,AT3G50990,Thecc1EG000295,0.268,0.0,1
at,ta,179,1832.0,1e-148,AT2G18140,Thecc1EG000295,0.2676,2.1554,1
at,ta,24,586.0,7e-124,AT1G14540,Thecc1EG011110,0.2504,0.0,47
at,vv,521,3300.0,5e-115,AT5G14130,GSVIVT01033081001,0.0,0.0,6
at,vv,404,500.0,0.0,AT4G04370,GSVIVT01012670001,0.3231,1.8259,33
at,vv,13,1742.0,7e-165,AT1G68850,GSVIVT01010168001,0.2467,2.0423,24
ar,at,247,330.0,5e-37,scaffold00066.148,AT2G43480,0.5083,0.0,42
ar,at,29,320.0,2e-148,scaffold00006.238,AT1G68850,0.3282,0.0,24
ar,br,214,402.0,5e-147,scaffold00069.152,Brara.J00752,0.2898,0.0,4
ar,br,208,288.0,1e-148,scaffold00069.152,Brara.B01517,0.2898,0.0,4
ar,br,14,370.0,0.0,scaffold00003.340,Brara.A01219,0.1845,2.046,91
ar,cp,277,746.0,4e-51,scaffold00077.3,evm.TU.supercontig_2.305,0.3227,2.6649,8
ar,cp,276,988.0,3e-127,scaffold00077.2,evm.TU.supercontig_19.111,0.3715,1.7922,44
ar,cp,272,288.0,4e-122,scaffold00071.61,evm.TU.supercontig_49.72,0.0,0.0,51
ar,cp,269,261.0,2e-85,scaffold00071.61,evm.TU.supercontig_42.84,0.0,0.0,51
ar,cp,214,833.0,6e-26,scaffold00057.107,evm.TU.supercontig_16.93,0.0,0.0,103
ar,cp,114,441.0,6e-20,scaffold00023.56,evm.TU.supercontig_19.95,0.4764,1.5094,23
ar,cp,87,227.0,2e-143,scaffold00017.181,evm.TU.supercontig_49.84,0.3517,2.1158,13
ar,cp,45,302.0,1e-153,scaffold00007.230,evm.TU.supercontig_2.307,0.0,0.0,41
ar,cp,10,296.0,7e-113,scaffold00002.89,evm.TU.supercontig_13.197,0.3604,8.4979,104
ar,fv,372,767.0,1e-42,scaffold00149.19,mrna10758,0.4735,0.0,18
ar,gm,1013,655.0,8e-46,scaffold00149.18,Glyma.01G200400,0.4289,0.0,18
ar,gm,1000,259.0,2e-145,scaffold00144.10,Glyma.11G049600,0.2521,0.0,2
ar,gm,999,260.0,2e-143,scaffold00144.10,Glyma.01G192500,0.2558,0.0,2
ar,gm,886,267.0,3e-100,scaffold00088.115,Glyma.18G131600,0.4088,0.0,53
ar,gm,883,309.0,4e-123,scaffold00088.115,Glyma.08G292100,0.3998,0.0,53
ar,gm,818,209.0,6e-19,scaffold00077.5,Glyma.03G037800,0.4041,0.0,77
ar,gm,793,757.0,5e-121,scaffold00069.152,Glyma.16G200300,0.2794,0.0,4
ar,gm,790,729.0,4e-154,scaffold00069.152,Glyma.10G240300,0.2432,0.0,4
ar,gm,788,884.0,2e-146,scaffold00069.152,Glyma.09G148600,0.2863,0.0,4
ar,gm,479,203.0,1e-157,scaffold00034.117,Glyma.10G050800,0.2879,0.0,9
ar,gm,370,347.0,7e-137,scaffold00024.121,Glyma.19G148800,0.2992,2.4846,7
ar,gm,348,308.0,2e-144,scaffold00024.121,Glyma.03G145600,0.2887,2.9725,7
ar,gm,290,252.0,1e-112,scaffold00019.93,Glyma.17G221400,0.3382,1.669,130
ar,gm,289,2191.0,5e-157,scaffold00019.335,Glyma.17G061400,0.2271,2.4127,5
ar,gm,286,378.0,6e-144,scaffold00019.335,Glyma.15G163500,0.2981,0.0,5
ar,gm,285,249.0,4e-109,scaffold00019.93,Glyma.14G104400,0.3532,1.7537,130
ar,gm,283,1735.0,4e-155,scaffold00019.335,Glyma.13G098400,0.2373,2.4133,5
ar,gm,281,305.0,2e-157,scaffold00019.335,Glyma.09G057100,0.2597,0.0,5
ar,gm,249,307.0,6e-147,scaffold00013.15,Glyma.19G091800,0.3174,0.0,6
ar,gm,244,245.0,1e-149,scaffold00013.15,Glyma.16G055900,0.3137,0.0,6
ar,gm,183,350.0,3e-151,scaffold00010.185,Glyma.15G052600,0.2707,0.0,40
ar,gm,176,271.0,1e-132,scaffold00010.185,Glyma.08G179600,0.3422,2.7968,40
ar,gr,573,646.0,5e-50,scaffold00149.18,Gorai.008G228500,0.0,0.0,18
ar,gr,456,804.0,2e-156,scaffold00069.152,Gorai.008G281600,0.0,0.0,4
