SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
gm,gm,1285,1235.0,0.0,Glyma.12G167300,Glyma.16G003300,0.0227,0.1315,1
gm,lj,799,317.0,0.0,Glyma.16G003300,chr6.CM0885.250.nc,0.0987,0.4227,1
gm,lj,614,714.0,0.0,Glyma.12G167300,chr6.CM0885.250.nc,0.0919,0.3821,1
gm,mt,1041,349.0,0.0,Glyma.19G263500,Medtr7g117580,0.0805,0.4215,6
gm,mt,863,700.0,0.0,Glyma.16G003300,Medtr2g005870,0.103,0.519,1
gm,mt,648,1010.0,0.0,Glyma.12G167300,Medtr2g005870,0.099,0.5063,1
gm,pt,1416,513.0,0.0,Glyma.16G003300,Potri.004G223400,0.1828,1.1756,1
gm,pt,1409,310.0,0.0,Glyma.16G003300,Potri.003G008800,0.1778,1.1452,1
gm,pt,1056,566.0,0.0,Glyma.12G167300,Potri.004G223400,0.185,1.1432,1
gm,pt,1043,417.0,0.0,Glyma.12G167300,Potri.003G008800,0.181,1.111,1
gm,rc,984,511.0,0.0,Glyma.12G167300,29765.m000755,0.1898,1.2102,1
gm,rc,1301,551.0,0.0,Glyma.16G003300,29765.m000755,0.1851,1.2159,1
gm,ta,1187,749.0,0.0,Glyma.16G003300,Thecc1EG006180,0.1747,1.0372,1
gm,ta,883,789.0,0.0,Glyma.12G167300,Thecc1EG006180,0.1717,1.0222,1
gm,vv,942,1042.0,0.0,Glyma.12G167300,GSVIVT01023259001,0.1643,0.9782,1
gm,vv,1249,840.0,0.0,Glyma.16G003300,GSVIVT01023259001,0.1631,1.0598,1
gr,pt,689,265.0,0.0,Gorai.005G265200,Potri.004G223400,0.1778,0.8577,1
gr,pt,686,216.0,0.0,Gorai.005G265200,Potri.003G008800,0.1902,0.8765,1
gr,rc,587,307.0,0.0,Gorai.005G265200,29765.m000755,0.1291,0.9193,1
gr,ta,530,225.0,0.0,Gorai.005G009000,Thecc1EG019847,0.0623,0.3488,2
gr,ta,512,894.0,0.0,Gorai.005G265200,Thecc1EG006180,0.0691,0.3679,1
gr,vv,547,424.0,0.0,Gorai.005G265200,GSVIVT01023259001,0.124,0.8776,1
gr,vv,593,253.0,0.0,Gorai.005G009000,GSVIVT01038181001,0.1268,0.8898,2
lj,mt,391,629.0,0.0,chr6.CM0885.250.nc,Medtr2g005870,0.1021,0.4603,1
lj,pt,436,461.0,0.0,chr6.CM0885.250.nc,Potri.004G223400,0.2078,1.283,1
lj,pt,435,238.0,0.0,chr6.CM0885.250.nc,Potri.003G008800,0.2212,1.2631,1
lj,ta,282,210.0,0.0,chr6.CM0885.250.nc,Thecc1EG006180,0.2209,1.205,1
lj,vv,356,417.0,0.0,chr6.CM0885.250.nc,GSVIVT01023259001,0.1818,1.0839,1
mt,pt,176,706.0,0.0,Medtr2g005870,Potri.004G223400,0.1938,1.1802,1
mt,pt,166,375.0,0.0,Medtr2g005870,Potri.003G008800,0.1929,1.0874,1
mt,rc,133,430.0,0.0,Medtr2g005870,29765.m000755,0.1977,1.3416,1
mt,ta,115,553.0,0.0,Medtr2g005870,Thecc1EG006180,0.1778,1.1423,1
mt,vv,125,1212.0,0.0,Medtr2g005870,GSVIVT01023259001,0.1706,1.0576,1
os,zm,8,22067.0,0.0,LOC_Os01g64980,GRMZM2G110897,0.0864,0.6084,5
os,zm,257,14336.0,0.0,LOC_Os03g62650,GRMZM2G099160,0.0658,0.6084,7
ph,ph,287,234.0,0.0,Phpat.010G086300,Phpat.024G004300,0.2391,1.5233,8
pt,pt,599,699.0,3e-73,Potri.019G098300,Potri.019G113900,0.0061,0.0519,3
pt,pt,570,210.0,2e-38,Potri.013G128100,Potri.019G113900,0.241,0.6132,3
pt,pt,569,253.0,2e-39,Potri.013G128100,Potri.019G098300,0.2327,0.6613,3
pt,pt,554,5689.0,0.0,Potri.013G128100,Potri.019G097000,0.0548,0.2829,3
pt,pt,208,1972.0,0.0,Potri.003G008800,Potri.004G223400,0.0703,0.3055,1
pt,rc,291,670.0,0.0,Potri.004G223400,29765.m000755,0.1178,0.6897,1
pt,rc,231,742.0,0.0,Potri.003G008800,29765.m000755,0.1165,0.6641,1
pt,ta,233,1058.0,0.0,Potri.004G223400,Thecc1EG006180,0.1678,0.89,1
pt,ta,177,901.0,0.0,Potri.003G008800,Thecc1EG006180,0.1869,0.807,1
pt,vv,247,1980.0,0.0,Potri.004G223400,GSVIVT01023259001,0.1282,0.829,1
pt,vv,196,1805.0,0.0,Potri.003G008800,GSVIVT01023259001,0.125,0.8475,1
rc,ta,237,705.0,0.0,29765.m000755,Thecc1EG006180,0.1424,0.9621,1
rc,vv,242,831.0,0.0,29765.m000755,GSVIVT01023259001,0.1122,0.864,1
sl,st,524,303.0,5e-65,Solyc10g044900.1,PGSC0003DMC400027929,0.0045,0.0818,9
sl,st,121,216.0,2e-136,Solyc03g059160.1,PGSC0003DMC400014978,0.066,0.1483,10
sl,st,121,216.0,6e-22,Solyc03g059140.2,PGSC0003DMC400014980,0.1219,0.2614,11
ta,vv,288,2431.0,0.0,Thecc1EG019847,GSVIVT01038181001,0.1046,0.7895,2
ta,vv,151,1151.0,0.0,Thecc1EG006180,GSVIVT01023259001,0.1177,0.8604,1
